,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Gamma0_1,Gamma0_2,Gamma0_3,Gamma0_4,Gamma0_5,Gamma0_6,Gamma0_7,Gamma0_8,Gamma0_9,Gamma0_10,Gamma0_11,Gamma0_12,Gamma0_13,Gamma0_14,Gamma1,Gamma2,Gamma3,Gamma4,Gamma5,Gamma6,Gamma7,Gamma8,Gamma9,Gamma10,Gamma11,Gamma12,Gamma13,Gamma14,eta0,eta,count,success,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,max_iter,min_iter,N,Jmax,alpha,gleak,ex,lk,rate,minGg,maxGg,minGo,maxGo,tol,optim,exfix,exval,profile,runtime,Gamma,cohlength,ucohlength,ueta
49,49,49,17,0.0015692305855539,1.71321842027414e-05,2.66323226765558e-06,1.158813555189899e-05,0.0002430981687216,2.626835621329588e-06,0.0004745062749609,3.3227296502108305e-06,0.0016634341440188,1.0641916195885842e-05,0.0001338285149964,7.499892308284279e-05,0.0002072813218404,0.0002168197169861,0.1147711239573312,0.0976663796291079,0.0628617050322637,0.1001155383522447,0.0662593694247553,0.0982708338363054,0.0678457409367647,0.0973871875238181,0.0689561533970942,0.0966935847376731,0.0697984460839959,0.0962464531872664,0.0700297386471295,0.0018650260930561,-1.1803132437960828e-05,-0.001109563365575,8895.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666669,-1.0,-1.0833333333333337,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:53:25.584579,0.0789739935832647,1.0584698368058032,1.0566528825630213,-0.0010994411202327
50,50,50,43,0.0064293285627513,1.768418069853256e-05,2.961655216930417e-05,1.2213068400672524e-05,0.0070457411185546,2.516333995825017e-06,2.0700186780342683e-05,0.0007922787505933,2.126725196914054e-06,0.0005670044140814,2.0368588725503927e-05,0.0021623730981107,0.0083369110663237,0.0001890088122467,0.1152678491632203,0.096893596015323,0.0635896671809883,0.0992409974754349,0.0668320006719361,0.0975595588583778,0.0682471066729975,0.0968230359542433,0.0692066871267488,0.0962807665864119,0.0698998517321433,0.095990565390098,0.0699694058414447,0.0018698486178435,-2.8124034319250272e-05,-0.0011095632602618,10395.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666669,-1.0,-1.0833333333333337,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:53:25.584579,0.0789739937169465,1.057959587154883,1.056652882554663,-0.0010994411202327
51,51,51,91,6.309328825254419e-06,7.176463478166441e-06,2.6555715428907616e-05,1.1157132049712465e-05,2.445367265617718e-06,1.052901808274915e-05,0.0058525404085477,0.0062943686589972,4.11406179255758e-05,3.470396774835524e-06,0.0015250227403061,9.442748054507945e-05,4.948289556053305e-05,0.000158405026127,0.1148978799200409,0.097528250769478,0.0629966858867965,0.0999347984673715,0.0664687390920591,0.0980582947533267,0.0680796876702394,0.0971251254927832,0.0692429158910565,0.0963808121146046,0.070137712666901,0.0958701065208212,0.0704585526518648,0.0014043638428066,-5.13829010219261e-06,-0.0011095628162384,9799.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666669,-1.0,-1.0833333333333337,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:53:25.584579,0.0789739908191555,1.058388305224599,1.0566528827358428,-0.0010994411202325
52,52,52,46,0.0048721917084086,4.881793783403334e-06,0.0001351170555041,1.919124763920342e-06,0.000303936475688,0.000108670677163,1.8400938190953288e-06,0.000288711102596,0.0003044545417793,1.8658184147588705e-05,1.7418615641623255e-06,1.2422676507577238e-05,2.7917902179814264e-05,0.0018955539132715,0.1153076403520376,0.0970163772987831,0.0635728374389261,0.0993316495182016,0.0670809554766193,0.0974664671930033,0.0686313533993215,0.0966251069910556,0.0696777502866908,0.096013189393828,0.0704251906714998,0.0956720668162171,0.0705690969992827,0.0013413343273828,-8.874858216241166e-06,-0.0011095626585187,11171.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666669,-1.0,-1.0833333333333337,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:53:25.584579,0.0789739910471769,1.0579783622186554,1.056652882721587,-0.0010994411202325
53,53,53,33,0.0001713703616794,0.0063913044566601,0.0042466098598104,0.0006525250672882,9.26981258608239e-05,1.3553200798249177e-05,0.0041579152515683,0.0008816314145369,3.591489696311981e-06,4.236412277160254e-06,0.0018247925960458,4.27874585898688e-06,6.270236322906691e-06,2.4867339653627835e-06,0.11495201569507,0.0971795918409463,0.0632150839579482,0.0994687879363598,0.0667504832556597,0.0975192742990213,0.0684203217475657,0.0965223315362143,0.0696432932094903,0.0957125045692289,0.070638374225856,0.0951849388489952,0.0710745751714433,0.0006991788892737,-4.026328391697288e-05,-0.0011095619519535,7918.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666669,-1.0,-1.0833333333333337,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:53:25.584579,0.0789739897417854,1.0582004958317297,1.0566528828032045,-0.0010994411202324
54,54,54,72,0.0023256926522705,0.0001597809608243,1.7694920157033278e-06,0.000164804377205,9.188610108214485e-05,0.0001142861825358,4.539616002196335e-06,2.2634645118283103e-06,0.0028157895098453,1.8367242059655783e-05,4.94019303740974e-05,4.932939708137159e-05,0.0007761076678863,0.0001255473406237,0.1152212312236871,0.0971471533431495,0.0634925773637741,0.0993453369913187,0.0670491297129989,0.0973623103204124,0.068739992850912,0.0964046266137958,0.0700032193208194,0.0955905839085745,0.0709617182619113,0.0949934116841727,0.0714245438592208,0.000383629210299,-1.2197292562844548e-05,-0.0011095615563885,8374.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666669,-1.0,-1.0833333333333337,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:53:25.584579,0.0789739875539526,1.058037862427108,1.0566528829399957,-0.0010994411202323
55,55,55,96,1.7251956877996884e-05,0.0043260205623859,0.0004317455372162,2.8531339540271182e-05,0.0001268369343068,5.732045819585898e-05,0.0047803457455979,2.7088597596282755e-06,0.0055109773200218,3.7692311277349512e-06,0.0001272312954875,1.209057974570763e-05,1.612968758325763e-05,0.0020074869360391,0.1156675530016144,0.0963590419114676,0.0641904822906626,0.0983984190255777,0.0678301651788563,0.0964603277048044,0.0694211114888518,0.0955903401507228,0.0704905789949648,0.0949616002392798,0.0712429524576339,0.0946030720773568,0.071453552119548,0.0003235144700644,-4.566018867322119e-05,-0.0011095613733601,11004.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666669,-1.0,-1.0833333333333337,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:53:25.584579,0.0789739932721808,1.0574772177427083,1.0566528825824717,-0.0010994411202326
56,56,56,87,0.0007141996049381,0.003085033222931,0.000151915289829,1.3392265278909931e-05,3.716646157893391e-05,4.981891179497703e-05,0.000162971166115,0.0019000489578415,0.0060899932969903,0.0095173458854147,0.0002433278417622,0.0002019295138529,1.887589829117267e-05,2.340210430778646e-06,0.1153179021374548,0.0970014005841363,0.0635937470909569,0.0992509537769694,0.0672061502789627,0.0972688924005794,0.0689164881712576,0.096249592241287,0.0701671918467059,0.0954173729662254,0.0711430781476578,0.0947991204024269,0.0716397189209752,0.0001563205055706,-2.3704833110358195e-05,-0.0011095612713676,8271.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666669,-1.0,-1.0833333333333337,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:53:25.584579,0.0789739878083821,1.057999836446183,1.0566528829240862,-0.0010994411202323
57,57,57,83,0.001479338929544,0.001057976235085,2.5440418975781376e-06,1.1662384941211591e-05,7.164568302561957e-06,9.813343111004272e-06,0.0013917754364347,0.0001924936661415,0.0052255531976224,0.0009503661421735,0.0012135878451305,1.768916488622362e-06,0.0001881383078484,8.852035047398329e-05,0.1153906996012406,0.0967027551054171,0.0638219706396799,0.0988210067268435,0.0674652365141169,0.0968137157761823,0.0691060826162853,0.0958549113014908,0.0702902414373047,0.0951018175686094,0.0711801316341277,0.0945843001337483,0.071570840686451,0.000156335252044,-1.927305456474706e-05,-0.0011095612443759,8844.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666669,-1.0,-1.0833333333333337,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:53:25.584579,0.0789739916614837,1.0577453011986886,1.0566528826831765,-0.0010994411202326
58,58,58,75,0.0036762020554772,0.0004689161696243,2.064698587510452e-06,0.0003870329785991,9.283180690654972e-05,0.0002051770713864,0.0001324792613263,3.996916881960015e-05,7.704598267046354e-06,1.3036958730251635e-06,0.0094886693828681,0.0001411753125353,0.0002552166364051,2.142734357183765e-05,0.1152037489145797,0.0970260935319166,0.0635312394983483,0.0992000426795473,0.0671800966087077,0.0971478364759547,0.0689534008291143,0.096062126881879,0.0702404060920607,0.0951608602216649,0.071154532976162,0.094561935137947,0.0716382875233594,5.628933900729762e-05,-1.2400993771299944e-05,-0.0011095611440929,7239.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666669,-1.0,-1.0833333333333337,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:53:25.584579,0.0789739908789995,1.057949164813054,1.056652882732101,-0.0010994411202325
59,59,59,28,0.0025978136583822,4.42499301879411e-06,2.02228884457451e-06,1.7282160525841571e-06,0.0095031828722571,5.588270590608847e-05,4.1002523002405366e-05,0.000249979563869,0.0002548128238791,0.0001393926178151,0.0002032280721346,0.0005485488813131,0.0044382805743277,0.0005132728562742,0.1153724386904505,0.0966816824064063,0.063842247448239,0.0988200063329218,0.0674034180237189,0.0968654087575721,0.0690677340311616,0.0958851163832189,0.0702766557930587,0.0950989955952971,0.0712034076830697,0.0945355931895778,0.071647950270379,6.230564978460475e-05,-1.837591381711351e-05,-0.0011095611377775,12731.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666669,-1.0,-1.0833333333333337,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:53:25.584579,0.0789739920127283,1.057759187720261,1.0566528826612152,-0.0010994411202326
60,60,60,15,0.0016352854394882,1.4505829783580455e-06,1.2421076086809366e-06,6.508481513379543e-06,0.0068940092356226,4.778450888064487e-05,0.0001064675764973,1.0290580784181798e-05,2.687561766648098e-05,0.0001146041905996,0.0057797530256299,1.354624101478452e-05,0.0001423791791282,0.0045260414306852,0.1158354888525133,0.0963968618610388,0.0642950000092233,0.0984336183621831,0.0679430943846416,0.0965926123733226,0.0695259923336617,0.095703176407605,0.0706334873816281,0.0950262794184286,0.071446438023585,0.0945927118893109,0.0717518846824431,9.628711133072404e-05,-2.387199977923377e-05,-0.0011095611202833,12834.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666669,-1.0,-1.0833333333333337,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:53:25.584579,0.0789739895730448,1.0574947989889112,1.056652882813754,-0.0010994411202324
61,61,61,9,3.051954418650927e-05,0.0066941488647201,3.225617978276119e-05,4.485653013961484e-05,0.0031258209065901,0.0013309799015426,0.0004339347260721,0.0042846758683154,1.953512856577976e-06,3.217033110368359e-06,0.0002225266565455,0.0007242129870546,0.002867734862475,1.2781004247899507e-05,0.1149877065933597,0.0971398405885185,0.0632747628072979,0.0993830150943507,0.0668630971196639,0.0973684203812556,0.0686133258363186,0.0962800183612289,0.0699461599256921,0.0953592721589025,0.0710166599926242,0.0946325653566438,0.0716345356118067,2.60108469983046e-05,-4.420677894605062e-05,-0.0011095611123202,8345.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666669,-1.0,-1.0833333333333337,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:53:25.584579,0.0789739884343877,1.0581647620251071,1.0566528828849462,-0.0010994411202324
62,62,62,80,1.4067112301575768e-05,1.5652052252925896e-06,1.0823661681270013e-06,5.0514768492239095e-05,0.0088695573006322,0.0013416279696342,2.267884327892133e-05,0.000922555083874,4.727943707580238e-05,8.253848655364768e-06,8.635293761648959e-05,0.0001491478254668,0.0005401423275617,1.3625367111875491e-05,0.1153603525406984,0.0969126465309661,0.0636135113795121,0.0991692028950903,0.0672182043416268,0.0972658350049118,0.0689179266489377,0.0962365866180144,0.0701879649506238,0.0953757058338226,0.0711856416804156,0.0947145299630809,0.0717535135643674,2.6966050067089023e-05,-1.0303468190081356e-05,-0.0011095611108024,7670.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666669,-1.0,-1.0833333333333337,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:53:25.584579,0.0789739887227514,1.0580164639077847,1.0566528828669186,-0.0010994411202324
63,63,63,48,5.583043876451025e-05,0.00051917397782,0.0004365493455334,0.0002537417201699,0.0004826855872188,0.0002622095548284,7.810060619137542e-05,1.3076951012004047e-06,1.1900942897565889e-06,1.6023603112372997e-06,1.987743599958049e-06,5.73454396507075e-05,0.0019844142061639,4.235647826069908e-06,0.1151494381013285,0.0969726540505525,0.0634823976938773,0.0991661388079133,0.0670876273290544,0.0971538295207029,0.0688195295179988,0.0960938238223692,0.0701232352950022,0.0952462321861843,0.071117868692655,0.0945608335641464,0.0716732509207278,4.338598292332688e-06,-2.633703904870986e-06,-0.0011095610843693,9546.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666669,-1.0,-1.0833333333333337,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:53:25.584579,0.0789739940495687,1.058009847509834,1.056652882533866,-0.0010994411202327
64,64,64,36,1.1916891543923683e-06,2.4920850879240867e-06,0.0033449229907929,1.5934148025392145e-05,6.394327709351079e-06,3.4087290127324818e-06,0.0081217552033049,1.029837214930036e-05,6.043252530841861e-05,0.0005011645061854,0.0013334897838448,6.054301375434998e-05,0.0027687537153118,0.0003966472711948,0.1156946290104206,0.0965678412892753,0.0641816879254007,0.0986297272839819,0.0678436959306557,0.0966569345234726,0.0694875761479906,0.0957224240033996,0.0706310189792481,0.0950156684292865,0.0714675835412427,0.0945617812374592,0.0717927448143552,5.079126106044648e-05,-4.229504422905583e-05,-0.0011095610808254,10471.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666669,-1.0,-1.0833333333333337,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:53:25.584579,0.07897398864353,1.0575495622595943,1.056652882871873,-0.0010994411202324
65,65,65,41,1.708193227592266e-05,1.410376036446904e-06,4.0463342068526576e-06,0.0004244453412933,7.94600667869999e-05,1.0321888030353344e-06,1.9574660262776147e-05,4.863981067118419e-05,2.702200452919436e-05,2.402693223686352e-05,0.0005034587882915,2.386196910605736e-05,0.0084892587623611,1.2314720703226462e-05,0.1153354089596328,0.096817892366655,0.0636500240910397,0.0989757788225783,0.0672646349810475,0.0969775367001034,0.0689654445636414,0.095969543490161,0.0702176052081681,0.0951282477820649,0.0711903983101048,0.0945188207220381,0.0716878302466706,6.463957694263776e-06,-2.7576120095545808e-06,-0.0011095610800163,8967.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666669,-1.0,-1.0833333333333337,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:53:25.584579,0.0789739904032354,1.057895401789697,1.0566528827618475,-0.0010994411202325
66,66,66,1,1.445539641621338e-05,1.41049978154116e-06,2.955374011709572e-06,2.044084371365945e-05,0.0001661759381571,3.432599948133796e-06,0.0008394496800248,9.246138673436726e-05,3.674919987877531e-05,0.0005733089275489,0.0005914254962676,0.0040541396690685,0.002110807931705,3.7984944053257567e-06,0.1153567819894962,0.096942194777448,0.0637383697100054,0.0991191025356635,0.0673465519177612,0.0971231270745978,0.0690640192696159,0.0961000607772734,0.0703168422318001,0.095267889123105,0.071289964565038,0.0946531273595385,0.0717897074144749,3.7291787198537578e-06,-3.616853276052911e-06,-0.0011095610766501,9286.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666669,-1.0,-1.0833333333333337,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:53:25.584579,0.0789739886008567,1.0578827217276037,1.0566528828745376,-0.0010994411202324
67,67,67,10,0.0001271416422582,0.0025882381170147,0.0057695869843485,1.2632530958877094e-06,5.214192892154274e-06,3.1203247487612515e-05,3.525509962189181e-05,8.594751596215984e-06,0.0001227948394014,1.2200901750305449e-05,1.8429040709154573e-05,0.0081430018877935,0.0014719228531997,2.182282701138304e-06,0.1153827466139722,0.0969851425379227,0.0637042860774677,0.099151214283487,0.0673296386297082,0.0971492726321396,0.0690412710514935,0.0961182164531497,0.0703021089055667,0.0952787723671022,0.0712823518025518,0.0946566910188824,0.0717893892085645,2.171383282422808e-06,-4.310032892972409e-06,-0.0011095610762187,9333.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666669,-1.0,-1.0833333333333337,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:53:25.584579,0.0789739900635217,1.057904836729277,1.0566528827830868,-0.0010994411202325
68,68,68,50,0.0009695941102746,0.000370717993434,3.865593224201616e-05,1.7471773229952494e-06,7.798334057484183e-06,0.0026749635450222,0.000389661032651,0.0032195336792154,3.165971920848796e-05,0.0005250935041727,0.001124150903294,8.432527803740945e-05,0.0029028578924055,2.645684872870101e-06,0.1153899705773236,0.0968100858340428,0.0637511491507557,0.0989127522940907,0.0673245212774203,0.0969374565286157,0.0689973946215255,0.0959310666702155,0.0702369214438223,0.0951123130488164,0.0711996106796097,0.0945084021242943,0.0716904087428036,2.658064891842868e-06,-2.911365638361676e-05,-0.001109561072604,8202.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666669,-1.0,-1.0833333333333337,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:53:25.584579,0.0789739895755896,1.057815808732324,1.056652882813594,-0.0010994411202324
69,69,69,79,8.515230576874638e-06,7.73159877288475e-06,0.002283677611714,0.0003688248103979,0.0031582057744287,4.105041034741541e-05,4.482300882067677e-05,6.438585260648411e-05,0.0012593926088568,2.013484840146552e-05,5.2322251012237286e-05,0.0003193857033987,0.0052078529050261,1.7043861544297785e-06,0.1153851159160362,0.09674078914242,0.0637506581612246,0.0988531501135231,0.0673860639513651,0.0968556870292482,0.0690845470016217,0.0958453942942038,0.0703492108186615,0.0950447921140657,0.0712548715190453,0.0944788974447119,0.0717053204933285,1.6090653925460298e-06,-2.422824899134445e-05,-0.0011095610646835,8166.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666669,-1.0,-1.0833333333333337,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:53:25.584579,0.0789739876930912,1.0578068119468682,1.056652882931294,-0.0010994411202323
70,70,70,26,0.0005015085050308,2.274758526436508e-05,2.573120567176505e-05,0.0033707689666427,4.034472588792863e-05,3.714411401479124e-05,5.50705473906161e-05,0.00035866669226,0.0001040668998119,9.183568487391656e-06,5.067156674954241e-05,3.309777016115237e-06,9.449609999238672e-05,1.782997161816298e-06,0.1155378275867691,0.0967237410295758,0.063892305678317,0.098926969179061,0.0675337660216734,0.0969444164606444,0.0692218356622089,0.0959486526389388,0.0704350847182506,0.0951490995784537,0.0713477738597965,0.0945914174575306,0.0717709563599416,3.72811362144425e-06,-9.592551604774034e-06,-0.001109561062355,8223.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666669,-1.0,-1.0833333333333337,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:53:25.584579,0.0789739934709047,1.057784377644744,1.0566528825700463,-0.0010994411202327
71,71,71,95,1.341001903897578e-05,1.4776142314534749e-05,5.735626216441621e-05,9.19830334213847e-06,1.5430817677222907e-05,1.9167583208023424e-05,0.0005596140330674,2.09218068094138e-05,7.706061433910741e-05,0.0007756751406234,1.7386323432724795e-05,0.0002141095543973,0.004492672438691,8.583806460604523e-05,0.1159455614511841,0.0961456200433096,0.0645191166416672,0.0981742115419397,0.0679862420782745,0.0963450686913736,0.0695179426613076,0.0954958042695181,0.070592067133496,0.0948418733346109,0.0713859035440274,0.0944204652538025,0.0716820676066543,6.525493562425545e-05,-4.7173179016489655e-06,-0.0011095610577833,8927.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666669,-1.0,-1.0833333333333337,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:53:25.584579,0.0789739929373372,1.0573217496484282,1.0566528826034076,-0.0010994411202326
72,72,72,44,1.82959839532262e-05,1.058448007916646e-06,0.0001209475527893,1.3186408461262768e-06,0.0002338604183859,0.0005112086553948,5.010174679056199e-06,3.65402351944695e-06,0.0006114257319064,0.003695983148598,3.2525424107002966e-05,1.245027500886231e-05,4.94466096077772e-05,5.013166901190365e-06,0.1159642651471537,0.0960898878302599,0.0645412455189041,0.0981285479617982,0.0680575371342773,0.0962705400543903,0.0696077844463207,0.0954214054859959,0.0706637370019725,0.0947861308825106,0.0714582623191952,0.0943962617589549,0.0717290914152133,7.180203137284033e-05,-9.981722495925534e-06,-0.0011095610508764,8530.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666669,-1.0,-1.0833333333333337,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:53:25.584579,0.078973987915297,1.0573119350761258,1.0566528829174031,-0.0010994411202323
73,73,73,67,0.0025221584205787,7.7467285463969e-05,2.5496445000816223e-05,4.671754927486386e-05,2.1716922298321323e-06,0.001440860467917,0.0003245910857061,0.002723480975567,0.0027393831812278,2.070056381509362e-06,2.871242741711334e-05,0.0004050188142475,0.0047800360162525,3.262032723208596e-06,0.1155588408197806,0.0966091103277365,0.0640329165244282,0.098668943813071,0.0676847419853158,0.0966912719821797,0.0693359345622847,0.095740569193017,0.0705282661295095,0.0949655761356011,0.0714346378853464,0.0944620521866008,0.0717836626289187,3.041224932450782e-06,-2.7383455435211346e-05,-0.0011095610395238,6775.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666669,-1.0,-1.0833333333333337,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:53:25.584579,0.0789739892597055,1.0576274585223306,1.0566528828333437,-0.0010994411202324
