,Gamma0,Gamma,eta0,eta,count,success,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,max_iter,min_iter,N,Jmax,alpha,gleak,ex,lk,rate,minGg,maxGg,minGo,maxGo,tol,optim,profile,Delta,runtime
82,0.0020565123083486556,0.07897399070608081,-8.920774387342979e-05,-0.0010994411202325516,2524.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666667,-1.0,-1.0833333333333335,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-1.1666666666666667,0 days 00:02:19.544325
23,8.497534359086456e-06,0.07897399067945432,-5.735832821946596e-07,-0.001099441120232549,4956.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666667,-1.0,-1.0833333333333335,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-1.1666666666666667,0 days 00:02:19.544325
62,0.00031992671377973844,0.07897399068279011,-1.633956193275657e-05,-0.0010994411202325477,3347.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666667,-1.0,-1.0833333333333335,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-1.1666666666666667,0 days 00:02:19.544325
14,3.6783797718286343e-06,0.07897399066008161,-2.650042377052109e-07,-0.0010994411202325458,5331.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666667,-1.0,-1.0833333333333335,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-1.1666666666666667,0 days 00:02:19.544325
37,3.1257158496882356e-05,0.07897399059905356,-1.9138360344007654e-06,-0.0010994411202325455,4377.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666667,-1.0,-1.0833333333333335,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-1.1666666666666667,0 days 00:02:19.544325
2,1.204503540258781e-06,0.07897399055588593,-9.468000938626524e-08,-0.001099441120232542,5840.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666667,-1.0,-1.0833333333333335,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-1.1666666666666667,0 days 00:02:19.544325
56,0.00018307382802953696,0.0789739904462431,-9.771969271512302e-06,-0.0010994411202325366,3594.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666667,-1.0,-1.0833333333333335,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-1.1666666666666667,0 days 00:02:19.544325
68,0.0005590810182512235,0.078973990421899,-2.7274079882236883e-05,-0.0010994411202325364,3100.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666667,-1.0,-1.0833333333333335,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-1.1666666666666667,0 days 00:02:19.544325
7,1.917910261672489e-06,0.07897399044406057,-1.454485699767959e-07,-0.0010994411202325356,5626.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666667,-1.0,-1.0833333333333335,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-1.1666666666666667,0 days 00:02:19.544325
41,4.534878508128582e-05,0.0789739904032354,-2.698562827317594e-06,-0.0010994411202325345,4212.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666667,-1.0,-1.0833333333333335,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-1.1666666666666667,0 days 00:02:19.544325
25,1.023531021899027e-05,0.07897399026402022,-6.812452633461365e-07,-0.0010994411202325275,4873.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666667,-1.0,-1.0833333333333335,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-1.1666666666666667,0 days 00:02:19.544325
21,7.05480231071866e-06,0.07897399024439813,-4.830139809242032e-07,-0.0010994411202325254,5039.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666667,-1.0,-1.0833333333333335,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-1.1666666666666667,0 days 00:02:19.544325
90,0.004328761281083062,0.07897399013726406,-0.00017343067907482862,-0.0010994411202325197,2195.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666667,-1.0,-1.0833333333333335,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-1.1666666666666667,0 days 00:02:19.544325
10,2.535364493970106e-06,0.07897399006352177,-1.881129456460314e-07,-0.001099441120232516,5499.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666667,-1.0,-1.0833333333333335,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-1.1666666666666667,0 days 00:02:19.544325
30,1.629750834620647e-05,0.0789739899810527,-1.0477707327384241e-06,-0.0010994411202325121,4666.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666667,-1.0,-1.0833333333333335,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-1.1666666666666667,0 days 00:02:19.544325
74,0.0009770099572992267,0.0789739897882704,-4.541843386862179e-05,-0.0010994411202325009,2853.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666667,-1.0,-1.0833333333333335,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-1.1666666666666667,0 days 00:02:19.544325
33,2.1544346900318823e-05,0.07897398974178546,-1.3566145966704508e-06,-0.0010994411202324985,4542.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666667,-1.0,-1.0833333333333335,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-1.1666666666666667,0 days 00:02:19.544325
81,0.0018738174228603867,0.07897398972748063,-8.202311972590033e-05,-0.0010994411202324983,2565.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666667,-1.0,-1.0833333333333335,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-1.1666666666666667,0 days 00:02:19.544325
15,4.037017258596558e-06,0.07897398957304488,-2.887099413742221e-07,-0.0010994411202324885,5289.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666667,-1.0,-1.0833333333333335,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-1.1666666666666667,0 days 00:02:19.544325
50,0.00010476157527896651,0.0789739895755896,-5.840533501132461e-06,-0.0010994411202324879,3841.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666667,-1.0,-1.0833333333333335,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-1.1666666666666667,0 days 00:02:19.544325
45,6.579332246575683e-05,0.07897398950324733,-3.803578685138769e-06,-0.0010994411202324837,4047.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666667,-1.0,-1.0833333333333335,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-1.1666666666666667,0 days 00:02:19.544325
61,0.00029150530628251786,0.07897398944907014,-1.4999311947965536e-05,-0.0010994411202324822,3388.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666667,-1.0,-1.0833333333333335,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-1.1666666666666667,0 days 00:02:19.544325
89,0.0039442060594376644,0.07897398940728122,-0.00015973784585312045,-0.0010994411202324783,2236.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666667,-1.0,-1.0833333333333335,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-1.1666666666666667,0 days 00:02:19.544325
67,0.0005094138014816386,0.07897398925970554,-2.5045611874743298e-05,-0.0010994411202324714,3141.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666667,-1.0,-1.0833333333333335,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-1.1666666666666667,0 days 00:02:19.544325
55,0.0001668100537200059,0.0789739891133628,-8.968770089621374e-06,-0.001099441120232464,3635.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666667,-1.0,-1.0833333333333335,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-1.1666666666666667,0 days 00:02:19.544325
27,1.2328467394420684e-05,0.07897398912200093,-8.092194414560827e-07,-0.0010994411202324638,4790.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666667,-1.0,-1.0833333333333335,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-1.1666666666666667,0 days 00:02:19.544325
5,1.5922827933410906e-06,0.07897398911316067,-1.2250913799231963e-07,-0.0010994411202324618,5711.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666667,-1.0,-1.0833333333333335,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-1.1666666666666667,0 days 00:02:19.544325
19,5.857020818056661e-06,0.07897398880340363,-4.068156236168501e-07,-0.001099441120232445,5122.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666667,-1.0,-1.0833333333333335,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-1.1666666666666667,0 days 00:02:19.544325
80,0.001707352647470694,0.07897398872275149,-7.54066229710066e-05,-0.0010994411202324419,2606.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666667,-1.0,-1.0833333333333335,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-1.1666666666666667,0 days 00:02:19.544325
40,4.132012400115343e-05,0.07897398867388468,-2.4765392044210586e-06,-0.0010994411202324386,4253.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666667,-1.0,-1.0833333333333335,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-1.1666666666666667,0 days 00:02:19.544325
73,0.0008902150854450393,0.07897398867986012,-4.172515336263842e-05,-0.0010994411202324386,2894.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666667,-1.0,-1.0833333333333335,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-1.1666666666666667,0 days 00:02:19.544325
36,2.848035868435799e-05,0.07897398864353009,-1.7561545642270778e-06,-0.001099441120232438,4418.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666667,-1.0,-1.0833333333333335,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-1.1666666666666667,0 days 00:02:19.544325
88,0.003593813663804633,0.07897398862848518,-0.00014708319252806817,-0.0010994411202324371,2277.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666667,-1.0,-1.0833333333333335,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-1.1666666666666667,0 days 00:02:19.544325
1,1.0974987654930568e-06,0.0789739886008567,-8.688323949842006e-08,-0.001099441120232432,5883.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666667,-1.0,-1.0833333333333335,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-1.1666666666666667,0 days 00:02:19.544325
9,2.310129700083163e-06,0.07897398843438773,-1.726610540350697e-07,-0.0010994411202324265,5541.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666667,-1.0,-1.0833333333333335,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-1.1666666666666667,0 days 00:02:19.544325
60,0.0002656087782946689,0.07897398818937074,-1.3768379479485205e-05,-0.001099441120232412,3429.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666667,-1.0,-1.0833333333333335,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-1.1666666666666667,0 days 00:02:19.544325
49,9.545484566618347e-05,0.07897398811568425,-5.3604192268258745e-06,-0.0010994411202324065,3882.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666667,-1.0,-1.0833333333333335,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-1.1666666666666667,0 days 00:02:19.544325
66,0.0004641588833612782,0.07897398807500584,-2.299774558843516e-05,-0.0010994411202324061,3182.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666667,-1.0,-1.0833333333333335,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-1.1666666666666667,0 days 00:02:19.544325
16,4.430621457583877e-06,0.07897398805880713,-3.1454129224556913e-07,-0.001099441120232405,5247.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666667,-1.0,-1.0833333333333335,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-1.1666666666666667,0 days 00:02:19.544325
44,5.994842503189409e-05,0.078973987915297,-3.4908965347726485e-06,-0.0010994411202323966,4088.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666667,-1.0,-1.0833333333333335,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-1.1666666666666667,0 days 00:02:19.544325
87,0.003274549162877735,0.07897398780838216,-0.00013539513911392731,-0.0010994411202323883,2318.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666667,-1.0,-1.0833333333333335,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-1.1666666666666667,0 days 00:02:19.544325
54,0.00015199110829529363,0.07897398774852321,-8.231499682932334e-06,-0.0010994411202323866,3676.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666667,-1.0,-1.0833333333333335,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-1.1666666666666667,0 days 00:02:19.544325
79,0.0015556761439304723,0.07897398769309122,-6.93150260508298e-05,-0.0010994411202323823,2647.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666667,-1.0,-1.0833333333333335,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-1.1666666666666667,0 days 00:02:19.544325
72,0.0008111308307896872,0.07897398755395263,-3.832925596751396e-05,-0.0010994411202323747,2935.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666667,-1.0,-1.0833333333333335,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-1.1666666666666667,0 days 00:02:19.544325
32,1.9630406500402726e-05,0.07897398744064148,-1.244703597162893e-06,-0.0010994411202323703,4583.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666667,-1.0,-1.0833333333333335,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-1.1666666666666667,0 days 00:02:19.544325
29,1.4849682622544666e-05,0.07897398734248143,-9.613091904178448e-07,-0.0010994411202323636,4707.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666667,-1.0,-1.0833333333333335,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-1.1666666666666667,0 days 00:02:19.544325
