,Gamma0_1,Gamma0_2,Gamma0_3,Gamma0_4,Gamma0_5,Gamma0_6,Gamma0_7,Gamma0_8,Gamma0_9,Gamma0_10,Gamma0_11,Gamma0_12,Gamma1,Gamma2,Gamma3,Gamma4,Gamma5,Gamma6,Gamma7,Gamma8,Gamma9,Gamma10,Gamma11,Gamma12,eta0,eta,count,success,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,max_iter,min_iter,N,Jmax,alpha,gleak,ex,lk,rate,minGg,maxGg,minGo,maxGo,tol,optim,exfix,exval,profile,runtime
64,1e-06,0.001,1e-06,0.001,1e-06,1e-06,1e-06,1e-06,0.001,0.001,1e-06,1e-06,0.06064205928581398,0.06492287204547753,0.0013213626968577043,0.05992403767027647,0.018320008064419076,0.057748462747188915,0.02491001063895696,0.05636997720216165,0.022883892913800302,0.061151339547782416,0.015716137052736705,9.047449531011741e-06,-0.00012937739371129907,-0.0024918820639513767,9521.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,3.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:20:24.854784
69,1e-06,1e-06,0.001,0.001,0.001,1e-06,0.001,1e-06,1e-06,0.001,0.001,1e-06,0.060649444566122215,0.0649131797963009,0.001333464826038655,0.059915109584552186,0.01832692077879416,0.05774283610656919,0.0249145179211837,0.05636602269643956,0.02288846067045358,0.06114697941075905,0.01572215164771137,2.007381997347502e-06,-0.00023101437809420184,-0.0024918820032965765,10621.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,3.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:20:24.854784
39,1e-06,1e-06,0.001,1e-06,0.001,1e-06,0.001,0.001,0.001,0.001,1e-06,1e-06,0.0605850886332284,0.06479862302469164,0.0013607705265837673,0.059809996880017924,0.018314482283406364,0.05765164628358826,0.02488483493776534,0.056283144225166615,0.02285441737832344,0.061064725775839906,0.015691507329788634,1.3469388942499206e-05,-0.0002024668730236041,-0.0024918819710082643,11270.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,3.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:20:24.854784
43,0.001,0.001,1e-06,1e-06,1e-06,0.001,1e-06,1e-06,0.001,1e-06,0.001,1e-06,0.06065872949489238,0.06489889279237915,0.0013498401919400814,0.059902303186105205,0.018335560264222686,0.057735359064990506,0.024919276526404174,0.0563617737906755,0.022890815908602254,0.0611450897388409,0.015722984961432113,1.3435752044988698e-06,-0.00015547993235475347,-0.0024918819557680476,9795.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,3.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:20:24.854784
19,0.001,0.001,0.001,0.001,1e-06,0.001,1e-06,0.001,0.001,0.001,0.001,1e-06,0.06068714438438819,0.06485856423260535,0.0013980629035911037,0.05987015269723621,0.01835466742387572,0.05772228789653195,0.024927186917599122,0.05635652202923446,0.022893631216363643,0.06114512547844388,0.015722837776772546,1.8557554811410105e-06,-0.0002823641682566689,-0.002491881825593006,9785.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,3.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:20:24.854784
10,1e-06,0.001,0.001,0.001,0.001,0.001,0.001,1e-06,0.001,0.001,0.001,1e-06,0.06062023939151647,0.0647488050239255,0.001420420146457845,0.05976645842049165,0.018344348278183705,0.05762770862308109,0.024901577290861805,0.05626909909818328,0.022866016387105798,0.0610553654450041,0.015701944728111247,1.9017718058342864e-06,-0.00032200720370382656,-0.0024918817603649043,9695.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,3.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:20:24.854784
63,0.001,1e-06,0.001,0.001,0.001,0.001,1e-06,1e-06,1e-06,1e-06,0.001,1e-06,0.06069184256529742,0.0646498828797341,0.001536515923611098,0.05968110604617691,0.018399359673150303,0.05759120649201482,0.024924089309947186,0.05626412415539467,0.022846683650287358,0.06109601909907352,0.01563579357447509,8.790131285132647e-05,-0.0002447194441191466,-0.002491881754707393,10051.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,3.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:20:24.854784
2,0.001,1e-06,0.001,0.001,0.001,1e-06,0.001,0.001,1e-06,0.001,0.001,1e-06,0.06070442795060593,0.06483594812748174,0.0014253672163415498,0.05984641658587543,0.018374843197736718,0.05770520873300515,0.024940833645547934,0.056346445152863266,0.02290053058950113,0.06114160341341833,0.015724163405360612,2.209162466254062e-06,-0.0002724061171178954,-0.002491881749305375,10097.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,3.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:20:24.854784
7,0.001,1e-06,1e-06,0.001,1e-06,1e-06,0.001,1e-06,1e-06,0.001,0.001,1e-06,0.06070443155686809,0.06483524830967774,0.001425881603189657,0.05984472229608,0.018376930494652145,0.05770249183534319,0.024943098379909157,0.05634412699931878,0.02290217685754556,0.061139886443077024,0.015725072272972644,1.4882864838563645e-06,-0.00015021838978849158,-0.0024918817446172707,9070.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,3.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:20:24.854784
50,0.001,0.001,0.001,1e-06,1e-06,0.001,0.001,0.001,0.001,0.001,1e-06,1e-06,0.06072942954448309,0.06479900221692866,0.0014675999425836535,0.05981659276547911,0.01839177094113304,0.057694092500854506,0.024946087310806556,0.056345477699145725,0.022893320087510775,0.06115434633279644,0.015703492832079384,2.8310251308151408e-05,-0.0002615923512310004,-0.0024918817314395947,10092.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,3.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:20:24.854784
30,0.001,1e-06,1e-06,1e-06,0.001,1e-06,1e-06,1e-06,1e-06,0.001,1e-06,1e-06,0.06064038707131634,0.06472145925518745,0.0014534065912420546,0.05974016318483077,0.018364628377749343,0.05761122813100305,0.02491401523098625,0.05626013694897278,0.02287154090970737,0.061053254979012636,0.015701810852089704,3.702564597955584e-06,-0.00010745858021489664,-0.0024918816735650857,10875.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,3.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:20:24.854784
45,0.001,1e-06,1e-06,0.001,0.001,0.001,0.001,1e-06,0.001,0.001,0.001,1e-06,0.06072581411087696,0.06480745567233424,0.0014601496594247605,0.0598204288854004,0.018394097011338584,0.05769039754197455,0.024952194780378353,0.05633853941577309,0.022906321343210707,0.061139240913132754,0.015725870372694066,1.5280996989607378e-06,-0.00024299271408713391,-0.0024918816481912733,9421.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,3.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:20:24.854784
99,0.001,1e-06,0.001,1e-06,0.001,0.001,1e-06,1e-06,1e-06,0.001,1e-06,1e-06,0.06074824385323638,0.06477309033335087,0.0014989736825072417,0.05979284920025723,0.01840932424012187,0.05767983886933587,0.02495680123149706,0.05633688753208215,0.022900581638717697,0.061148927600431266,0.015709336627112797,2.222505646001483e-05,-0.0002050647971434956,-0.0024918816182460555,10328.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,3.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:20:24.854784
54,0.001,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.001,0.001,1e-06,0.060733774862704766,0.06479324023466776,0.001475518215122477,0.05980911678552728,0.018399928877172032,0.05768504685958249,0.024954266217999933,0.05633568640345883,0.02290703607229452,0.061137753345890944,0.01572616024733476,9.05547979556046e-07,-5.239627700863439e-05,-0.0024918816026259605,12063.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,3.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:20:24.854784
12,1e-06,1e-06,1e-06,1e-06,0.001,1e-06,1e-06,1e-06,1e-06,0.001,0.001,1e-06,0.06073620615302098,0.06478862874611623,0.0014803086074231878,0.05980496639053146,0.01840262542862033,0.05768226708247995,0.024955740692808495,0.056334003312566425,0.022907635000772357,0.06113694127106402,0.01572612943233667,1.0053423690867806e-06,-5.2535207085448166e-05,-0.002491881589177722,11674.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,3.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:20:24.854784
40,0.001,1e-06,1e-06,1e-06,1e-06,0.001,0.001,0.001,0.001,0.001,0.001,1e-06,0.060738567895801565,0.06478517099191536,0.001484469721541868,0.05980247080461078,0.0184037716338936,0.05768164150859438,0.02495596739719748,0.056333915560236994,0.02290755791295056,0.06113720608776706,0.015725898259962748,1.2402487365016415e-06,-0.00015657579329812364,-0.002491881578465577,10828.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,3.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:20:24.854784
81,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.001,1e-06,1e-06,0.001,0.001,0.060743301302007814,0.06477847981563353,0.0014922108686614287,0.05979599190370173,0.018409611754917128,0.05767643001236458,0.024960841614349055,0.05633021789457016,0.022905159632550617,0.061136586311345796,0.015724516821376818,4.55217334614727e-06,-3.567129637801284e-06,-0.002491881568581622,12488.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,3.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:20:24.854784
23,0.001,1e-06,0.001,0.001,1e-06,0.001,1e-06,0.001,0.001,1e-06,0.001,1e-06,0.06066364524462038,0.06468640480550487,0.0014943008385168513,0.05971053981349106,0.01838289452172207,0.05759639970291223,0.024922986653896237,0.056252203498498736,0.022876089566066776,0.06104974903973057,0.01570404682394521,1.3837429202097123e-06,-0.0002435262051008314,-0.0024918815489169605,10094.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,3.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:20:24.854784
77,1e-06,1e-06,1e-06,1e-06,1e-06,0.001,1e-06,0.001,1e-06,1e-06,0.001,1e-06,0.06066251290418312,0.064684105535979,0.0014975416915321933,0.05971983789880198,0.018365849253802694,0.05761469225889423,0.024906273120130096,0.056265457126814626,0.022866945095567415,0.06105646011874132,0.015702041270026883,7.904559468641118e-07,-2.1766265748480565e-05,-0.0024918815418474008,11649.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,3.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:20:24.854784
20,1e-06,0.001,0.001,1e-06,1e-06,1e-06,0.001,0.001,1e-06,0.001,0.001,1e-06,0.060666658180927376,0.06468292595213804,0.0014987291762659754,0.059706811590297816,0.0183863543939283,0.057593688995333604,0.02492537234357767,0.056250682730259384,0.02287729559686297,0.06104936960333575,0.01570423994756741,1.5420706562588385e-06,-0.00017809705858010016,-0.0024918815365485574,10887.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,3.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:20:24.854784
51,0.001,1e-06,0.001,1e-06,0.001,0.001,1e-06,1e-06,0.001,0.001,0.001,1e-06,0.06067074259063736,0.06467958273599224,0.0015039085585790172,0.05970385185094534,0.018389718035301608,0.05759221282770604,0.024927637166993487,0.056250298192624636,0.022878535497000224,0.061050027034503,0.015704562160710245,1.6855687493857393e-06,-0.00022206386278249784,-0.0024918815219458217,10513.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,3.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:20:24.854784
87,0.001,1e-06,0.001,1e-06,1e-06,0.001,1e-06,1e-06,1e-06,0.001,1e-06,1e-06,0.06076689860340549,0.06474642802074827,0.0015307219986389954,0.05976765403980035,0.018428539410740987,0.05766308646535808,0.024969252902018454,0.0563258277010024,0.022910238891505764,0.06114014430065444,0.01571878625251295,1.1790719346473803e-05,-0.00015788520191385564,-0.002491881486090832,10853.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,3.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:20:24.854784
95,0.001,1e-06,1e-06,1e-06,1e-06,0.001,1e-06,0.001,0.001,0.001,0.001,1e-06,0.06067971878635863,0.0646645178490202,0.0015207882105429586,0.05969081996191234,0.01839719140149141,0.057585324461243155,0.024931176371080718,0.056246375396087546,0.02288006093806058,0.06104811780853718,0.01570495387164728,1.2210755682175493e-06,-0.00013100911478397686,-0.0024918814720570324,10794.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,3.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:20:24.854784
1,0.001,0.001,1e-06,1e-06,0.001,0.001,1e-06,0.001,0.001,1e-06,0.001,1e-06,0.06076566159057678,0.06475088742254215,0.0015272792089442134,0.059769562236496224,0.01842996485542658,0.05766166733085353,0.02497238467226153,0.05632315573948775,0.02291586188327407,0.061134462778687206,0.015727786676286465,1.2868175564084053e-06,-0.0002314140540574717,-0.002491881454972459,8960.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,3.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:20:24.854784
11,0.001,0.001,1e-06,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-06,0.001,1e-06,0.06077569127520803,0.06473715330204692,0.0015438046091247333,0.05975821126031149,0.01843728906664267,0.05765650050301938,0.024975913426757465,0.05632080276954488,0.022917481275635376,0.06113405558785723,0.01572824173068988,1.0172060775654522e-06,-0.00016479844677079017,-0.002491881406395735,10206.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,3.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:20:24.854784
35,1e-06,0.001,1e-06,1e-06,0.001,0.001,0.001,1e-06,1e-06,0.001,1e-06,0.001,0.060548671373596846,0.0651421909476904,0.0005191237894313791,0.06183721269917368,0.01473272732227447,0.06251452021257033,0.020294277576815557,0.06267687756195583,0.013648213126334671,0.07355312458839099,0.00012104338313261331,0.0163444736532132,-0.0002134341387648394,-0.0024916672178869168,9687.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,3.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:20:24.854784
53,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1e-06,0.001,1e-06,0.001,0.06055614978615311,0.0651308004416506,0.0005299644504621323,0.061831419998414794,0.014729368692939964,0.0625213067419283,0.020285972334453423,0.06269091662291287,0.013622956658587959,0.07359132285875293,6.947523020934903e-05,0.016396788666836446,-0.00033982170555957623,-0.002491665511906619,9752.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,3.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:20:24.854784
0,0.001,1e-06,0.001,1e-06,1e-06,0.001,1e-06,0.001,1e-06,0.001,1e-06,0.001,0.060445983823174176,0.06507997519899245,0.0004800284279286675,0.06178436861315018,0.01467410763763528,0.062464035287202846,0.02023264412831602,0.06262765596455427,0.013573505245784752,0.07352330882027357,2.367744939646821e-05,0.016421296257828958,-0.0001830994490172168,-0.0024916643972216516,11699.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,3.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:20:24.854784
17,0.001,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-06,0.001,0.06057587927423751,0.06510611155468031,0.000558853294292951,0.06181314994481138,0.01473735716481502,0.06252047238975975,0.020285030023204455,0.06270039048307252,0.013604133523891442,0.07362477392313421,2.6006972722848244e-05,0.01644144546839911,-8.295777189116715e-05,-0.0024916639330285328,11801.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,3.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:20:24.854784
71,0.001,1e-06,0.001,1e-06,1e-06,0.001,0.001,0.001,1e-06,0.001,1e-06,0.001,0.060574531283438815,0.06510847936468356,0.000556122628779626,0.06181544465529886,0.014735519738193576,0.06252240461334907,0.020283711587712104,0.06270231338134769,0.013601766180397249,0.0736282637092017,2.1764662599074116e-05,0.016445820471723126,-0.00021330199405685153,-0.0024916638166621527,11511.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,3.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:20:24.854784
9,1e-06,0.001,1e-06,1e-06,0.001,0.001,0.001,0.001,1e-06,0.001,1e-06,0.001,0.06047913369008187,0.06503456685225646,0.0005340499574013926,0.06174376847083886,0.014702528839597166,0.06244275331683937,0.02024745279671867,0.06261837230488058,0.013577041211802053,0.07352689967672474,1.6552415508030262e-05,0.01642903655809823,-0.0002322130723669733,-0.002491663801091343,9160.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,3.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:20:24.854784
46,0.001,1e-06,1e-06,0.001,0.001,1e-06,0.001,0.001,1e-06,0.001,1e-06,0.001,0.060497285641510336,0.06501093712282408,0.000563157906912874,0.06172204864497749,0.014719313166831083,0.06243006281849776,0.02025738191304763,0.06261123561370213,0.013583401421504647,0.07352322176366666,2.0907335056060115e-05,0.016425003104538736,-0.00021523928568257058,-0.002491663739778061,9890.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,3.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:20:24.854784
