,Gamma0,Gamma,eta0,eta,count,success,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,max_iter,min_iter,N,Jmax,alpha,gleak,ex,lk,rate,minGg,maxGg,minGo,maxGo,tol,optim,profile,Delta,runtime
56,4.977023564332114e-05,0.03738986855278598,-2.3856921757024356e-05,-0.002454619231691284,3921.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,0,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,ramp,-0.5,0 days 00:01:07.656160
74,0.0001747528400007683,0.03738986858232568,-7.082895992818056e-05,-0.0024546192316912837,3366.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,0,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,ramp,-0.5,0 days 00:01:07.656160
90,0.0005336699231206312,0.03738986858527718,-0.00018261828413877523,-0.002454619231691282,2873.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,0,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,ramp,-0.5,0 days 00:01:07.656160
19,3.7649358067924635e-06,0.03738986856761728,-2.4821777009323488e-06,-0.0024546192316912815,5063.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,0,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,ramp,-0.5,0 days 00:01:07.656160
85,0.00037649358067924713,0.037389868542575595,-0.0001362182803866112,-0.002454619231691279,3027.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,0,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,ramp,-0.5,0 days 00:01:07.656160
95,0.000756463327554629,0.0373898685105473,-0.00024399351771868592,-0.002454619231691277,2719.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,0,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,ramp,-0.5,0 days 00:01:07.656160
36,1.2328467394420658e-05,0.03738986852304751,-7.054198360471902e-06,-0.002454619231691274,4538.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,0,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,ramp,-0.5,0 days 00:01:07.656160
43,2.0092330025650498e-05,0.03738986848755827,-1.0815982180002938e-05,-0.0024546192316912715,4322.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,0,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,ramp,-0.5,0 days 00:01:07.656160
80,0.0002656087782946689,0.03738986840849268,-0.00010132813669823909,-0.002454619231691264,3181.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,0,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,ramp,-0.5,0 days 00:01:07.656160
29,7.564633275546291e-06,0.037389868394204634,-4.591685320958829e-06,-0.002454619231691262,4754.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,0,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,ramp,-0.5,0 days 00:01:07.656160
50,3.274549162877732e-05,0.03738986838252535,-1.656339057648447e-05,-0.00245461923169126,4106.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,0,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,ramp,-0.5,0 days 00:01:07.656160
20,4.037017258596549e-06,0.03738986837439154,-2.6394776066294486e-06,-0.0024546192316912572,5032.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,0,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,ramp,-0.5,0 days 00:01:07.656160
63,8.11130830789689e-05,0.037389868304417095,-3.64888462646682e-05,-0.0024546192316912525,3705.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,0,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,ramp,-0.5,0 days 00:01:07.656160
69,0.0001232846739442067,0.03738986829954042,-5.244222297706026e-05,-0.0024546192316912494,3520.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,0,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,ramp,-0.5,0 days 00:01:07.656160
57,5.3366992312063123e-05,0.03738986821728465,-2.5351767461007348e-05,-0.002454619231691242,3890.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,0,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,ramp,-0.5,0 days 00:01:07.656160
75,0.00018738174228603868,0.037389868201859286,-7.520048238437597e-05,-0.0024546192316912407,3335.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,0,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,ramp,-0.5,0 days 00:01:07.656160
37,1.3219411484660286e-05,0.03738986821817734,-7.499182709998032e-06,-0.0024546192316912373,4507.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,0,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,ramp,-0.5,0 days 00:01:07.656160
21,4.328761281083061e-06,0.037389868171505795,-2.806848779292115e-06,-0.0024546192316912364,5001.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,0,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,ramp,-0.5,0 days 00:01:07.656160
44,2.1544346900318823e-05,0.037389868168777075,-1.149551688433378e-05,-0.002454619231691235,4291.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,0,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,ramp,-0.5,0 days 00:01:07.656160
91,0.0005722367659350221,0.03738986815109211,-0.00019357068484788755,-0.0024546192316912316,2842.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,0,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,ramp,-0.5,0 days 00:01:07.656160
30,8.111308307896873e-06,0.037389868121014705,-4.8827198695640425e-06,-0.0024546192316912308,4723.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,0,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,ramp,-0.5,0 days 00:01:07.656160
86,0.0004037017258596558,0.03738986812957275,-0.00014447758052787757,-0.0024546192316912286,2996.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,0,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,ramp,-0.5,0 days 00:01:07.656160
51,3.5111917342151415e-05,0.037389868056277524,-1.760230039898807e-05,-0.0024546192316912273,4075.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,0,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,ramp,-0.5,0 days 00:01:07.656160
96,0.0008111308307896872,0.03738986804906114,-0.0002584265452700355,-0.0024546192316912212,2688.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,0,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,ramp,-0.5,0 days 00:01:07.656160
81,0.0002848035868435805,0.03738986801174205,-0.0001075267539973069,-0.0024546192316912186,3150.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,0,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,ramp,-0.5,0 days 00:01:07.656160
4,1.3219411484660288e-06,0.03738986796772895,-9.960223110006111e-07,-0.0024546192316912147,5527.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,0,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,ramp,-0.5,0 days 00:01:07.656160
64,8.697490026177834e-05,0.03738986795183075,-3.8767500839763715e-05,-0.0024546192316912113,3674.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,0,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,ramp,-0.5,0 days 00:01:07.656160
3,1.232846739442066e-06,0.03738986796082435,-9.3781045016714e-07,-0.00245461923169121,5558.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,0,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,ramp,-0.5,0 days 00:01:07.656160
5,1.4174741629268049e-06,0.037389867957862435,-1.0579208659526538e-06,-0.0024546192316912095,5496.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,0,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,ramp,-0.5,0 days 00:01:07.656160
22,4.641588833612773e-06,0.037389867959228905,-2.9849172258560425e-06,-0.0024546192316912095,4970.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,0,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,ramp,-0.5,0 days 00:01:07.656160
70,0.00013219411484660315,0.03738986793119006,-5.5698987225905457e-05,-0.0024546192316912087,3489.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,0,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,ramp,-0.5,0 days 00:01:07.656160
38,1.4174741629268048e-05,0.03738986790998303,-7.971904267462139e-06,-0.002454619231691206,4476.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,0,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,ramp,-0.5,0 days 00:01:07.656160
2,1.1497569953977357e-06,0.03738986793614936,-8.83054952863058e-07,-0.002454619231691206,5589.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,0,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,ramp,-0.5,0 days 00:01:07.656160
7,1.6297508346206435e-06,0.0373898678912603,-1.1937764762686993e-06,-0.0024546192316912034,5434.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,0,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,ramp,-0.5,0 days 00:01:07.656160
6,1.519911082952933e-06,0.03738986793211141,-1.1237517069201138e-06,-0.0024546192316912026,5465.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,0,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,ramp,-0.5,0 days 00:01:07.656160
1,1.0722672220103232e-06,0.037389867892582196,-8.315399831003343e-07,-0.002454619231691202,5620.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,0,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,ramp,-0.5,0 days 00:01:07.656160
45,2.310129700083158e-05,0.03738986784839932,-1.2217479745908982e-05,-0.002454619231691201,4260.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,0,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,ramp,-0.5,0 days 00:01:07.656160
8,1.747528400007683e-06,0.03738986783600093,-1.2682736808726902e-06,-0.0024546192316912004,5403.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,0,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,ramp,-0.5,0 days 00:01:07.656160
58,5.72236765935022e-05,0.03738986787917994,-2.6939815144860635e-05,-0.0024546192316911982,3859.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,0,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,ramp,-0.5,0 days 00:01:07.656160
31,8.697490026177835e-06,0.037389867841615486,-5.1920242170489565e-06,-0.0024546192316911965,4692.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,0,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,ramp,-0.5,0 days 00:01:07.656160
0,1e-06,0.03738986782886873,-7.83063453326823e-07,-0.0024546192316911935,5651.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,0,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,ramp,-0.5,0 days 00:01:07.656160
