,Gamma0,Gamma,eta0,eta,count,success,e1,e2,e3,e4,e5,e6,e7,e8,max_iter,min_iter,N,Jmax,alpha,gleak,ex,lk,rate,minGg,maxGg,minGo,maxGo,tol,optim,profile,Delta,runtime
3,1.3219411484660288e-06,0.10282257227510738,-0.0006264653622311193,-0.0035453780223060638,6249.0,1.0,-0.0,-0.08333333333333333,-0.16666666666666666,-0.25,-0.3333333333333333,-0.41666666666666663,-0.5,-0.5833333333333333,100000,30,8,0.1,1.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-0.6666666666666666,0 days 00:00:20.312098
43,5.462277217684348e-05,0.10282257222131341,-0.0006403396706684962,-0.0035453780223060616,4595.0,1.0,-0.0,-0.08333333333333333,-0.16666666666666666,-0.25,-0.3333333333333333,-0.41666666666666663,-0.5,-0.5833333333333333,100000,30,8,0.1,1.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-0.6666666666666666,0 days 00:00:20.312098
70,0.0006734150657750835,0.10282257224229677,-0.0007792305067556898,-0.0035453780223060603,3484.0,1.0,-0.0,-0.08333333333333333,-0.16666666666666666,-0.25,-0.3333333333333333,-0.41666666666666663,-0.5,-0.5833333333333333,100000,30,8,0.1,1.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-0.6666666666666666,0 days 00:00:20.312098
6,1.747528400007683e-06,0.1028225721967523,-0.0006265778016751884,-0.00354537802230606,6124.0,1.0,-0.0,-0.08333333333333333,-0.16666666666666666,-0.25,-0.3333333333333333,-0.41666666666666663,-0.5,-0.5833333333333333,100000,30,8,0.1,1.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-0.6666666666666666,0 days 00:00:20.312098
30,1.629750834620647e-05,0.10282257193878414,-0.0006304054517473086,-0.003545378022306051,5131.0,1.0,-0.0,-0.08333333333333333,-0.16666666666666666,-0.25,-0.3333333333333333,-0.41666666666666663,-0.5,-0.5833333333333333,100000,30,8,0.1,1.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-0.6666666666666666,0 days 00:00:20.312098
85,0.002718588242732946,0.102822571972538,-0.0011084631717880524,-0.00354537802230605,2869.0,1.0,-0.0,-0.08333333333333333,-0.16666666666666666,-0.25,-0.3333333333333333,-0.41666666666666663,-0.5,-0.5833333333333333,100000,30,8,0.1,1.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-0.6666666666666666,0 days 00:00:20.312098
95,0.00689261210434971,0.1028225719192726,-0.0015708519941304254,-0.0035453780223060477,2460.0,1.0,-0.0,-0.08333333333333333,-0.16666666666666666,-0.25,-0.3333333333333333,-0.41666666666666663,-0.5,-0.5833333333333333,100000,30,8,0.1,1.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-0.6666666666666666,0 days 00:00:20.312098
34,2.3644894126454072e-05,0.10282257191664002,-0.0006323263544361345,-0.0035453780223060464,4966.0,1.0,-0.0,-0.08333333333333333,-0.16666666666666666,-0.25,-0.3333333333333333,-0.41666666666666663,-0.5,-0.5833333333333333,100000,30,8,0.1,1.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-0.6666666666666666,0 days 00:00:20.312098
53,0.00013848863713938718,0.10282257180660405,-0.0006613868858059036,-0.003545378022306043,4183.0,1.0,-0.0,-0.08333333333333333,-0.16666666666666666,-0.25,-0.3333333333333333,-0.41666666666666663,-0.5,-0.5833333333333333,100000,30,8,0.1,1.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-0.6666666666666666,0 days 00:00:20.312098
69,0.0006135907273413176,0.1028225717783008,-0.0007671522641484337,-0.0035453780223060425,3525.0,1.0,-0.0,-0.08333333333333333,-0.16666666666666666,-0.25,-0.3333333333333333,-0.41666666666666663,-0.5,-0.5833333333333333,100000,30,8,0.1,1.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-0.6666666666666666,0 days 00:00:20.312098
14,3.6783797718286343e-06,0.10282257170475442,-0.0006270875836373086,-0.003545378022306038,5792.0,1.0,-0.0,-0.08333333333333333,-0.16666666666666666,-0.25,-0.3333333333333333,-0.41666666666666663,-0.5,-0.5833333333333333,100000,30,8,0.1,1.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-0.6666666666666666,0 days 00:00:20.312098
86,0.0029836472402833404,0.10282257150086385,-0.0011437472861630129,-0.0035453780223060304,2828.0,1.0,-0.0,-0.08333333333333333,-0.16666666666666666,-0.25,-0.3333333333333333,-0.41666666666666663,-0.5,-0.5833333333333333,100000,30,8,0.1,1.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-0.6666666666666666,0 days 00:00:20.312098
38,3.4304692863149194e-05,0.10282257145722588,-0.0006350992562653938,-0.0035453780223060278,4801.0,1.0,-0.0,-0.08333333333333333,-0.16666666666666666,-0.25,-0.3333333333333333,-0.41666666666666663,-0.5,-0.5833333333333333,100000,30,8,0.1,1.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-0.6666666666666666,0 days 00:00:20.312098
26,1.1233240329780288e-05,0.10282257141485789,-0.0006290767996793171,-0.0035453780223060278,5296.0,1.0,-0.0,-0.08333333333333333,-0.16666666666666666,-0.25,-0.3333333333333333,-0.41666666666666663,-0.5,-0.5833333333333333,100000,30,8,0.1,1.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-0.6666666666666666,0 days 00:00:20.312098
59,0.00024201282647943835,0.10282257141617451,-0.0006862092012660785,-0.003545378022306027,3936.0,1.0,-0.0,-0.08333333333333333,-0.16666666666666666,-0.25,-0.3333333333333333,-0.41666666666666663,-0.5,-0.5833333333333333,100000,30,8,0.1,1.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-0.6666666666666666,0 days 00:00:20.312098
68,0.0005590810182512235,0.10282257125205498,-0.0007559439406489952,-0.00354537802230602,3566.0,1.0,-0.0,-0.08333333333333333,-0.16666666666666666,-0.25,-0.3333333333333333,-0.41666666666666663,-0.5,-0.5833333333333333,100000,30,8,0.1,1.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-0.6666666666666666,0 days 00:00:20.312098
87,0.003274549162877735,0.10282257097275439,-0.0011812020816409571,-0.003545378022306008,2787.0,1.0,-0.0,-0.08333333333333333,-0.16666666666666666,-0.25,-0.3333333333333333,-0.41666666666666663,-0.5,-0.5833333333333333,100000,30,8,0.1,1.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-0.6666666666666666,0 days 00:00:20.312098
47,7.924828983539186e-05,0.10282257089023712,-0.0006466146821918647,-0.0035453780223060043,4430.0,1.0,-0.0,-0.08333333333333333,-0.16666666666666666,-0.25,-0.3333333333333333,-0.41666666666666663,-0.5,-0.5833333333333333,100000,30,8,0.1,1.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-0.6666666666666666,0 days 00:00:20.312098
96,0.007564633275546291,0.10282257072355175,-0.0016321865325689495,-0.0035453780223059987,2419.0,1.0,-0.0,-0.08333333333333333,-0.16666666666666666,-0.25,-0.3333333333333333,-0.41666666666666663,-0.5,-0.5833333333333333,100000,30,8,0.1,1.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-0.6666666666666666,0 days 00:00:20.312098
67,0.0005094138014816386,0.10282257066403254,-0.0007455525449181577,-0.0035453780223059974,3607.0,1.0,-0.0,-0.08333333333333333,-0.16666666666666666,-0.25,-0.3333333333333333,-0.41666666666666663,-0.5,-0.5833333333333333,100000,30,8,0.1,1.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-0.6666666666666666,0 days 00:00:20.312098
42,4.977023564332114e-05,0.10282257061057934,-0.000639093377929212,-0.0035453780223059918,4636.0,1.0,-0.0,-0.08333333333333333,-0.16666666666666666,-0.25,-0.3333333333333333,-0.41666666666666663,-0.5,-0.5833333333333333,100000,30,8,0.1,1.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-0.6666666666666666,0 days 00:00:20.312098
52,0.0001261856883066021,0.10282257047975536,-0.0006583551259316584,-0.0035453780223059853,4224.0,1.0,-0.0,-0.08333333333333333,-0.16666666666666666,-0.25,-0.3333333333333333,-0.41666666666666663,-0.5,-0.5833333333333333,100000,30,8,0.1,1.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-0.6666666666666666,0 days 00:00:20.312098
19,5.857020818056661e-06,0.10282257045520435,-0.0006276621083840226,-0.0035453780223059853,5585.0,1.0,-0.0,-0.08333333333333333,-0.16666666666666666,-0.25,-0.3333333333333333,-0.41666666666666663,-0.5,-0.5833333333333333,100000,30,8,0.1,1.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-0.6666666666666666,0 days 00:00:20.312098
88,0.003593813663804633,0.10282257038662714,-0.0012209270416144874,-0.0035453780223059814,2746.0,1.0,-0.0,-0.08333333333333333,-0.16666666666666666,-0.25,-0.3333333333333333,-0.41666666666666663,-0.5,-0.5833333333333333,100000,30,8,0.1,1.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-0.6666666666666666,0 days 00:00:20.312098
58,0.00022051307399030456,0.10282257033410883,-0.0006811506709152867,-0.003545378022305979,3977.0,1.0,-0.0,-0.08333333333333333,-0.16666666666666666,-0.25,-0.3333333333333333,-0.41666666666666663,-0.5,-0.5833333333333333,100000,30,8,0.1,1.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-0.6666666666666666,0 days 00:00:20.312098
22,7.742636826811262e-06,0.10282257015990572,-0.0006281587815232391,-0.0035453780223059735,5461.0,1.0,-0.0,-0.08333333333333333,-0.16666666666666666,-0.25,-0.3333333333333333,-0.41666666666666663,-0.5,-0.5833333333333333,100000,30,8,0.1,1.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-0.6666666666666666,0 days 00:00:20.312098
33,2.1544346900318823e-05,0.10282257008406147,-0.0006317779967160889,-0.0035453780223059722,5007.0,1.0,-0.0,-0.08333333333333333,-0.16666666666666666,-0.25,-0.3333333333333333,-0.41666666666666663,-0.5,-0.5833333333333333,100000,30,8,0.1,1.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-0.6666666666666666,0 days 00:00:20.312098
66,0.0004641588833612782,0.102822570014934,-0.0007359273716323934,-0.0035453780223059688,3648.0,1.0,-0.0,-0.08333333333333333,-0.16666666666666666,-0.25,-0.3333333333333333,-0.41666666666666663,-0.5,-0.5833333333333333,100000,30,8,0.1,1.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-0.6666666666666666,0 days 00:00:20.312098
4,1.4508287784959403e-06,0.10282257005243313,-0.0006264994170386342,-0.0035453780223059666,6207.0,1.0,-0.0,-0.08333333333333333,-0.16666666666666666,-0.25,-0.3333333333333333,-0.41666666666666663,-0.5,-0.5833333333333333,100000,30,8,0.1,1.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-0.6666666666666666,0 days 00:00:20.312098
16,4.430621457583877e-06,0.10282257001100759,-0.0006272860368518695,-0.0035453780223059653,5709.0,1.0,-0.0,-0.08333333333333333,-0.16666666666666666,-0.25,-0.3333333333333333,-0.41666666666666663,-0.5,-0.5833333333333333,100000,30,8,0.1,1.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-0.6666666666666666,0 days 00:00:20.312098
29,1.4849682622544666e-05,0.10282256998229963,-0.0006300259921314833,-0.003545378022305964,5172.0,1.0,-0.0,-0.08333333333333333,-0.16666666666666666,-0.25,-0.3333333333333333,-0.41666666666666663,-0.5,-0.5833333333333333,100000,30,8,0.1,1.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-0.6666666666666666,0 days 00:00:20.312098
