,Gamma0_1,Gamma0_2,Gamma0_3,Gamma0_4,Gamma0_5,Gamma0_6,Gamma0_7,Gamma0_8,Gamma0_9,Gamma0_10,Gamma0_11,Gamma0_12,Gamma1,Gamma2,Gamma3,Gamma4,Gamma5,Gamma6,Gamma7,Gamma8,Gamma9,Gamma10,Gamma11,Gamma12,eta0,eta,count,success,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,max_iter,min_iter,N,Jmax,alpha,gleak,ex,lk,rate,minGg,maxGg,minGo,maxGo,tol,optim,exfix,exval,profile,runtime
18,0.001,0.001,0.001,0.001,0.001,1e-06,1e-06,1e-06,0.001,0.001,1e-06,1e-06,5.47388248148584e-07,4.3221507872024215e-07,5.243099231630891e-07,2.006245314318912e-06,2.3638229154341344e-06,5.924630730743619e-06,0.0616443106784753,0.053578854527751435,0.03898628061137251,0.051782373761730074,1.3554009498810586e-05,0.29310813383340134,-0.0009399669957590824,-0.002946912232682208,13388.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:19:24.633657
75,1e-06,0.001,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-06,1e-06,0.001,1e-06,2.1312921169235533e-07,4.95464880603495e-07,2.663378946704427e-07,9.349855329050874e-07,8.781043012458292e-07,8.879940741177006e-06,0.06155771083875799,0.05350207155069278,0.03893095548344602,0.05170712973748276,1.6274659074365108e-05,0.2926862172908816,-0.0009354921489845991,-0.002946912221128938,12412.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:19:24.633657
86,0.001,1e-06,0.001,0.001,0.001,0.001,1e-06,1e-06,0.001,1e-06,0.001,1e-06,5.760967174529732e-07,2.3040817889049645e-07,6.468302924863386e-07,2.4033489183673863e-06,2.5030223372172013e-06,8.402201577316606e-06,0.06155317589934332,0.05350190592832174,0.03893170793283861,0.05170935564426711,1.232560254867048e-05,0.2926862764442049,-0.0009527531733921359,-0.002946912202072367,12654.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:19:24.633657
24,1e-06,1e-06,0.001,0.001,0.001,1e-06,0.001,1e-06,0.001,0.001,1e-06,1e-06,2.6543586799443835e-07,2.179924013910716e-07,5.295654164298741e-07,2.0050957906413817e-06,2.2313576388237508e-06,4.3807462179797e-06,0.061558476683145964,0.05350306169990391,0.03893051940253163,0.05170722835083092,1.5810824094265365e-05,0.2926865074488499,-0.0009624467031262494,-0.002946912192321705,13248.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:19:24.633657
88,1e-06,1e-06,0.001,0.001,1e-06,0.001,0.001,1e-06,1e-06,0.001,1e-06,1e-06,2.3375433587942334e-07,2.021585887171929e-07,5.337881745812572e-07,2.2774140518376155e-06,7.640612493233277e-07,6.528457358027182e-06,0.06155801034875463,0.05350280664403063,0.03893072305809083,0.051707105053542715,1.6319338058392377e-05,0.2926869105110574,-0.0009400249846899886,-0.00294691218610002,13248.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:19:24.633657
83,1e-06,1e-06,1e-06,1e-06,1e-06,0.001,0.001,1e-06,1e-06,1e-06,0.001,0.001,2.051698732985566e-07,2.621280673066383e-07,2.748628113676014e-07,1.0750463935286114e-06,8.449829154495206e-07,1.4430565422102055e-05,0.061640895037746474,0.0535775828669146,0.03898778206733672,0.05178251816479389,1.498198443493922e-05,0.29311028776092685,-0.000899537469962663,-0.0029469121230942586,11826.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:19:24.633657
48,1e-06,1e-06,1e-06,0.001,1e-06,1e-06,1e-06,1e-06,1e-06,0.001,1e-06,1e-06,4.017582368802391e-07,2.9983786503017936e-07,3.074949093201861e-07,3.0992634598713943e-06,2.4194725989771052e-06,9.876315269893217e-06,0.061639568854756834,0.05357811707150701,0.03898734756425742,0.051783247673850896,1.2781953167029512e-05,0.2931088418130863,-0.0008564717818783515,-0.0029469120903912287,13496.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:19:24.633657
63,1e-06,1e-06,1e-06,0.001,1e-06,0.001,1e-06,1e-06,0.001,0.001,1e-06,0.001,3.0534526797347903e-07,2.893464404511529e-07,3.317960177520236e-07,7.442735775664652e-06,1.1863333273806607e-06,3.124855797179085e-05,0.06161383315329373,0.05357315165173779,0.038993129601331,0.05179127008419191,1.1995718087005186e-06,0.29311009234831,-0.0009245232039952382,-0.0029469120771047448,10909.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:19:24.633657
42,0.001,1e-06,1e-06,1e-06,1e-06,0.001,1e-06,0.001,0.001,1e-06,1e-06,0.001,6.220475541728351e-07,2.877183136418947e-07,3.533737371325028e-07,1.5082377127755984e-06,2.5324068100489776e-06,2.553011525319548e-05,0.06153903521853889,0.05349825274249714,0.03893586990278916,0.051713780338927776,7.138289516191049e-06,0.29268865895123697,-0.0009143230425226478,-0.0029469120591757423,11019.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:19:24.633657
14,0.001,1e-06,0.001,1e-06,0.001,0.001,1e-06,1e-06,1e-06,1e-06,0.001,0.001,5.651873119348843e-07,2.3903122458453954e-07,9.112884284609169e-07,1.5218244477871937e-06,3.520966788647542e-06,1.169414547465089e-05,0.06155011861930982,0.05350146276083489,0.03893302037993662,0.05171103130553376,1.0499516167942553e-05,0.2926884162678043,-0.0009105577082099332,-0.0029469120455544355,12338.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:19:24.633657
56,0.001,0.001,1e-06,0.001,1e-06,0.001,0.001,0.001,0.001,1e-06,0.001,0.001,4.991522817930732e-07,5.893868558556125e-07,2.577359726058845e-07,4.212345111422691e-06,8.052156479645311e-07,1.2214347125451156e-05,0.06163722439083608,0.05357748256139104,0.0389875873363235,0.051783629272360715,1.1882686574727873e-05,0.29310765732940675,-0.0009928093823953989,-0.0029469119707097144,11351.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:19:24.633657
33,0.001,0.001,1e-06,0.001,0.001,0.001,1e-06,0.001,0.001,1e-06,1e-06,1e-06,4.701648122225007e-07,4.095995107436421e-07,2.512910315598641e-07,1.9127283905209153e-06,2.100383003171127e-06,6.410649381236366e-06,0.061557011313245105,0.0535024318419105,0.03893067203411112,0.0517068469633527,1.6329223465850427e-05,0.29268499777956875,-0.0009643493400214287,-0.0029469118383902097,13548.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:19:24.633657
49,0.001,1e-06,0.001,1e-06,1e-06,0.001,0.001,0.001,0.001,1e-06,0.001,0.001,5.440582045638673e-07,2.273956430961686e-07,1.0135225236442617e-06,9.204157278493902e-07,9.117282375029341e-07,1.4038943799484022e-05,0.06163972773803608,0.05357734826177355,0.038987725579034536,0.051782827324564365,1.3724405984722814e-05,0.2931078874443003,-0.0009786415138402552,-0.0029469117493954337,11218.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:19:24.633657
57,1e-06,0.001,1e-06,0.001,1e-06,1e-06,1e-06,0.001,1e-06,1e-06,0.001,1e-06,2.8152259589360693e-07,5.708311573389761e-07,2.6916503665170044e-07,3.45316441794299e-06,1.8636814646461497e-06,6.02067049097648e-06,0.06155591767531562,0.05350317354808256,0.03893127010646163,0.051707932205652424,1.5461112910217485e-05,0.29268842663603645,-0.0008967329516466384,-0.002946911748897177,12493.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:19:24.633657
53,0.001,1e-06,1e-06,1e-06,0.001,0.001,1e-06,1e-06,1e-06,1e-06,0.001,1e-06,8.080249254362722e-07,2.759613492761499e-07,3.6872387462915146e-07,2.2039420232756544e-06,3.2444323297487077e-06,1.0576619074073273e-05,0.06155125593311294,0.05350158525224624,0.0389323247436483,0.051709420042777336,1.28143412861355e-05,0.2926867802531103,-0.0008837464293276081,-0.002946911737662736,12802.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:19:24.633657
45,0.001,0.001,0.001,1e-06,0.001,0.001,0.001,1e-06,0.001,1e-06,0.001,0.001,4.69917709172768e-07,5.682948517598491e-07,9.430238322821328e-07,8.096323356995455e-07,3.9057723166386695e-06,1.1365023990728075e-05,0.06155077139012176,0.05350151224851147,0.038932912247818065,0.05171059490110968,1.1162875460246288e-05,0.2926877415962884,-0.000977436193006843,-0.0029469117313230195,11542.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:19:24.633657
94,1e-06,0.001,1e-06,0.001,1e-06,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-06,3.154753548940308e-07,6.67338711577649e-07,2.9153401638235133e-07,3.620602892642192e-06,2.418723793515004e-06,8.449714010932125e-06,0.061640182965426595,0.053578675819866146,0.03898720279281561,0.05178286304559534,1.3568208740617622e-05,0.29310918238109707,-0.0009109318223576826,-0.002946911664772569,12508.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:19:24.633657
36,1e-06,0.001,0.001,1e-06,0.001,0.001,1e-06,0.001,0.001,1e-06,0.001,1e-06,2.407445374877019e-07,4.85111106404546e-07,7.097713169894567e-07,9.719087312669437e-07,2.872458904652004e-06,8.289759355793961e-06,0.06164350006760922,0.0535788810721731,0.03898698570970838,0.05178197516430727,1.532591525389552e-05,0.2931095233093578,-0.0009708237150822679,-0.00294691161736528,12404.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:19:24.633657
3,0.001,0.001,0.001,0.001,0.001,0.001,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,8.291529203117664e-07,3.819315209039191e-07,4.947752630670008e-07,2.4093064447881155e-06,1.8566899260341e-06,6.645546135854442e-06,0.061644380434778004,0.05357924396272797,0.038986469151776115,0.05178162863758528,1.5526042019271163e-05,0.29310925848217523,-0.0009193130495167963,-0.002946911583555021,13815.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:19:24.633657
34,1e-06,0.001,0.001,0.001,0.001,0.001,1e-06,0.001,1e-06,1e-06,0.001,1e-06,2.589619479562406e-07,4.659145453428009e-07,6.140047311174701e-07,2.377348358104548e-06,2.5460856364890748e-06,8.479741452459772e-06,0.06155345380658572,0.053502177691553604,0.03893162696231698,0.05170806577832507,1.4835996958604314e-05,0.2926858531637688,-0.0009633017546708461,-0.002946911548524464,12511.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:19:24.633657
98,0.001,1e-06,0.001,1e-06,1e-06,0.001,1e-06,0.001,0.001,0.001,0.001,1e-06,5.087623730661609e-07,2.4202368021569874e-07,8.013602529350795e-07,1.1910497979868902e-06,1.9398152751834174e-06,9.732546899985644e-06,0.061642692670711756,0.053578375993727834,0.038986841352669936,0.051781333981742866,1.602029595222864e-05,0.2931075842314452,-0.0009595465147167056,-0.0029469114556474538,12314.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:19:24.633657
64,0.001,1e-06,0.001,0.001,1e-06,1e-06,0.001,0.001,0.001,1e-06,1e-06,0.001,8.204460748917054e-07,2.4556382113186373e-07,1.129034668930394e-06,6.883791188289073e-06,1.0092944641010407e-06,2.520151627640637e-06,0.061553331663933814,0.053503759804666554,0.0389309216303756,0.051708801482143275,1.2913725568092341e-05,0.29268649413674913,-0.0009598809842888459,-0.00294691144467205,10321.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:19:24.633657
81,1e-06,0.001,0.001,0.001,1e-06,0.001,1e-06,1e-06,1e-06,1e-06,1e-06,0.001,3.248490808989143e-07,5.893118307952262e-07,7.847884176072615e-07,4.424268040902792e-06,9.595467131906305e-07,2.0856094963014647e-05,0.06154023588503232,0.053499578981482915,0.03893486825524582,0.05171246445219154,8.75938475904105e-06,0.2926873691773665,-0.0009007475072487863,-0.002946911424093018,11848.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:19:24.633657
28,1e-06,0.001,1e-06,1e-06,1e-06,0.001,1e-06,1e-06,0.001,1e-06,0.001,1e-06,2.4464391112166183e-07,6.530447410310805e-07,3.2345644088174077e-07,1.7555950938910423e-06,2.1515601037296237e-06,1.2597265509585861e-05,0.06163946203678326,0.05357774967488048,0.03898764452414789,0.05178225819229216,1.4933554897549562e-05,0.2931082615659812,-0.0008961351974020323,-0.0029469114198185935,12471.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:19:24.633657
37,1e-06,0.001,0.001,0.001,0.001,1e-06,0.001,0.001,0.001,1e-06,0.001,0.001,2.6548430256668146e-07,5.923468623342881e-07,7.98203955182719e-07,3.4921351033501104e-06,4.4252082330820446e-06,2.082522089302433e-06,0.061555569488535924,0.05350397128005589,0.03893127102099147,0.05170860866467534,1.412039698219713e-05,0.2926884197533427,-0.0010016656962192458,-0.002946911385300898,11192.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:19:24.633657
31,1e-06,1e-06,0.001,0.001,0.001,0.001,0.001,1e-06,1e-06,1e-06,0.001,0.001,2.537459059264151e-07,2.0815130956104898e-07,7.897115401953527e-07,3.0661231429774396e-06,3.24809589847655e-06,1.0398010613305474e-05,0.06154989342050918,0.05350191150214352,0.038932508128203105,0.0517091097841154,1.3639015244421769e-05,0.292686787396105,-0.0009626318434232423,-0.002946911370218461,11824.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:19:24.633657
58,0.001,1e-06,1e-06,0.001,0.001,0.001,0.001,1e-06,0.001,0.001,0.001,1e-06,5.445055160646244e-07,2.396417727392555e-07,2.776746094926243e-07,2.8674108415986288e-06,2.6336291942858993e-06,7.870305170941127e-06,0.06164211579734665,0.053578862081174815,0.03898668341875607,0.051781068999269424,1.6554543336852955e-05,0.2931080974586929,-0.0009885498664706077,-0.002946911321014309,12280.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:19:24.633657
76,1e-06,0.001,0.001,0.001,0.001,0.001,1e-06,1e-06,0.001,1e-06,0.001,1e-06,2.738258931161659e-07,4.985186689582831e-07,6.51126827985063e-07,2.492335980891293e-06,2.646109166392257e-06,9.111034675103693e-06,0.06164116407691904,0.053579013744409966,0.03898745516517494,0.051782306367647545,1.5259219954832357e-05,0.29311044373075834,-0.0009586200390482136,-0.002946911248560612,12439.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:19:24.633657
71,0.001,1e-06,0.001,1e-06,0.001,0.001,1e-06,1e-06,1e-06,0.001,1e-06,0.001,6.781969145425334e-07,2.630530588375185e-07,1.4021064759710235e-06,1.2278301303382365e-06,6.017133637032728e-06,2.403654229523788e-05,0.061535076257583636,0.05349860607203169,0.03893688311494785,0.0517156517410232,4.2444114860358e-06,0.29268887128567883,-0.0009178250981505574,-0.0029469112396856355,11178.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:19:24.633657
52,0.001,0.001,0.001,1e-06,0.001,1e-06,0.001,1e-06,1e-06,1e-06,1e-06,0.001,5.819114181474498e-07,6.520060001654154e-07,1.2538158742251608e-06,8.17160249289314e-07,7.4891190219181145e-06,1.8633975807916638e-06,0.06155481788728917,0.05350351199451713,0.038931666429789624,0.05170953097862237,1.2223890102620267e-05,0.29268701407070924,-0.000910046596766015,-0.002946911128044797,11197.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:19:24.633657
50,1e-06,0.001,1e-06,1e-06,0.001,0.001,1e-06,1e-06,0.001,1e-06,0.001,0.001,3.3117424482782987e-07,8.392216967294999e-07,3.347633260636989e-07,1.119813176170104e-06,4.411496026432131e-06,1.579840001637268e-05,0.06163403627126167,0.053576513660003405,0.03898875330002809,0.05178376987698778,1.2310313364735621e-05,0.2931065741011999,-0.0009280673757828052,-0.0029469110790486205,11592.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:19:24.633657
90,0.001,1e-06,0.001,1e-06,1e-06,0.001,0.001,1e-06,1e-06,0.001,1e-06,0.001,6.65687826375057e-07,2.7844793271801487e-07,1.7832099584006585e-06,1.1213001641987126e-06,1.0304761603587683e-06,3.848062230718318e-05,0.0616152979400335,0.053572297655350085,0.03899442897679447,0.051790694804758966,3.7107002816757603e-06,0.2931108898952711,-0.0009260545758810997,-0.0029469108720041022,10399.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:19:24.633657
21,0.001,0.001,0.001,0.001,1e-06,1e-06,0.001,0.001,0.001,1e-06,1e-06,0.001,7.370593723733006e-07,7.547871846873528e-07,1.0922499386218746e-06,7.145435552129591e-06,1.021925151110013e-06,2.541924888996806e-06,0.0616414713037315,0.053580894193250864,0.03898669939496373,0.051782813806290844,1.38319677107887e-05,0.2931112415240806,-0.0009670198702329225,-0.002946910782896882,10252.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:19:24.633657
47,1e-06,0.001,0.001,0.001,1e-06,1e-06,0.001,1e-06,0.001,1e-06,1e-06,0.001,3.1058419461498296e-07,8.586904786348695e-07,1.23388332149174e-06,8.531331869393843e-06,1.0942840008645157e-06,3.5929576478364666e-06,0.06163780945756085,0.05358050014966588,0.03898715873401122,0.051783660263296685,1.2266189530467286e-05,0.2931104053370984,-0.0009332110078494809,-0.0029469107590247086,10318.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:19:24.633657
8,1e-06,1e-06,1e-06,1e-06,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2.3818103792796304e-07,2.620216063711743e-07,3.173086613912412e-07,9.540443576838236e-07,5.433297758595528e-06,1.6496990965363644e-05,0.06154581248098608,0.053500591963378794,0.038933909628539064,0.051709140263388666,1.4700916005885506e-05,0.29268676824787837,-0.0010046577642631325,-0.0029469107038112233,10709.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:19:24.633657
