,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Gamma0_1,Gamma0_2,Gamma0_3,Gamma0_4,Gamma0_5,Gamma0_6,Gamma0_7,Gamma0_8,Gamma0_9,Gamma0_10,Gamma1,Gamma2,Gamma3,Gamma4,Gamma5,Gamma6,Gamma7,Gamma8,Gamma9,Gamma10,eta0,eta,count,success,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,max_iter,min_iter,N,Jmax,alpha,gleak,ex,lk,rate,minGg,maxGg,minGo,maxGo,tol,optim,exfix,exval,profile,runtime,Gamma,cohlength,ucohlength,ueta
31,31,31,42,0.0004145869367885,5.61779493932334e-05,8.574399882278935e-06,0.0001473081138402,0.0069992837320753,9.038333207379506e-05,1.687917615712644e-05,1.8581251519418305e-06,1.0298262226144988e-06,0.0069540206747382,0.0824449921031316,0.1345472460949296,0.0179872794777843,0.152159887832484,0.0097251619804146,0.1569711292035358,0.0079257716042062,0.1606663295587206,0.0004846582345058,0.0706917605946153,-8.467797765179561e-05,-0.0020969969348953,13278.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,5.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:08:37.565951,0.0771918986674808,1.0943242839936027,1.05775983323168,-0.0020709645575328
32,32,32,40,1.774331034653125e-06,1.1812023195830911e-05,3.986092581430862e-06,9.371042244953776e-05,0.0003141071760051,0.0002301124711405,2.867371461336632e-05,1.0199129739252536e-06,1.2630640577997863e-05,0.0047042570658363,0.0823403574293036,0.1343523542951726,0.017969301152077,0.1519356449793311,0.0097193645913667,0.1567394075696758,0.0079210759682091,0.1604307024258994,0.0004884590790412,0.0705885390449605,-6.442283664099656e-06,-0.0020969969004288,16013.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,5.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:08:37.565951,0.0771918973749023,1.0943660362428105,1.0577598334974885,-0.0020709645575327
33,33,33,61,1.5774105401144547e-05,2.769725342120517e-05,5.453209449993294e-06,0.0001387740328222,4.627778412345859e-06,4.70826963147614e-05,0.0002198741558191,0.0025564540259143,2.588980171787159e-05,1.4521904156050626e-05,0.0823397777951894,0.134351088213714,0.0179692829117729,0.1519341311119954,0.0097195219470146,0.1567376863052508,0.0079214594421028,0.1604287042415678,0.0004891587190205,0.0705872001247029,-8.897139251668959e-06,-0.0020969968946828,12049.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,5.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:08:37.565951,0.077191896809095,1.0943661246803302,1.057759833613843,-0.0020709645575327
34,34,34,11,2.525819602451289e-06,0.0001187727591832,1.720797527095485e-06,3.521996732640044e-05,0.0035525831686616,0.002755391696492,1.2829731089561108e-05,1.9640111493993628e-06,3.6610609882955954e-06,0.0019025005840765,0.0824495974465788,0.1345407715081476,0.0179939346964004,0.1521511851001714,0.0097332776046685,0.1569624879334776,0.0079325439462364,0.1606596848239034,0.0004894670717822,0.0706867020146071,-4.135318792856312e-05,-0.0020969968932074,14036.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,5.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:08:37.565951,0.0771918972470916,1.0943176580199463,1.0577598335237717,-0.0020709645575327
35,35,35,3,0.0042728754229801,0.0002330505898442,0.0051854124541917,0.0002107628268703,0.0056272209365388,2.504172782027592e-05,0.0004693865436117,0.0004105113828534,4.864635161629454e-05,0.0001486986470876,0.0824498938585937,0.1345403531944341,0.0179943636210445,0.1521506230918877,0.0097338006485754,0.1569619299323187,0.0079329803153831,0.1606592556246197,0.0004897767900794,0.0706863757475948,-0.0001673293944734,-0.0020969968905197,12549.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,5.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:08:37.565951,0.0771918956946285,1.0943172312016685,1.0577598338430234,-0.0020709645575327
36,36,36,75,0.0002301722104443,0.0025857920098546,1.0776282516995698e-06,2.432938854002278e-06,1.1728545242967189e-05,0.0001580127670023,0.0030499149810552,3.5355910708852605e-06,3.757906974998652e-05,0.0012855135001255,0.0824508614516695,0.1345398269932436,0.0179954489596795,0.1521498087938168,0.0097350962825018,0.1569611400430599,0.0079340625753346,0.1606587793080296,0.0004905357324066,0.0706858212492202,-4.714512214961706e-05,-0.0020969968839625,14171.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,5.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:08:37.565951,0.0771918993546865,1.0943160771178049,1.0577598330903628,-0.0020709645575329
37,37,37,44,2.057545281948326e-06,4.306743542125093e-05,0.0002248424293364,4.1510848378344646e-06,1.0355049752978167e-05,0.0003123570062585,3.327009367659559e-05,0.001447572026947,0.0003301132306483,0.0009273431344012,0.0824529156182552,0.1345386917589368,0.0179977429490984,0.1521481126435151,0.0097377436488213,0.1569596567336068,0.0079360366496115,0.1606582224082215,0.0004915469647594,0.0706852641680157,-1.4600982689322049e-05,-0.0020969968748869,12609.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,5.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:08:37.565951,0.0771918955335495,1.09431372228329,1.057759833876148,-0.0020709645575326
38,38,38,10,0.0089588296676353,2.2291638971525976e-05,9.851922397558212e-06,0.0011975369092253,0.0027806060120593,8.369603418226172e-05,0.0012638263797514,0.0017044516845281,4.209463121622368e-05,7.094214253740367e-06,0.0824533269829286,0.1345379933148669,0.0179983992005166,0.1521471350611555,0.0097386393875614,0.156958521486102,0.0079370217182301,0.1606570219393028,0.0004926188416169,0.0706841074511936,-0.0001376112231594,-0.0020969968659204,12823.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,5.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:08:37.565951,0.077191895327098,1.0943129963877238,1.0577598339186012,-0.0020709645575326
39,39,39,20,0.0052831460185217,3.665135697955696e-06,0.0031668593904008,0.0001672903506556,4.089702698224862e-05,3.3472099605926563e-06,0.0054024912079496,0.0029331866185359,3.271904283258545e-06,0.002024559063812,0.0824556385042809,0.1345371515188204,0.0180008375187843,0.1521456934596337,0.0097415364155504,0.1569571371071253,0.0079394531882421,0.1606563243275987,0.0004943347417283,0.0706830095158072,-0.0001212470975836,-0.0020969968510081,12782.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,5.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:08:37.565951,0.0771918975623243,1.0943103550357276,1.0577598334589475,-0.0020709645575328
40,40,40,83,0.0021387917998215,2.461709254122544e-05,0.0020346515784799,0.0064550647546954,0.0034385112167546,0.0012567297205733,3.214632273566882e-05,1.6028413887193903e-06,2.1174249868368127e-06,0.0046157896105817,0.0823460389912959,0.1343444075892039,0.0179775178984662,0.151924938887953,0.0097293909562314,0.1567287814766022,0.0079294380675696,0.1604225282075273,0.0004943953428963,0.0705823092161247,-0.0001723211927037,-0.0020969968489368,13753.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,5.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:08:37.565951,0.0771918982373415,1.0943578248567731,1.0577598333201363,-0.0020709645575328
41,41,41,59,0.0090389286538054,0.0037357470216336,6.457360551497856e-06,0.0006437810465877,0.0023353450913472,0.0071403625020528,0.0006411422490451,2.8077167412615508e-05,1.1953863330123766e-05,0.0002357269563326,0.0824562702771557,0.1345349828130684,0.0180022289670847,0.1521429457312573,0.0097432695882106,0.1569543905443093,0.0079408819102488,0.1606540293571889,0.0004953389809244,0.0706815757221871,-0.0002314497111205,-0.0020969968423331,11785.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,5.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:08:37.565951,0.0771918957168426,1.094309086897283,1.057759833838455,-0.0020709645575327
42,42,42,96,0.0001966818193683,0.0027112901904351,0.0002246816786756,0.0017648540780789,0.0002224379113973,3.137821654555632e-05,0.0057686651601145,0.0017529155908868,1.3715533747277756e-06,2.30859686652233e-05,0.0823540726430368,0.1343377866776819,0.017987199863933,0.1519159872647451,0.0097401512613372,0.1567215465598257,0.0079361526151471,0.1604206720838755,0.0004955585582644,0.070582403007588,-0.0001368290029701,-0.0020969968357057,10672.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,5.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:08:37.565951,0.0771918960530476,1.0943485985320875,1.057759833769318,-0.0020709645575327
43,43,43,78,0.0011240192762828,0.0027695432029095,2.8970629674627987e-06,0.0003131401724045,4.889145273966032e-05,4.254345179676114e-06,0.000998593686561,8.388558115767427e-05,2.351952649303299e-06,5.6510476897334935e-06,0.0824568146863157,0.1345332445141145,0.0180033809348254,0.1521407338131773,0.0097447062769272,0.1569521733261704,0.0079420783902472,0.160652172804793,0.0004961978520667,0.0706803874148293,-3.668964681275886e-05,-0.0020969968348783,12655.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,5.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:08:37.565951,0.0771918962771742,1.0943080259811675,1.0577598337232268,-0.0020709645575327
44,44,44,39,9.572797840916378e-06,4.682307674651618e-06,0.0012127863913599,0.000300622813546,1.1523722868001175e-06,0.0003757083919186,0.0003842856097117,0.0012194385466357,3.967281127968535e-05,1.4838449884451442e-05,0.0824587400386147,0.1345314541180581,0.0180057928078138,0.1521382962031382,0.0097474703891095,0.1569500320444218,0.0079440065073343,0.1606511629703133,0.0004969639208385,0.0706798397084841,-4.222857319111919e-05,-0.0020969968277229,11730.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,5.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:08:37.565951,0.0771918967155623,1.09430567723673,1.057759833633077,-0.0020709645575327
45,45,45,68,0.0004095842198392,0.0054239728214159,4.59077724156479e-06,0.0065058346736277,0.0001036417213559,0.0002779320171249,3.125323328166455e-05,0.000439751723455,0.000814820968744,0.0008144916788088,0.0824336537257095,0.1345594623923516,0.0179730597084469,0.1521742923890444,0.009712171864739,0.1569778728588355,0.0079259051750573,0.1606566837436866,0.0005019270235589,0.0706727875458915,-0.0001088898905188,-0.00209699679959,11385.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,5.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:08:37.565951,0.0771918960123635,1.0943349477690911,1.0577598337776843,-0.0020709645575327
46,46,46,98,3.219246785427996e-06,2.535470530851761e-05,0.0001049114410814,1.163200458984512e-05,0.0003453739035404,0.0011003032851987,2.7358057160821345e-05,2.070140357543404e-05,1.0344099569262004e-05,0.0020992124806028,0.0824645829396274,0.1345268210930033,0.0180129195659938,0.1521315235054366,0.0097561899993612,0.156943123100928,0.0079516765482531,0.1606459101950119,0.000502976142044,0.0706745743304066,-1.6022127939441024e-05,-0.002096996776087,12910.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,5.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:08:37.565951,0.0771918956778962,1.0942981347454532,1.0577598338464635,-0.0020709645575326
47,47,47,30,1.5347837610566038e-06,0.0016245349473217,1.5296502388426132e-05,0.0001433964252561,0.0038273998939967,0.0006444207210182,4.534066494594816e-06,1.1080393365420677e-05,0.0045460885213487,0.0055517260495191,0.0824644044496732,0.1345260991639893,0.0180130262741409,0.1521306772617589,0.0097563529206696,0.1569422600598995,0.0079518123174557,0.1606450908176107,0.0005030853414202,0.0706741735246652,-0.0001167341533463,-0.002096996775171,12129.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,5.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:08:37.565951,0.0771918988917342,1.0942981129717029,1.057759833185564,-0.0020709645575328
48,48,48,70,8.746360656666262e-05,7.989109593280198e-06,0.0002945293770301,3.0876161840326385e-05,5.232999355191659e-06,2.5361782841290256e-05,0.0046153260703233,0.0009118867479585,0.0001496598196136,0.0099124993326491,0.0823560186219524,0.1343336345389072,0.0179907203183312,0.1519100404874289,0.0097453811014477,0.1567140532678877,0.0079427951235827,0.160411704039847,0.0005038585369976,0.0705733144615934,-2.6704644411740183e-05,-0.0020969967668557,13608.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,5.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:08:37.565951,0.0771918969974022,1.0943443846094112,1.0577598335751188,-0.0020709645575327
49,49,49,2,0.0003839785011377,9.826813979776898e-05,0.0004905448777069,1.6714783018712265e-06,0.0041959318407827,0.0066558117613852,5.862733398339509e-05,0.0079209161407603,6.22048010024045e-05,0.0076950246434212,0.0823585825978317,0.1343330486271823,0.0179932712035827,0.1519089026206879,0.0097483789942865,0.1567129919015024,0.007945309671925,0.160411381787902,0.0005056159593213,0.070572360945327,-0.000119086323152,-0.0020969967515815,12359.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,5.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:08:37.565951,0.0771918969179553,1.094341615094896,1.0577598335914555,-0.0020709645575327
50,50,50,32,0.0041901290541784,1.402899338057762e-05,2.346186139202954e-05,6.721686012803628e-06,1.5036412899502774e-06,0.0048224799899569,7.876713240733886e-06,0.0002093718255307,2.5537053439604887e-05,0.0003265492312069,0.0827476421928878,0.1342112205849743,0.0183670649048323,0.1517796546601613,0.0100703994116884,0.1567054859037628,0.0081066909127662,0.1605833882826454,0.0004913310261552,0.0707009870563918,-7.869712401980856e-05,-0.0020969967061074,10178.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,5.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:08:37.565951,0.077191896110371,1.0940373391074596,1.0577598337575294,-0.0020709645575327
51,51,51,33,0.001037161050822,2.2739619999378447e-06,0.0001463025267257,0.0012262209434776,2.1131605111559945e-05,0.0011823644606781,0.0012986979286743,0.0005738754127114,3.60330363931963e-05,0.0024374641309484,0.0823637338387139,0.1343248424105313,0.0180011042159476,0.1518979649360528,0.0097579634125154,0.1567021282513625,0.0079532715435321,0.1604028900052609,0.0005112356411712,0.0705661613936626,-7.28310390365763e-05,-0.0020969967027688,11193.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,5.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:08:37.565951,0.0771918968844288,1.0943338691447568,1.057759833598352,-0.0020709645575327
52,52,52,58,1.0849609292862848e-05,2.805025748963616e-05,0.0003704713756382,1.5475901816552978e-06,0.0050200151384931,0.0004029888398563,0.0006601664047499,0.0008794028991662,0.0001065167940579,0.0001700905936832,0.0824791132444888,0.1345080188948663,0.0180333085765971,0.1521060384613501,0.0097810059831129,0.1569178327897334,0.0079724220256722,0.1606266716837846,0.0005177419916945,0.0706595153611022,-5.11696863840303e-05,-0.0020969966480004,14686.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,5.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:08:37.565951,0.0771918951563438,1.0942776922865465,1.057759833953717,-0.0020709645575326
53,53,53,66,2.4885004216933063e-06,0.0016675352621887,0.0004351759232237,0.0012270802522161,0.0061229316631182,0.0052697900834074,4.429371736602364e-06,8.026991407360126e-06,0.0001059419263115,0.0019424202509348,0.0824837524118073,0.134505623847698,0.0180384644462652,0.1521022892058678,0.0097871602458412,0.1569141912853621,0.0079775804864059,0.1606244994596677,0.0005213843640655,0.0706568927269954,-0.0002014111637206,-0.0020969966163731,12801.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,5.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:08:37.565951,0.0771918994110893,1.0942721960700588,1.057759833078764,-0.0020709645575329
54,54,54,76,1.9435438565035708e-06,0.0019680795216336,1.203527509302934e-05,0.0025531892969893,2.174274434583652e-05,0.0043323586842548,1.3966181723484096e-05,6.082087204446327e-06,0.0001437409404234,0.0055036272933834,0.0824851735800717,0.1345035962805334,0.0180405520287144,0.152099492835737,0.0097898338651546,0.1569111879496541,0.0079801436028698,0.1606217538994063,0.0005237223229823,0.0706544323313446,-0.0001467392447856,-0.0020969965965652,12293.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,5.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:08:37.565951,0.0771918954015606,1.0942700055340644,1.05775983390329,-0.0020709645575326
55,55,55,18,6.656421995134044e-06,3.724268898705912e-06,0.0044434097601194,3.1304353541608946e-06,0.0001799450834097,0.0009654359593231,0.0007575515474327,0.0002612602220844,0.0002169726441158,0.0062347184445004,0.0824865030819931,0.1345028854896139,0.0180420166887313,0.152098462079586,0.0097914580195031,0.1569104077752941,0.0079811820635638,0.1606217503939773,0.0005239499201824,0.070654524760626,-8.399446269136214e-05,-0.0020969965940884,14816.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,5.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:08:37.565951,0.0771918994140488,1.094268559267661,1.0577598330781557,-0.0020709645575329
56,56,56,0,1.7981253045537655e-05,7.347879496988671e-06,0.0073292684229151,0.0003090293569705,3.293758703061704e-06,0.0001344766877628,4.335161748630867e-06,2.0232332519333494e-06,7.198972865763199e-06,0.0077567119179422,0.0824872557470781,0.134501422957073,0.0180432551245433,0.1520965498394341,0.0097929787338477,0.1569085040103681,0.0079824447797337,0.1606202291271,0.0005248422546743,0.0706534664112845,-5.028469885964444e-05,-0.0020969965863605,13868.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,5.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:08:37.565951,0.0771918986454157,1.0942673646575476,1.0577598332362197,-0.0020709645575328
57,57,57,60,0.0009867701498185,2.1794766701882983e-06,0.0016680211502389,7.2037200411105305e-06,4.843430176773447e-05,1.3074567295064264e-05,8.144518666752908e-06,0.0017030404701979,0.0001824115837887,0.0002412829210487,0.0824898796388614,0.134499071752782,0.0180465461975816,0.1520932154736552,0.0097969525311493,0.1569052119872104,0.007985780012502,0.1606178864757119,0.0005272220857796,0.0706513554585789,-2.948455094351636e-05,-0.0020969965656787,15833.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,5.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:08:37.565951,0.0771918962670077,1.0942639684570463,1.0577598337253171,-0.0020709645575327
58,58,58,99,0.000665593213108,7.208030376334412e-05,5.183356365848338e-06,0.0007546308335375,2.0093549286534954e-06,0.0021764127206452,0.0009125644839707,1.582634544855844e-05,1.1643789265048297e-05,4.943673172553508e-05,0.0824916576692987,0.1344954009886522,0.018049571418548,0.1520883776126456,0.0098007710628862,0.1569002195984475,0.0079892042268322,0.160613551308929,0.0005300399821711,0.070648052875034,-5.897168055651164e-05,-0.002096996541598,11684.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,5.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:08:37.565951,0.0771918953629048,1.0942609779525023,1.0577598339112375,-0.0020709645575326
59,59,59,15,3.053231481412247e-05,1.3966850183204616e-05,0.0055303671177427,0.0010552850226029,0.0002500751494809,1.3367381524916136e-05,8.67696280249092e-05,0.0008806747064767,4.3325122907305125e-05,0.0037308256767893,0.0824936227699608,0.1344943941444658,0.0180517355444968,0.1520868535913958,0.0098032612972842,0.1568989034543448,0.0079910536203745,0.1606131155075175,0.0005309729068032,0.0706475796942674,-6.747567789786253e-05,-0.0020969965331206,12103.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,5.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:08:37.565951,0.0771918951524521,1.0942587534400574,1.057759833954517,-0.0020709645575326
60,60,60,71,0.000122364036523,0.0004239886971387,5.521145491542996e-06,0.0057019740228452,1.1949152253580884e-05,5.054376253308482e-05,9.88837794869988e-05,0.0026777892180264,0.0030013687532867,0.0002093503642408,0.0823846076119548,0.134302610733887,0.0180286030803283,0.1518671874096927,0.0097912519885141,0.1566717129193609,0.0079810911231179,0.1603805933037732,0.000530958049494,0.0705475173783353,-9.098516997067608e-05,-0.0020969965314302,11247.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,5.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:08:37.565951,0.0771918974816848,1.0943058731111557,1.0577598334755305,-0.0020709645575328
61,61,61,90,0.0007815467559501,5.308255438871219e-05,0.0070304764169667,1.874178714258637e-05,0.0077048027447352,1.1419814080734182e-06,0.0038277965413423,0.0066999819203157,9.491467474693197e-06,0.0023975014944384,0.0824931206794186,0.1344920388145881,0.0180521594535074,0.152084079046653,0.0098038798822007,0.1568960803243016,0.0079915658983052,0.1606104620138936,0.0005313722649471,0.0706462632390263,-0.0002840837002865,-0.0020969965296411,14622.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,5.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:08:37.565951,0.0771918957544036,1.0942586000798222,1.057759833830732,-0.0020709645575327
62,62,62,36,0.0064904992053579,0.0001903344519246,2.7759967129464315e-05,8.58986021228999e-06,0.0001536127835251,1.3468992124645485e-05,4.533095631389019e-05,0.0008684449285011,9.732384386170008e-06,6.447596979955588e-05,0.0824959462717941,0.1344922623865219,0.0180546684607234,0.152083840541386,0.0098068045143016,0.1568959268711854,0.0079940278768996,0.160610985117954,0.000533096576141,0.0706456786305632,-1.642216695901047e-05,-0.0020969965146605,13649.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,5.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:08:37.565951,0.0771918990722173,1.0942557321709243,1.057759833148448,-0.0020709645575328
