,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Gamma0_1,Gamma0_2,Gamma0_3,Gamma0_4,Gamma0_5,Gamma0_6,Gamma0_7,Gamma0_8,Gamma0_9,Gamma0_10,Gamma0_11,Gamma0_12,Gamma1,Gamma2,Gamma3,Gamma4,Gamma5,Gamma6,Gamma7,Gamma8,Gamma9,Gamma10,Gamma11,Gamma12,eta0,eta,count,success,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,max_iter,min_iter,N,Jmax,alpha,gleak,ex,lk,rate,minGg,maxGg,minGo,maxGo,tol,optim,exfix,exval,profile,runtime,Gamma,cohlength,ucohlength,ueta
29,29,29,46,0.001,0.001,1e-06,1e-06,1e-06,3.1622776601683795e-05,0.001,1e-06,1e-06,3.1622776601683795e-05,1e-06,1e-06,0.0850731343349856,0.1316130207913994,0.0215394644517854,0.1478347082194329,0.0145898252749238,0.1524678338597599,0.0115155830550172,0.1554272377105338,0.009931348728882,0.1587994716370329,0.0027667073042757,0.0696912660604423,-1.4486999709634374e-05,-0.001487186112677,16978.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:03:38.746890,0.0782305259489265,1.0969451992040204,1.057058773097078,-0.0014715280018765
30,30,30,14,1e-06,3.1622776601683795e-05,3.1622776601683795e-05,0.001,3.1622776601683795e-05,0.001,3.1622776601683795e-05,3.1622776601683795e-05,3.1622776601683795e-05,1e-06,1e-06,0.001,0.0849720738585763,0.1314265000600832,0.0215171184929484,0.1476201261073171,0.0145769433257795,0.1522444200276192,0.011506593574677,0.1551988830711133,0.0099241115742825,0.1585666183024601,0.0027695997552647,0.0695891781754207,-1.3682257909766135e-05,-0.0014871861011246,15775.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:03:38.746890,0.0782305214270971,1.0969657280695675,1.057058773641373,-0.0014715280018763
31,31,31,26,3.1622776601683795e-05,0.001,3.1622776601683795e-05,0.001,3.1622776601683795e-05,1e-06,0.001,1e-06,1e-06,1e-06,1e-06,3.1622776601683795e-05,0.084977129694665,0.1314208423515749,0.0215239656983386,0.1476121455036052,0.014585598846521,0.1522355949850883,0.0115154965115872,0.155190107896136,0.0099326403324729,0.1585582352641678,0.0027781291588191,0.0695806763773136,-2.5557227809741868e-05,-0.0014871860814851,17575.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:03:38.746890,0.0782305221435021,1.096957888298173,1.0570587735551409,-0.0014715280018763
32,32,32,45,1e-06,3.1622776601683795e-05,3.1622776601683795e-05,3.1622776601683795e-05,1e-06,0.001,3.1622776601683795e-05,3.1622776601683795e-05,1e-06,1e-06,3.1622776601683795e-05,3.1622776601683795e-05,0.0850813515449848,0.1316036401020085,0.0215506768237204,0.1478214959729443,0.014604001219113,0.152453214507636,0.0115301617418346,0.1554127068153576,0.0099453137235484,0.1587856023268083,0.0027806688547683,0.0696772592609202,-7.636520333400849e-06,-0.0014871860805576,18497.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:03:38.746890,0.0782305264077086,1.0969323629582524,1.0570587730418548,-0.0014715280018765
33,33,33,34,0.001,1e-06,3.1622776601683795e-05,3.1622776601683795e-05,0.001,1e-06,0.001,0.001,0.001,1e-06,3.1622776601683795e-05,0.001,0.0850818347526054,0.1316035307826278,0.0215511633607315,0.1478212822466313,0.0146046063480186,0.1524529830392581,0.0115307885781417,0.1554124535959642,0.0099459166303728,0.1587853430973432,0.0027812772124598,0.0696768351023139,-3.1599238374044306e-05,-0.0014871860791668,19073.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:03:38.746890,0.0782305235687736,1.096931816882341,1.0570587733835783,-0.0014715280018764
34,34,34,28,3.1622776601683795e-05,0.001,0.001,3.1622776601683795e-05,0.001,1e-06,3.1622776601683795e-05,0.001,3.1622776601683795e-05,0.001,0.001,3.1622776601683795e-05,0.0850841570919234,0.131603398089184,0.0215533797174701,0.1478207320300178,0.0146073168001897,0.1524522848506342,0.0115335755945728,0.1554118253799095,0.0099485989597002,0.1587848342041552,0.002783908400078,0.069675056070105,-3.0121715870973498e-05,-0.0014871860729871,16769.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:03:38.746890,0.0782305228797386,1.09692934714336,1.0570587734665184,-0.0014715280018763
35,35,35,75,0.001,3.1622776601683795e-05,1e-06,0.001,1e-06,1e-06,3.1622776601683795e-05,0.001,1e-06,3.1622776601683795e-05,3.1622776601683795e-05,0.001,0.0850885458044652,0.1315951169550118,0.0215605944036037,0.1478095353957898,0.0146165517165618,0.1524399788776573,0.011543072856965,0.155399572260493,0.0099576882948245,0.1587730489505513,0.0027930515482624,0.0696647060373679,-1.89925456619307e-05,-0.0014871860520736,13731.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:03:38.746890,0.0782305242714125,1.0969210039856432,1.0570587732990022,-0.0014715280018764
36,36,36,98,3.1622776601683795e-05,3.1622776601683795e-05,3.1622776601683795e-05,3.1622776601683795e-05,1e-06,0.001,1e-06,3.1622776601683795e-05,1e-06,3.1622776601683795e-05,1e-06,1e-06,0.0849849209974092,0.1314107728296634,0.0215349987670846,0.1475980707649938,0.0145996127500185,0.1522202231973873,0.0115299246110015,0.1551747727236792,0.0099464577762313,0.1585434602546681,0.002791981434296,0.0695664557466191,-8.437533519716598e-06,-0.0014871860495645,15579.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:03:38.746890,0.0782305226344589,1.096945237430725,1.057058773496043,-0.0014715280018763
37,37,37,59,1e-06,1e-06,1e-06,1e-06,3.1622776601683795e-05,3.1622776601683795e-05,0.001,3.1622776601683795e-05,1e-06,1e-06,1e-06,0.001,0.0849934522653081,0.1314023616959778,0.0215461494607839,0.1475860992662207,0.0146136531916899,0.1522068187483691,0.0115443612435372,0.1551614785930084,0.0099603039319606,0.1585308477024249,0.0028058214284729,0.0695530072195104,-7.43962609256666e-07,-0.0014871860177399,18685.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:03:38.746890,0.0782305241248449,1.0969324863075036,1.057058773316644,-0.0014715280018764
38,38,38,19,3.1622776601683795e-05,1e-06,3.1622776601683795e-05,1e-06,3.1622776601683795e-05,0.001,1e-06,1e-06,3.1622776601683795e-05,0.001,0.001,0.001,0.0850002029278992,0.1313942661620353,0.0215554850516964,0.1475747305955299,0.0146254820702069,0.1521943218249377,0.0115565382612994,0.155149024694995,0.0099719769062967,0.1585188867529085,0.0028175252342019,0.0695411738452622,-6.278916097514893e-06,-0.0014871859907989,18276.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:03:38.746890,0.0782305227483144,1.0969217893659446,1.0570587734823391,-0.0014715280018763
39,39,39,2,3.1622776601683795e-05,3.1622776601683795e-05,0.001,3.1622776601683795e-05,1e-06,3.1622776601683795e-05,3.1622776601683795e-05,0.001,1e-06,1e-06,1e-06,3.1622776601683795e-05,0.0851054301683122,0.1315783342270626,0.0215827335170624,0.1477855586021182,0.0146444821913827,0.1524134084452523,0.011571832245039,0.1553730737987386,0.0099852740198778,0.1587477280919301,0.0028206655804063,0.0696380122289913,-1.277149942357242e-05,-0.0014871859885725,16864.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:03:38.746890,0.0782305252660548,1.0968957180334815,1.057058773179275,-0.0014715280018765
40,40,40,67,1e-06,1e-06,1e-06,1e-06,3.1622776601683795e-05,3.1622776601683795e-05,3.1622776601683795e-05,3.1622776601683795e-05,3.1622776601683795e-05,1e-06,1e-06,3.1622776601683795e-05,0.085006208036317,0.1313890545190427,0.0215630711963011,0.1475672269878578,0.0146349965128799,0.152185818870438,0.0115663113679751,0.1551406048301746,0.0099813560712492,0.1585109637098496,0.0028268949505216,0.0695322852150824,-6.224341227600501e-07,-0.001487185969241,17432.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:03:38.746890,0.0782305243945331,1.0969131233758351,1.057058773284182,-0.0014715280018764
41,41,41,24,0.001,3.1622776601683795e-05,1e-06,1e-06,0.001,0.001,1e-06,0.001,0.001,1e-06,3.1622776601683795e-05,0.001,0.0850120232611174,0.1313801006554288,0.0215718383101422,0.1475548306657876,0.0146462036280487,0.1521724376976403,0.011577874782266,0.1551272109832425,0.0099924398721413,0.1584979236844017,0.0028380575190676,0.0695204173398161,-3.234933417402691e-05,-0.0014871859435311,16904.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:03:38.746890,0.0782305269222919,1.0969030457837454,1.0570587729799126,-0.0014715280018766
42,42,42,90,0.001,1e-06,3.1622776601683795e-05,3.1622776601683795e-05,3.1622776601683795e-05,3.1622776601683795e-05,0.001,3.1622776601683795e-05,3.1622776601683795e-05,3.1622776601683795e-05,1e-06,0.001,0.0850233446055994,0.1313683917377126,0.0215868308920166,0.1475382194335412,0.0146651115411687,0.1521539239313391,0.0115973314912016,0.1551088110037484,0.0100111191784287,0.1584803810276295,0.0028567783605117,0.0695020448823179,-1.05875381022788e-05,-0.0014871859005115,13914.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:03:38.746890,0.0782305237357242,1.0968858921320257,1.0570587733634829,-0.0014715280018764
43,43,43,4,0.001,0.001,3.1622776601683795e-05,3.1622776601683795e-05,0.001,0.001,0.001,3.1622776601683795e-05,1e-06,3.1622776601683795e-05,1e-06,0.001,0.0851507154902427,0.1312255657339295,0.0217570022316264,0.1473458797544677,0.014865097432012,0.1519658368522981,0.0117692383652247,0.1549635107055927,0.0101267751356397,0.1583976334161833,0.0029152878751271,0.0694488073379992,-3.5036636169567486e-05,-0.001487185689928,10190.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:03:38.746890,0.0782305224245774,1.0967158807088162,1.0570587735213055,-0.0014715280018763
44,44,44,38,3.1622776601683795e-05,3.1622776601683795e-05,1e-06,1e-06,1e-06,0.001,1e-06,3.1622776601683795e-05,3.1622776601683795e-05,0.001,0.001,3.1622776601683795e-05,0.0788835690424756,0.138534500114842,0.0131991515492589,0.1577131163230914,0.0036128983143749,0.164078191475116,4.20543195604156e-06,0.1645150329174803,0.0036111411481478,0.1626228318341462,0.0006919970908662,0.0714076832192875,-6.3891644199133645e-06,-0.001487169991744,11844.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:03:38.746890,0.0782305230085133,1.1075995885372374,1.0570587734510193,-0.0014715280018764
45,45,45,69,3.1622776601683795e-05,3.1622776601683795e-05,1e-06,1e-06,3.1622776601683795e-05,1e-06,0.001,3.1622776601683795e-05,1e-06,0.001,1e-06,0.001,0.0809139667162859,0.1362833156630188,0.0158396254416428,0.1545923166004741,0.0071773386541933,0.1605369673872962,0.002539055982338,0.1655111628643663,4.599400598035504e-06,0.1650452583678035,1.0411866052291047e-06,0.0716075610792585,-3.938909095099534e-06,-0.001487161756215,11547.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:03:38.746890,0.0782305229395133,1.105057667814894,1.057058773459324,-0.0014715280018764
46,46,46,74,0.001,3.1622776601683795e-05,1e-06,3.1622776601683795e-05,3.1622776601683795e-05,1e-06,0.001,0.001,1e-06,0.001,1e-06,3.1622776601683795e-05,0.0811348527324754,0.1360410098100494,0.0161258844845363,0.1542632953787609,0.0075550294572652,0.1601122101541936,0.0029463410329733,0.165326218929967,2.2899199381927377e-06,0.1650686436224165,3.72374158921152e-06,0.0715953399633845,-1.0746294846495182e-05,-0.0014871610319113,10841.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:03:38.746890,0.078230525035654,1.1047233169215178,1.0570587732070094,-0.0014715280018765
47,47,47,68,0.001,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.001,1e-06,0.001,0.001,3.1622776601683795e-05,0.0810543303084966,0.1361261098091148,0.0160267497431911,0.154375859324543,0.0074029461391743,0.1603509322647854,0.002660782815534,0.1654803697671571,1.414267246740327e-06,0.1648829783431718,0.0003417718725357,0.0712248465452873,-2.1152636853654005e-06,-0.0014871581408523,12245.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:03:38.746890,0.0782305236703899,1.104936845520845,1.0570587733713477,-0.0014715280018764
48,48,48,49,1e-06,0.001,3.1622776601683795e-05,0.001,0.001,0.001,0.001,0.001,3.1622776601683795e-05,0.001,0.001,0.001,0.0675995433096639,0.1511731101245567,5.5767116517202655e-05,0.1655246502556402,0.0015008835568282,0.1625377744600104,0.0034265264997689,0.1619659079206862,0.0049158926269345,0.1623616959265529,0.000222517058147,0.0720132520303009,-5.51541459425736e-05,-0.0014871363693056,13542.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:03:38.746890,0.0782305244312026,1.1116536410679467,1.0570587732797665,-0.0014715280018764
49,49,49,52,3.1622776601683795e-05,0.001,1e-06,0.001,3.1622776601683795e-05,0.001,0.001,1e-06,3.1622776601683795e-05,3.1622776601683795e-05,1e-06,1e-06,0.067660631301368,0.1511476312147089,2.3998316898313647e-05,0.1657066384986454,0.0012766173062473,0.1624418907563093,0.0038564011582856,0.1613514771736023,0.0056195406068995,0.1616490413143005,0.0009486539551229,0.0712890941275767,-3.522913461840909e-05,-0.0014871330170207,12638.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:03:38.746890,0.0782305227258893,1.1117591458674003,1.0570587734850376,-0.0014715280018763
50,50,50,89,0.001,1e-06,3.1622776601683795e-05,0.001,0.001,3.1622776601683795e-05,3.1622776601683795e-05,3.1622776601683795e-05,0.001,0.001,0.001,0.001,0.1143727815150576,0.0978711181689409,0.0623468830786165,0.1004430524394106,0.0657059734921945,0.0986477619929614,0.067182611545769,0.0977928734485531,0.0684769471039536,0.0969921309244253,0.0689614531880224,0.0016888849710082,-2.4221525272226144e-05,-0.0014870440650024,8328.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:03:38.746890,0.0782305245850871,1.0577821554297342,1.0570587732612442,-0.0014715280018764
51,51,51,88,3.1622776601683795e-05,1e-06,0.001,0.001,0.001,1e-06,3.1622776601683795e-05,0.001,0.001,1e-06,3.1622776601683795e-05,3.1622776601683795e-05,0.1145487039010423,0.0978868745137255,0.0625649491179142,0.1004296347989945,0.0659413280374547,0.0986203145037318,0.0674538091296608,0.0977468101595731,0.0687747924025144,0.0969040178616593,0.0692961592562056,0.0013894100978367,-3.3094797185378967e-05,-0.0014870433549033,8091.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:03:38.746890,0.0782305254231793,1.0576848970384554,1.057058773160364,-0.0014715280018765
52,52,52,53,1e-06,3.1622776601683795e-05,3.1622776601683795e-05,3.1622776601683795e-05,3.1622776601683795e-05,1e-06,0.001,1e-06,3.1622776601683795e-05,1e-06,3.1622776601683795e-05,0.001,0.1144608683128848,0.0977243935826792,0.0625274573525341,0.100242557219983,0.0659098687796763,0.0984131235855933,0.0674375380833283,0.0975188786145447,0.0687934852087398,0.0966723298318511,0.0693212191239518,0.0012986556203594,-6.435510058093437e-06,-0.0014870431357879,9238.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:03:38.746890,0.0782305221249196,1.0576764137808292,1.0570587735573764,-0.0014715280018763
53,53,53,76,0.001,0.001,3.1622776601683795e-05,3.1622776601683795e-05,0.001,0.001,0.001,0.001,0.001,1e-06,0.001,0.001,0.1150201549402366,0.0972584399473223,0.0632002240970162,0.0996262099069664,0.0666709990924401,0.0977781110736807,0.0681774305595143,0.0969042530192072,0.0694931907649072,0.0960615903251523,0.070077404486941,0.000577632888495,-4.982759381685147e-05,-0.0014870413678031,7666.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:03:38.746890,0.0782305234973843,1.057264791222027,1.0570587733921697,-0.0014715280018764
54,54,54,33,0.001,0.001,0.001,1e-06,3.1622776601683795e-05,3.1622776601683795e-05,3.1622776601683795e-05,1e-06,3.1622776601683795e-05,1e-06,3.1622776601683795e-05,3.1622776601683795e-05,0.1146525134454694,0.0975229198958105,0.0627962072866254,0.0999300306085174,0.0662710539567565,0.0980093189603268,0.0678904288745353,0.0970201189940022,0.069332862896449,0.09605544144266,0.0700297462040304,0.0005386614452276,-3.967038793489085e-06,-0.0014870413095902,9664.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:03:38.746890,0.0782305235927386,1.057529290148795,1.0570587733806949,-0.0014715280018764
55,55,55,95,3.1622776601683795e-05,1e-06,0.001,0.001,0.001,1e-06,0.001,1e-06,0.001,0.001,0.001,0.001,0.1150612974008714,0.0972885464681538,0.0632789571271207,0.0996264196234357,0.0667947819224809,0.0977427281436645,0.0683517945196541,0.0968216755890459,0.0697049815636121,0.0959491335383444,0.0703313776432522,0.0003589152646337,-3.810787513390838e-05,-0.0014870408477918,8166.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:03:38.746890,0.0782305252641105,1.0572388622603397,1.0570587731795091,-0.0014715280018765
56,56,56,48,3.1622776601683795e-05,1e-06,1e-06,3.1622776601683795e-05,0.001,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.1149045156381607,0.0972397601331284,0.0631440098222967,0.0995487479685675,0.0666736334982577,0.0976078795245458,0.0683268047574016,0.0966833023470151,0.0697419196756486,0.095778685456251,0.0703981614597037,0.000234449895326,-5.354740769813701e-06,-0.0014870405570901,9792.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:03:38.746890,0.0782305249605787,1.0573107210467694,1.057058773216046,-0.0014715280018765
57,57,57,96,3.1622776601683795e-05,1e-06,1e-06,3.1622776601683795e-05,1e-06,3.1622776601683795e-05,1e-06,1e-06,1e-06,3.1622776601683795e-05,1e-06,1e-06,0.1145940131804597,0.0975935063620099,0.0627227554170516,0.0999843686803837,0.0662450005001745,0.0979810568141008,0.0679717713140031,0.0968763024093755,0.0695293775834921,0.0957913907940141,0.0704855051530662,6.75510357320437e-05,-1.2645917658485163e-06,-0.0014870401473628,9811.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:03:38.746890,0.0782305243962057,1.0576425178539783,1.0570587732839796,-0.0014715280018764
58,58,58,9,1e-06,3.1622776601683795e-05,3.1622776601683795e-05,1e-06,3.1622776601683795e-05,0.001,3.1622776601683795e-05,3.1622776601683795e-05,3.1622776601683795e-05,0.001,0.001,3.1622776601683795e-05,0.1152397326606447,0.0970060174090968,0.0635047071119334,0.0993951991015227,0.0670106470925396,0.0975278924608204,0.068574939592176,0.0965992500087162,0.0699356385424197,0.0957008169392183,0.0706096375197429,6.470239890326523e-05,-7.666156731324697e-06,-0.0014870401312817,8345.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:03:38.746890,0.0782305218505251,1.0571489807562091,1.0570587735904065,-0.0014715280018763
