,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Gamma0_1,Gamma0_2,Gamma0_3,Gamma0_4,Gamma0_5,Gamma0_6,Gamma0_7,Gamma0_8,Gamma0_9,Gamma0_10,Gamma0_11,Gamma0_12,Gamma1,Gamma2,Gamma3,Gamma4,Gamma5,Gamma6,Gamma7,Gamma8,Gamma9,Gamma10,Gamma11,Gamma12,eta0,eta,count,success,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,max_iter,min_iter,N,Jmax,alpha,gleak,ex,lk,rate,minGg,maxGg,minGo,maxGo,tol,optim,exfix,exval,profile,runtime,Gamma,cohlength,ucohlength,ueta
50,50,50,46,3.1622776601683795e-05,3.1622776601683795e-05,1e-06,3.1622776601683795e-05,1e-06,1e-06,1e-06,3.1622776601683795e-05,3.1622776601683795e-05,0.001,1e-06,1e-06,5.888668199303032e-06,2.1604799178696167e-06,0.0304788411199901,0.0631293298008598,0.075672429533191,0.0888312385006039,0.0995666098950001,0.1102258471646398,0.1266996001912625,0.1413900846270918,0.0029394316252909,0.3982661779695863,-0.0001070445031191,-0.0019709362539053,13728.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:05:49.625769,0.1206376658070164,2.8225226223557565,2.725271036237225,-0.001867997460183
51,51,51,40,0.001,3.1622776601683795e-05,0.001,3.1622776601683795e-05,0.001,0.001,0.001,3.1622776601683795e-05,1e-06,3.1622776601683795e-05,0.001,3.1622776601683795e-05,6.0049120958620485e-06,1.6782867149085946e-06,0.0305188660174065,0.063215892156078,0.0757768364760688,0.0889551678891118,0.0997084123154379,0.1103843102341872,0.1268676669324171,0.1415504936718895,0.0030053023072402,0.3987985969340143,-0.0001909862978895,-0.0019709362426324,11073.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:05:49.625769,0.1206376613239262,2.822594542314527,2.7252710175341672,-0.0018679974601828
52,52,52,90,3.1622776601683795e-05,0.001,0.001,3.1622776601683795e-05,0.001,0.001,0.001,0.001,0.001,1e-06,0.001,0.001,4.446891969713769e-06,3.712920023649059e-06,0.0304778846795472,0.0631292089286083,0.0756720979173996,0.0888292471078856,0.0995598232535077,0.1102168795446301,0.1267190624868458,0.1414697690028129,0.0028115974206643,0.3983402174696736,-0.0002081808476553,-0.0019709362238231,10430.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:05:49.625769,0.1206376573543264,2.8225190589000757,2.7252710009733465,-0.0018679974601827
53,53,53,28,3.1622776601683795e-05,3.1622776601683795e-05,1e-06,1e-06,0.001,1e-06,0.001,0.001,0.001,3.1622776601683795e-05,0.001,1e-06,5.340677238420265e-06,2.737065440029992e-06,0.03051828940245,0.06321605574043,0.0757769282512727,0.0889542066173536,0.09970428086367,0.1103787608071878,0.1268812697699562,0.1416046122153881,0.0029196093105195,0.3988500454229253,-0.000168226183169,-0.0019709362160005,11563.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:05:49.625769,0.1206376588678483,2.822591576621148,2.7252710072876263,-0.0018679974601827
54,54,54,19,0.001,1e-06,3.1622776601683795e-05,1e-06,3.1622776601683795e-05,0.001,3.1622776601683795e-05,0.001,0.001,0.001,3.1622776601683795e-05,1e-06,9.505296517339102e-06,1.5591609889009707e-06,0.0305180455794668,0.0632162033367141,0.0757773310004104,0.0889540227289491,0.0997017684063689,0.1103752096745415,0.1268925636114137,0.1416472052722787,0.002853488907481,0.3988921730159598,-0.0001553706729844,-0.001970936206826,11760.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:05:49.625769,0.1206376591407974,2.822579499171661,2.7252710084263474,-0.0018679974601827
55,55,55,42,1e-06,1e-06,1e-06,1e-06,3.1622776601683795e-05,3.1622776601683795e-05,1e-06,3.1622776601683795e-05,1e-06,1e-06,3.1622776601683795e-05,0.001,9.297599018011718e-06,1.1717102065999629e-06,0.0305185885508695,0.0632164162333859,0.0757776256802008,0.0889552369550778,0.0997056955445842,0.1103803857681064,0.126881676964442,0.1416022666589812,0.002925688869651,0.3988507145131945,-0.0001040733357807,-0.0019709362065893,10766.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:05:49.625769,0.1206376581919226,2.8225836591325124,2.7252710044677264,-0.0018679974601827
56,56,56,65,3.1622776601683795e-05,3.1622776601683795e-05,0.001,0.001,1e-06,1e-06,0.001,1e-06,1e-06,3.1622776601683795e-05,1e-06,3.1622776601683795e-05,5.985102826007804e-06,2.2446958005614955e-06,0.030498938893285,0.0631728335730738,0.0757248489369094,0.0888938480342209,0.0996389063807768,0.1103075404863625,0.1267813801020171,0.1414608401423814,0.0029792211568099,0.3985316130551828,-0.0001615474082259,-0.0019709361790099,7828.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:05:49.625769,0.1206376603825737,2.82255653907115,2.7252710136069327,-0.0018679974601828
57,57,57,13,0.001,3.1622776601683795e-05,3.1622776601683795e-05,3.1622776601683795e-05,3.1622776601683795e-05,3.1622776601683795e-05,3.1622776601683795e-05,1e-06,1e-06,1e-06,3.1622776601683795e-05,1e-06,7.320181714258444e-06,2.3155335502573875e-06,0.0305181698226776,0.0632161579694519,0.0757771635726921,0.0889542895436544,0.0997036484512741,0.11037781477887,0.1268850293394209,0.1416182667836507,0.0028987462883919,0.3988639546077231,-0.0001146772377671,-0.001970936175781,12800.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:05:49.625769,0.1206376676733153,2.8225861156141905,2.725271044023261,-0.001867997460183
58,58,58,83,3.1622776601683795e-05,1e-06,1e-06,1e-06,0.001,3.1622776601683795e-05,1e-06,0.001,3.1622776601683795e-05,1e-06,3.1622776601683795e-05,0.001,7.608208980570267e-06,2.054032619268652e-06,0.0304789966742721,0.063130096871812,0.0756734616329775,0.0888324554151159,0.099567884371574,0.1102272223719317,0.1267018675370477,0.1413939919697737,0.0029364252012745,0.3982736871282591,-0.0001472784335948,-0.0019709361541794,10171.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:05:49.625769,0.1206376694929232,2.822518704723584,2.7252710516145093,-0.0018679974601831
59,59,59,85,1e-06,0.001,1e-06,0.001,0.001,0.001,3.1622776601683795e-05,0.001,3.1622776601683795e-05,1e-06,3.1622776601683795e-05,0.001,1.441712569033131e-06,4.118764634209811e-06,0.030518683875572,0.0632163906213413,0.0757771314862177,0.0889552661682526,0.0997082737065259,0.1103841109365968,0.1268687664307716,0.1415542704799986,0.0029998922549492,0.3988027410102299,-0.0001904972507953,-0.0019709361387111,10100.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:05:49.625769,0.1206376618890478,2.822603672411524,2.725271019891807,-0.0018679974601828
60,60,60,53,3.1622776601683795e-05,1e-06,1e-06,0.001,1e-06,1e-06,3.1622776601683795e-05,0.001,1e-06,3.1622776601683795e-05,1e-06,0.001,8.772480384998982e-06,1.2519221925037788e-06,0.0304989940749785,0.063172648137132,0.0757248255189523,0.0888941159009111,0.0996402218081429,0.1103084113022701,0.1267775150089973,0.1414489832082588,0.0030045584462787,0.3985163891474517,-0.0001480225860662,-0.0019709361219894,7589.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:05:49.625769,0.1206376652342545,2.822552666465635,2.7252710338477164,-0.0018679974601829
61,61,61,3,3.1622776601683795e-05,0.001,1e-06,0.001,0.001,1e-06,1e-06,0.001,1e-06,0.001,0.001,3.1622776601683795e-05,4.6703939288129765e-06,3.8052845740944712e-06,0.03047847290827,0.0631300431809649,0.0756731679141927,0.0888314073819327,0.0995649418501719,0.110223417595109,0.1267088641634846,0.14142391547963,0.0028877403699258,0.3983006218555328,-0.0001763775691932,-0.0019709361097237,10352.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:05:49.625769,0.1206376678782131,2.8225221826284628,2.7252710448780784,-0.001867997460183
62,62,62,63,1e-06,0.001,3.1622776601683795e-05,0.001,1e-06,0.001,1e-06,3.1622776601683795e-05,0.001,3.1622776601683795e-05,0.001,0.001,1.9162418640592595e-06,4.840193023937859e-06,0.0304787937195639,0.0631303699679704,0.0756734244394844,0.08883236908569,0.099568248352785,0.1102278161427438,0.1266991158325646,0.1413841732325038,0.002951556517536,0.3982636458091924,-0.0001686526434215,-0.0019709360412312,10206.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:05:49.625769,0.1206376667457398,2.8225310727881383,2.7252710401535003,-0.001867997460183
63,63,63,41,0.001,0.001,1e-06,0.001,3.1622776601683795e-05,0.001,3.1622776601683795e-05,0.001,3.1622776601683795e-05,1e-06,1e-06,0.001,6.513199230304012e-06,3.4300965586509715e-06,0.0304783456286937,0.0631296735061925,0.0756728593419018,0.0888315297562285,0.0995664036280599,0.1102254485275874,0.1267025036957275,0.1413998907317775,0.0029250051178285,0.3982768153319324,-0.000175035253139,-0.0019709360004159,10863.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:05:49.625769,0.1206376597952717,2.8225190215158147,2.725271011156754,-0.0018679974601827
64,64,64,38,0.001,3.1622776601683795e-05,3.1622776601683795e-05,3.1622776601683795e-05,0.001,1e-06,1e-06,3.1622776601683795e-05,0.001,1e-06,1e-06,3.1622776601683795e-05,8.004498654253868e-06,2.573620514765025e-06,0.030478837599118,0.0631301325954961,0.0756735383648087,0.0888328232867403,0.0995691668105192,0.1102289208952154,0.1266980216894897,0.1413784021539638,0.0029613770844585,0.3982590950464853,-0.0001482635789334,-0.0019709360000283,10805.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:05:49.625769,0.1206376641564205,2.822518057489372,2.7252710293510853,-0.0018679974601829
65,65,65,67,0.001,0.001,1e-06,1e-06,0.001,3.1622776601683795e-05,3.1622776601683795e-05,0.001,0.001,1e-06,3.1622776601683795e-05,3.1622776601683795e-05,6.392030628916123e-06,3.489911097526963e-06,0.0304787060100417,0.0631301093761616,0.0756734087639341,0.0888327292040976,0.099569417619644,0.1102293242679483,0.1266959997102492,0.1413712818368433,0.0029721696964132,0.3982516765029553,-0.0001611284067066,-0.0019709359362387,11631.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:05:49.625769,0.1206376685189991,2.822521583426197,2.7252710475513813,-0.0018679974601831
66,66,66,89,3.1622776601683795e-05,0.001,1e-06,0.001,0.001,3.1622776601683795e-05,3.1622776601683795e-05,1e-06,0.001,0.001,0.001,0.001,5.235741637664895e-06,4.683845840549941e-06,0.0304777357184845,0.0631294322796948,0.075672448015345,0.0888304528020301,0.0995636227449531,0.1102218727887112,0.1267085646807033,0.141426441375752,0.0028813939389437,0.3983002578707612,-0.0001742123734477,-0.0019709359194371,9797.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:05:49.625769,0.1206376612334619,2.822518805918369,2.7252710171567625,-0.0018679974601828
67,67,67,11,3.1622776601683795e-05,1e-06,1e-06,1e-06,3.1622776601683795e-05,3.1622776601683795e-05,1e-06,0.001,1e-06,1e-06,1e-06,3.1622776601683795e-05,1.1412529785931686e-05,2.3708916767273204e-06,0.0304781769076736,0.0631298340526553,0.0756733586484986,0.0888321745030465,0.0995669414745785,0.1102259511040618,0.1267044979398209,0.1414049206018852,0.0029186985900446,0.3982836668841401,-0.0001137064095258,-0.0019709358485977,11031.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:05:49.625769,0.120637664054906,2.822507270705434,2.725271028927573,-0.0018679974601829
68,68,68,51,1e-06,3.1622776601683795e-05,3.1622776601683795e-05,3.1622776601683795e-05,1e-06,3.1622776601683795e-05,0.001,0.001,1e-06,3.1622776601683795e-05,0.001,0.001,5.296230313087415e-06,5.0438260159265294e-06,0.0305178019730217,0.0632169555762983,0.0757779934211533,0.0889554861801412,0.0997060515395563,0.1103808414083574,0.1268811815453095,0.1415996959879662,0.0029303908776905,0.3988488607247251,-0.0001335575982944,-0.0019709357924739,10373.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:05:49.625769,0.1206376699421313,2.8225899229176594,2.725271053488563,-0.0018679974601831
69,69,69,82,0.001,0.001,3.1622776601683795e-05,3.1622776601683795e-05,1e-06,1e-06,0.001,0.001,3.1622776601683795e-05,1e-06,1e-06,3.1622776601683795e-05,8.79407536205877e-06,4.898320378219246e-06,0.0305168204326093,0.0632165964209286,0.0757777007135883,0.0889538571310743,0.0997001895162571,0.1103730272180013,0.1268987937392768,0.1416711661796117,0.0028162204897052,0.3989156218752286,-0.0001429102376797,-0.0019709356980461,11087.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:05:49.625769,0.1206376585752015,2.8225759191032225,2.725271006066728,-0.0018679974601827
70,70,70,73,0.001,0.001,1e-06,3.1622776601683795e-05,1e-06,0.001,3.1622776601683795e-05,3.1622776601683795e-05,1e-06,0.001,3.1622776601683795e-05,3.1622776601683795e-05,8.561938835175906e-06,4.815673109950884e-06,0.030477657482853,0.0631301161567272,0.0756734937298464,0.0888320810463226,0.0995664911549558,0.1102253663621903,0.1267057728357428,0.1414101112864093,0.0029105520784027,0.3982885972769096,-0.0001439152266119,-0.0019709356240433,11040.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:05:49.625769,0.1206376624328609,2.822511589210648,2.725271022160542,-0.0018679974601828
71,71,71,18,3.1622776601683795e-05,0.001,0.001,3.1622776601683795e-05,1e-06,3.1622776601683795e-05,3.1622776601683795e-05,3.1622776601683795e-05,3.1622776601683795e-05,0.001,0.001,0.001,5.8843609706066895e-06,7.339596095113717e-06,0.0304769214816585,0.0631299323943265,0.0756730827441093,0.088831522771984,0.0995660541868009,0.1102249652625108,0.1267036791715049,0.1414045633516293,0.0029177537091262,0.3982813385972066,-0.000131963790943,-0.0019709353539607,10270.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:05:49.625769,0.1206376585290759,2.8225155960327206,2.7252710058743,-0.0018679974601827
72,72,72,20,3.1622776601683795e-05,1e-06,1e-06,1e-06,1e-06,3.1622776601683795e-05,0.001,3.1622776601683795e-05,0.001,3.1622776601683795e-05,0.001,3.1622776601683795e-05,1.695840366884808e-05,2.808629535956008e-06,0.030516920247573,0.0632162838797487,0.0757779244092834,0.0889559204557112,0.0997072653615972,0.110382336756852,0.1268784339588208,0.1415880157681724,0.0029489857158997,0.3988381075722035,-0.0001268685766556,-0.0019709353371135,10371.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:05:49.625769,0.1206376596052365,2.822562158026526,2.725271010363949,-0.0018679974601827
73,73,73,91,1e-06,1e-06,0.001,3.1622776601683795e-05,1e-06,3.1622776601683795e-05,1e-06,1e-06,3.1622776601683795e-05,0.001,1e-06,3.1622776601683795e-05,4.37985981832121e-07,1.7309810378183053e-07,0.0304923572851934,0.0631702410853092,0.0757168806215111,0.0888942753026369,0.0995395691766333,0.1101758387130238,0.1270713587414955,0.1426285608081339,0.0011369759509392,0.3996235889050683,-0.000129046523358,-0.0019709353214265,6200.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:05:49.625769,0.1206376682066062,2.822502658493739,2.725271046248108,-0.001867997460183
74,74,74,99,0.001,0.001,1e-06,3.1622776601683795e-05,3.1622776601683795e-05,1e-06,1e-06,3.1622776601683795e-05,1e-06,1e-06,3.1622776601683795e-05,3.1622776601683795e-05,1.4011263325974976e-05,4.846359530273847e-06,0.0304764120304769,0.0631287901648867,0.0756722349911181,0.0888310162920155,0.0995662855871484,0.1102254143350477,0.1266992464363477,0.1413900166403165,0.0029385719142387,0.3982650374027326,-0.0001163340499278,-0.0019709351947557,12072.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:05:49.625769,0.1206376664222523,2.8224971912141497,2.7252710388039385,-0.001867997460183
75,75,75,78,0.001,1e-06,1e-06,1e-06,1e-06,0.001,0.001,0.001,0.001,3.1622776601683795e-05,0.001,0.001,2.1126745638150847e-05,2.1756248685694136e-06,0.030476616696706,0.0631289417272443,0.0756728785052169,0.0888319946616416,0.0995674002369032,0.1102266054457543,0.1267009010635175,0.1413924986782887,0.002936963730774,0.3982703112210845,-0.0001673148210674,-0.0019709351675658,10085.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:05:49.625769,0.1206376588684642,2.8224818144157093,2.725271007290196,-0.0018679974601827
76,76,76,43,3.1622776601683795e-05,0.001,3.1622776601683795e-05,3.1622776601683795e-05,1e-06,1e-06,3.1622776601683795e-05,1e-06,3.1622776601683795e-05,1e-06,3.1622776601683795e-05,3.1622776601683795e-05,5.97719736594544e-06,8.968967208909717e-06,0.0304759306514385,0.0631294210835575,0.0756724360734821,0.0888304395639822,0.0995640538514529,0.1102224967836727,0.1267057679558214,0.1414164678486595,0.0028966194852116,0.398289984044168,-0.0001063761681335,-0.001970935081022,11779.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:05:49.625769,0.1206376565138936,2.822511974783984,2.7252709974671347,-0.0018679974601826
77,77,77,93,3.1622776601683795e-05,1e-06,3.1622776601683795e-05,1e-06,3.1622776601683795e-05,0.001,0.001,3.1622776601683795e-05,1e-06,0.001,1e-06,3.1622776601683795e-05,2.255337680009668e-05,3.372579886791773e-06,0.0304960372345286,0.0631721174081249,0.0757250048947042,0.0888943588855823,0.0996403215933111,0.1103085351568313,0.1267778605362022,0.1414497539023578,0.0030047229667814,0.3985146818872747,-0.0001483124913947,-0.0019709347590093,7604.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:05:49.625769,0.1206376604430703,2.822512953504142,2.7252710138593144,-0.0018679974601828
78,78,78,32,0.001,0.001,3.1622776601683795e-05,1e-06,1e-06,1e-06,1e-06,3.1622776601683795e-05,1e-06,3.1622776601683795e-05,0.001,3.1622776601683795e-05,1.585153119655981e-05,7.949290528474503e-06,0.0304746091144103,0.0631289963181018,0.0756724912255927,0.0888299607043233,0.0995612926702559,0.110218657346051,0.1267161659049627,0.1414569943132585,0.0028325342604096,0.3983289359071805,-0.0001165376433386,-0.001970934630667,11577.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:05:49.625769,0.1206376560645055,2.822484117610199,2.725270995592324,-0.0018679974601826
79,79,79,55,3.1622776601683795e-05,1e-06,0.001,3.1622776601683795e-05,3.1622776601683795e-05,0.001,3.1622776601683795e-05,3.1622776601683795e-05,3.1622776601683795e-05,3.1622776601683795e-05,1e-06,0.001,1.4066531606352482e-05,4.975087083996348e-07,0.0304910899163525,0.0631712066001651,0.0757217673104482,0.0888793014605403,0.0995507152210398,0.1101684444260819,0.1270611734859577,0.1425894345430524,0.0012054556959341,0.3995860269218607,-0.0001515679631211,-0.0019709345022693,5062.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:05:49.625769,0.1206376601952333,2.822465431996159,2.725271012825359,-0.0018679974601828
