,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Gamma0_1,Gamma0_2,Gamma0_3,Gamma0_4,Gamma0_5,Gamma0_6,Gamma0_7,Gamma0_8,Gamma1,Gamma2,Gamma3,Gamma4,Gamma5,Gamma6,Gamma7,Gamma8,eta0,eta,count,success,e1,e2,e3,e4,e5,e6,e7,e8,max_iter,min_iter,N,Jmax,alpha,gleak,ex,lk,rate,minGg,maxGg,minGo,maxGo,tol,optim,exfix,exval,profile,runtime,Gamma,cohlength,ucohlength,ueta
36,36,36,24,0.0003627975513103,4.177371724604118e-06,2.5399305554529065e-05,5.14097009933008e-05,6.7149254944574e-06,0.000407802543467,4.843718826922739e-06,1.916633247345944e-05,2.384659084121952e-06,7.928068848434632e-07,0.040218692081857,0.0645836393113429,0.0893424243968476,0.1192692035401974,5.765059669086286e-05,0.3707513550145216,-0.0006471873956807,-0.0038014109783884,12828.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,100000,30,8,0.1,1.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:02:06.599924,0.1028225746516455,2.1833342368007917,1.9972829883405816,-0.0035453780223061
37,37,37,10,0.0024809270185358,8.14481280331027e-06,6.549371846984183e-05,0.0006610926256966,0.0007469499437351,5.064053015588896e-05,0.0001102307966573,2.6319983124048804e-05,1.4156429779243268e-06,5.273841930660956e-07,0.0402765678672821,0.0646771171132269,0.0894703353277703,0.1194356301259402,6.72890919342876e-05,0.3712827855066554,-0.0007263244982203,-0.0038014109680691,13405.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,100000,30,8,0.1,1.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:02:06.599924,0.1028225734444142,2.1832598200166595,1.9972829849726632,-0.0035453780223061
38,38,38,8,0.0009316897409901,4.0536823985133305e-05,5.597507508787879e-05,0.0046033811288589,8.957475011918253e-05,0.0003084662489194,3.79960520471443e-06,1.4375139339160627e-05,1.049110141903822e-06,7.891889819231623e-07,0.04027624811665,0.0646766778644623,0.0894697588286844,0.1194349575264702,6.710829808376993e-05,0.371280383816107,-0.0008724860494706,-0.0038014109562952,12705.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,100000,30,8,0.1,1.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:02:06.599924,0.1028225732659035,2.1832608254301844,1.9972829844746536,-0.0035453780223061
39,39,39,77,0.0008622155452246,1.1035187269827544e-06,0.0003109922853193,0.0028559758983362,0.0016569948365149,3.4605316699797915e-05,0.0004680785967234,3.343311102590716e-05,1.0870034220807145e-06,4.0156754778965177e-07,0.0402194054748911,0.0645845218000858,0.0893410941049639,0.119260018148469,7.174878982297053e-05,0.3707412579665695,-0.0008714813757396,-0.0038014109258937,13056.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,100000,30,8,0.1,1.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:02:06.599924,0.1028225737540719,2.1833398515831477,1.9972829858365415,-0.0035453780223061
40,40,40,83,0.0003086558100637,0.0013296856993546,4.205768493933181e-06,0.0007094561498143,0.0080713657767941,0.0097758712786671,0.0078986888489018,8.761813332267336e-05,1.0812650200952614e-06,1.4573247448569566e-06,0.0402188636159954,0.0645840900003468,0.0893425465418153,0.1192679124511903,6.044066919460621e-05,0.3707507990909281,-0.0012746234486209,-0.0038014109126429,11597.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,100000,30,8,0.1,1.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:02:06.599924,0.1028225727502036,2.183337026478732,1.9972829830359613,-0.003545378022306
41,41,41,27,8.24293943199446e-06,0.0007593818202004,0.0003337048425617,0.0009913125841606,8.597554287373876e-06,0.0057665575259861,0.0023519528956208,2.9573590955650284e-06,6.884040155527821e-07,1.2153449724147858e-06,0.0402191585284305,0.0645844331480687,0.0893419999105286,0.1192642151181235,6.608494788892114e-05,0.3707467172922978,-0.0008858617393184,-0.0038014108960664,12558.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,100000,30,8,0.1,1.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:02:06.599924,0.1028225734849147,2.183339046543551,1.9972829850856508,-0.0035453780223061
42,42,42,93,3.861566205938485e-06,2.464192032562959e-06,4.235545673330171e-06,0.0001170619002072,0.0018636481330768,0.0006553213368349,3.8701656891143335e-05,0.0005893160340686,1.0897114193682306e-06,9.304065732548904e-07,0.0402191142764403,0.0645842816927235,0.0893416489396022,0.1192633244813893,6.687973919897549e-05,0.3707450632764354,-0.0007348282542314,-0.0038014108795679,10222.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,100000,30,8,0.1,1.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:02:06.599924,0.102822574015433,2.183338584316981,1.9972829865656845,-0.0035453780223061
43,43,43,80,0.0003743237398965,1.7551994007105604e-06,0.0034130586631916,1.4533933115015424e-05,0.0015183475035235,1.194974316706656e-06,1.0618400980274028e-05,2.5466670512228253e-06,6.890547700581135e-07,3.217830250747322e-07,0.040276982100988,0.0646776552970011,0.0894694079304158,0.1194295131496397,7.656718915500988e-05,0.3712759219447841,-0.0008397940710021,-0.0038014108650849,14583.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,100000,30,8,0.1,1.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:02:06.599924,0.1028225735049644,2.1832631533628124,1.9972829851415856,-0.0035453780223061
44,44,44,73,6.196242666258531e-06,8.681173119672177e-05,0.0007282389064588,0.0010123214994511,1.8119290892240536e-05,5.600137923095103e-05,6.373483877705192e-06,0.0001176351160744,7.87646756294051e-07,7.989099396329381e-07,0.0402765986559486,0.0646772481718916,0.0894698378995826,0.1194329716665969,7.109026375633403e-05,0.3712794179678379,-0.0007334890428451,-0.003801410844377,11284.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,100000,30,8,0.1,1.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:02:06.599924,0.1028225732595034,2.183261726465629,1.9972829844568003,-0.0035453780223061
45,45,45,76,4.155636860992126e-05,4.569114856890413e-06,3.229435911425396e-06,7.089695000917493e-05,1.880265636664745e-05,0.0002686888127302,0.0014870707937568,2.305798184809696e-05,1.5307226472827488e-06,8.113173039725308e-07,0.0402191950624776,0.0645844107556971,0.0893419852048811,0.1192642127345728,6.604308792416581e-05,0.3707467769940714,-0.0006592229053665,-0.0038014108410189,13260.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,100000,30,8,0.1,1.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:02:06.599924,0.1028225737208062,2.183337302015212,1.997282985743738,-0.0035453780223061
46,46,46,51,1.2946394747662309e-05,0.0003279324970664,0.0030002210044653,0.0003296997480135,0.0093455528138108,6.658325752065421e-05,4.848673843892735e-06,0.0001006156175565,7.81717662585735e-07,9.497619439734598e-07,0.0402195367527521,0.0645849647427541,0.0893419149886767,0.1192616835094437,7.068805877304421e-05,0.3707449294315131,-0.0010836565595342,-0.0038014107857605,10925.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,100000,30,8,0.1,1.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:02:06.599924,0.1028225766312021,2.183339471899681,1.997282993863124,-0.0035453780223062
47,47,47,20,3.3008031120758226e-05,2.280450561960245e-06,0.0001903475164027,2.03857849938586e-06,8.599163888658473e-06,4.119519684006737e-05,0.0014468960992507,0.0045919615928626,1.531521990039727e-06,5.783811160257554e-07,0.0402195467835212,0.0645849025146172,0.0893418393214931,0.1192615876139027,7.066921039124635e-05,0.3707447172052994,-0.0006863373891168,-0.0038014107420386,12498.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,100000,30,8,0.1,1.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:02:06.599924,0.1028225729374289,2.1833379713543937,1.997282983558282,-0.003545378022306
48,48,48,33,2.230502081362076e-06,0.000968580562142,0.0015063699261737,0.0001435990438731,0.0001830912499006,0.0023887993625205,1.075447585190158e-05,6.818656043912326e-05,6.763676564693099e-07,1.218537221248163e-06,0.0402761741893243,0.0646767540555201,0.0894693558410493,0.1194328815924413,7.005011882815381e-05,0.3712776827590275,-0.0007945693347864,-0.0038014107087747,11603.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,100000,30,8,0.1,1.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:02:06.599924,0.1028225700840614,2.183261780303756,1.997282975597992,-0.0035453780223059
49,49,49,26,0.0003604002261354,7.993165835339428e-06,0.0063766042198259,5.946714135959529e-05,0.0051099841361253,9.440571816117342e-06,1.5795919010095256e-06,0.0005561627222599,1.0769136111383602e-06,5.272138657693504e-07,0.0402768199887775,0.0646775516058445,0.0894694656378094,0.1194301193658137,7.557021724977401e-05,0.3712764835885669,-0.0010325866695224,-0.0038014106803787,10540.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,100000,30,8,0.1,1.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:02:06.599924,0.1028225714148578,2.1832618174446266,1.9972829793106317,-0.003545378022306
50,50,50,29,0.0045675651596425,0.0009678967262589,1.8222936744663016e-06,0.0026814045701406,4.269015473482781e-06,1.370067630844624e-06,1.0860317556735716e-05,1.6733234125277085e-05,9.804079087048378e-07,1.0070680789263388e-06,0.0402193980242978,0.0645848136573422,0.0893414823602469,0.1192604110772114,7.201343939153317e-05,0.370742708572515,-0.0008093713411897,-0.0038014106284859,14280.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,100000,30,8,0.1,1.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:02:06.599924,0.1028225699822996,2.183339251563041,1.9972829753141,-0.0035453780223059
51,51,51,36,6.60698258277928e-05,6.757723746844363e-06,0.0012003478219982,0.0035987425220234,0.0014639235261514,3.611472317165144e-06,1.4146642698901802e-05,0.0007928494767862,7.80579389842407e-07,4.699504120037267e-07,0.0402200821355308,0.0645856849704885,0.0893412431038177,0.1192558757190123,8.00383714883272e-05,0.3707391929852427,-0.0009204233979966,-0.0038014105911242,11988.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,100000,30,8,0.1,1.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:02:06.599924,0.1028225754916159,2.183341075867064,1.997282990683923,-0.0035453780223062
52,52,52,49,2.6461969535660448e-05,0.0001577184992829,4.087708335532083e-06,3.351843718430738e-05,0.000269020462693,0.0017123469577515,0.0001480141847692,7.448760807233913e-06,1.0599517437617835e-06,1.3793012194870109e-06,0.0402760038295943,0.0646766046641296,0.0894695024596203,0.1194340669616876,6.817546283893911e-05,0.3712789016863675,-0.0006898811968729,-0.0038014105909094,12998.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,100000,30,8,0.1,1.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:02:06.599924,0.1028225738243837,2.183260387988686,1.997282986032696,-0.0035453780223061
53,53,53,55,0.0002306067243896,1.402701533260192e-05,4.34348200555772e-05,0.0012492770868551,4.469075880874166e-05,0.0005603109913827,0.002850998420655,0.0017587151472844,1.4321275141268176e-06,7.290608446515817e-07,0.0402763808229664,0.0646769761886102,0.0894691637899155,0.1194311267510237,7.28902798080207e-05,0.3712760846606294,-0.000770363166093,-0.003801410588535,12291.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,100000,30,8,0.1,1.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:02:06.599924,0.1028225743451998,2.183260669615608,1.9972829874856652,-0.0035453780223061
54,54,54,58,0.0002681830014203,1.406183833285231e-06,0.0008238999620223,0.0092825255052557,0.0084031720352624,0.0005785509296419,4.955687096417552e-05,3.535585732386212e-06,7.089917668971253e-07,3.783559519714278e-07,0.0402769880663678,0.0646777455774042,0.0894686526738218,0.1194258683605202,8.159329109040978e-05,0.3712711573343852,-0.001254754555665,-0.0038014105881803,13284.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,100000,30,8,0.1,1.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:02:06.599924,0.1028225703341088,2.1832638595684357,1.997282976295574,-0.0035453780223059
55,55,55,52,8.373139584285195e-06,8.985587178197779e-06,1.6970603061426546e-05,0.0070228303919918,0.0002027683838971,0.0001013416171912,0.0001691361481109,0.0006968291671628,6.888345043007938e-07,7.845830255821811e-07,0.0402769642800734,0.0646778886194185,0.0894694071764495,0.1194284780476936,7.855819916930517e-05,0.3712752234628748,-0.0009518311598625,-0.0038014105260785,12070.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,100000,30,8,0.1,1.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:02:06.599924,0.1028225704797553,2.1832627933504507,1.9972829767018936,-0.0035453780223059
56,56,56,53,0.0026312278506273,3.941601394449586e-05,0.0023115574320066,0.0002470456449644,7.004228041277872e-06,0.000590909564687,8.046658274483549e-05,0.0008670523810927,1.7237377146500424e-06,6.02186068661505e-07,0.0402767894459164,0.0646776270083471,0.0894698849588288,0.1194315380630377,7.394358863603134e-05,0.3712787878790271,-0.0007882249686394,-0.0038014105114833,10800.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,100000,30,8,0.1,1.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:02:06.599924,0.102822571806604,2.183259685920883,1.9972829804035204,-0.003545378022306
57,57,57,4,1.7861848754350924e-05,3.2673701876314607e-06,0.0001472110613329,5.258129210992038e-06,0.0002198390122441,5.158701090683608e-05,3.232190420775161e-06,9.136772911854846e-05,1.7625148294430408e-06,1.0237318243151965e-06,0.0402760574546793,0.064676624502376,0.0894693409079725,0.1194332644340574,6.928448874263578e-05,0.371277965093792,-0.0006484205125947,-0.0038014105000278,10774.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,100000,30,8,0.1,1.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:02:06.599924,0.1028225700524331,2.183259128851424,1.9972829755097548,-0.0035453780223059
58,58,58,72,2.830318765967168e-05,1.884375361965623e-05,2.437198223371259e-05,1.1032033012428578e-06,4.097856290867731e-06,0.0024334018662644,1.2811906506130715e-06,2.488259195760913e-06,1.1981726480298851e-06,9.207573472435232e-07,0.0402193916537787,0.0645848139457597,0.0893410775886339,0.119258651638195,7.433703409179132e-05,0.370740303543963,-0.0006906019559175,-0.0038014104929597,13878.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,100000,30,8,0.1,1.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:02:06.599924,0.1028225729828009,2.1833391932024364,1.9972829836848591,-0.003545378022306
59,59,59,89,0.0004097992426298,1.2739122319658294e-05,9.494319231779484e-05,0.0007033761868439,1.9551743276158764e-05,4.39822430297567e-06,0.0002896619707427,0.0006649593884624,1.4210413449349923e-06,6.690518818284105e-07,0.0402766075207585,0.0646773364706319,0.0894691729030016,0.1194296869238465,7.565680382016387e-05,0.3712752421003953,-0.0006905126696788,-0.0038014104912809,12801.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,100000,30,8,0.1,1.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:02:06.599924,0.1028225772484764,2.18326095531844,1.9972829955851872,-0.0035453780223062
60,60,60,91,0.0031298966957645,0.0042450188142342,1.003847662846843e-06,0.0003798205982996,0.0002420255462906,1.5012746894934538e-05,2.0420222387940417e-05,0.00522541966307,1.8865679708887268e-06,2.0010587590030965e-06,0.0402754013608675,0.0646759881256276,0.0894705101096779,0.1194407800334399,5.798754910713709e-05,0.3712863459533603,-0.000769321143301,-0.0038014104855974,11716.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,100000,30,8,0.1,1.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:02:06.599924,0.1028225757754105,2.1832562313999877,1.997282991475648,-0.0035453780223062
61,61,61,64,3.0440988786119616e-06,0.0001041865191964,3.72273152617032e-06,0.0005858968214464,0.0013473106312656,0.0006884253160367,2.981519022367388e-06,8.5629980871738e-06,6.697263355539148e-07,9.58207914975664e-07,0.0402768093407644,0.0646777247133429,0.0894692123593467,0.1194282910219485,7.842462106655554e-05,0.3712744317934111,-0.0007408045406043,-0.0038014104471602,12961.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,100000,30,8,0.1,1.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:02:06.599924,0.1028225760563879,2.1832627636195445,1.9972829922595157,-0.0035453780223062
62,62,62,88,2.6130105112655903e-05,5.236271948286902e-06,5.751774913157962e-06,0.000525505935607,0.000201294494119,2.405945313277089e-06,0.0010557491315607,6.50683623169029e-05,1.04134980484738e-06,7.026240769672363e-07,0.040219632450572,0.0645851086902063,0.0893406602953003,0.1192556801365351,7.893490857853167e-05,0.3707371083147169,-0.0006843716020584,-0.0038014104379233,12934.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,100000,30,8,0.1,1.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:02:06.599924,0.1028225703866271,2.1833404226579938,1.9972829764420847,-0.0035453780223059
63,63,63,45,6.686054721871684e-06,0.0031090055875604,0.0006289660409568,0.0010810795482505,4.843382714330554e-06,3.40799526833222e-06,1.4094794371324534e-05,8.021746980080956e-05,6.702264083713383e-07,8.424546417999947e-07,0.0402769476760848,0.0646779052121789,0.0894691375816628,0.1194272388829334,8.023562169525984e-05,0.3712735537328193,-0.0007590082042288,-0.0038014104212242,13265.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,100000,30,8,0.1,1.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:02:06.599924,0.1028225753618617,2.183263062923618,1.997282990321936,-0.0035453780223061
64,64,64,60,0.0024806107235263,4.202388057562365e-05,0.0013535900513959,1.464419933667246e-05,4.063759661803286e-05,0.0050648169105081,7.78922885011848e-06,0.0001964133155617,3.3983633755303385e-06,9.451639254876454e-07,0.0402757688915148,0.0646763055529718,0.0894701708535057,0.1194379975407776,6.239447765552532e-05,0.3712837538657155,-0.0008436849239099,-0.003801410346714,10211.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,100000,30,8,0.1,1.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:02:06.599924,0.1028225724492762,2.183253976076847,1.9972829821964384,-0.003545378022306
65,65,65,97,0.0011281290379532,1.4856294988257738e-06,6.726161610244898e-05,0.0020589519443387,1.2404019512765109e-05,0.0014945064274784,7.460241122661298e-05,1.435012910733131e-06,1.25793645280091e-06,4.64167262946342e-07,0.0402772030138769,0.064678231054268,0.0894692302659838,0.1194262844805022,8.228208868813615e-05,0.3712733707216736,-0.0007939231086366,-0.0038014103340956,13281.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,100000,30,8,0.1,1.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:02:06.599924,0.1028225769268779,2.183262038661629,1.9972829946879975,-0.0035453780223062
66,66,66,40,1.1823768068756837e-05,5.151861421570225e-05,2.134096663017748e-06,4.744792347496851e-06,0.0001640809804647,4.572009909524224e-06,2.944224166172359e-06,2.61587590740444e-05,1.3152379452971288e-06,1.790681712673789e-06,0.0402760467499474,0.0646769245287538,0.0894700953347852,0.1194352165093848,6.75155916340283e-05,0.3712815498867021,-0.0006356425697346,-0.0038014103239552,13005.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,100000,30,8,0.1,1.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:02:06.599924,0.1028225748381037,2.1832588701802464,1.9972829888607588,-0.0035453780223061
67,67,67,32,0.0002594443027103,0.0001980993045325,1.4596492528879069e-06,0.0077588631872761,0.0003997749157604,0.0005639253017623,0.0006709842494187,3.742294492985002e-05,8.434648098167169e-07,9.831401515530774e-07,0.0402196270669715,0.0645852342484516,0.0893405148494194,0.1192545134689671,8.080083401377327e-05,0.3707358565839605,-0.0009952010913289,-0.0038014102641855,12423.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,100000,30,8,0.1,1.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:02:06.599924,0.102822575741034,2.183340854795569,1.997282991379744,-0.0035453780223062
68,68,68,1,1.0628664668247784e-06,0.0002091537858024,0.0003735675249891,0.001621040563107,0.0009923149882283,1.1724332098673128e-05,4.6533242155569016e-06,0.0033217564124984,6.033805534711921e-07,1.3125587206104265e-06,0.0402767256053175,0.064677776273951,0.0894690980575025,0.1194275398568581,7.957924583094178e-05,0.3712735369623339,-0.0008059806139658,-0.0038014102264537,11070.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,100000,30,8,0.1,1.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:02:06.599924,0.1028225756155053,2.18326270276751,1.997282991029544,-0.0035453780223062
69,69,69,9,2.3750914758130424e-05,0.000475643001573,0.0002819801471358,6.037324225042949e-06,1.970440868548691e-06,2.974689110161603e-05,6.707962366750063e-05,9.904791846944237e-06,9.085800288627458e-07,1.0675059941032257e-06,0.0402766018443969,0.0646775063161367,0.089468498827022,0.1194260710741138,8.084405415592993e-05,0.371270685455734,-0.0006548952934001,-0.0038014101971687,13858.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,100000,30,8,0.1,1.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:02:06.599924,0.1028225772029097,2.183262633211901,1.9972829954580644,-0.0035453780223062
70,70,70,94,0.0005357155499169,2.07299562183708e-05,0.0056891863244163,0.002790815362855,0.0009387382646599,9.726375682719535e-06,1.089737632360897e-06,1.3093811728416325e-06,6.778443396805741e-07,4.0552337944215154e-07,0.0402202536310072,0.0645860104365654,0.0893398831004916,0.1192486788103851,9.030380150259631e-05,0.370730240102204,-0.0009735887781066,-0.00380141016587,14201.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,100000,30,8,0.1,1.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:02:06.599924,0.1028225730133208,2.183342980609809,1.997282983770002,-0.003545378022306
71,71,71,78,1.4642108447846772e-05,0.0005192514092703,0.0093323284285089,2.222269298046427e-06,0.0007281459631065,1.0217137434820405e-05,5.54383876736237e-06,0.0002461581145488,5.429436720841652e-07,6.443608787228073e-07,0.0402202831292602,0.064586156085206,0.089340214372454,0.1192494865829566,8.961602590743062e-05,0.3707318017421356,-0.0009353340715793,-0.0038014101162997,11274.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,100000,30,8,0.1,1.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:02:06.599924,0.1028225737285613,2.1833428196140194,1.9972829857653709,-0.0035453780223061
