,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Gamma0_1,Gamma0_2,Gamma0_3,Gamma0_4,Gamma0_5,Gamma0_6,Gamma0_7,Gamma0_8,Gamma0_9,Gamma0_10,Gamma1,Gamma2,Gamma3,Gamma4,Gamma5,Gamma6,Gamma7,Gamma8,Gamma9,Gamma10,eta0,eta,count,success,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,max_iter,min_iter,N,Jmax,alpha,gleak,ex,lk,rate,minGg,maxGg,minGo,maxGo,tol,optim,exfix,exval,profile,seed,Gamma,runtime,ueta,cohlength,ucohlength,keep
275,275,275,275,275,0.0221151239972548,0.0221151239972548,0.0221151239972548,0.0221151239972548,0.0221151239972548,0.0221151239972548,0.0221151239972548,0.0221151239972548,0.0221151239972548,0.0221151239972548,0.0237592499889663,2.053148655355977e-06,8.648231359862777e-07,0.0327427694861827,1.57084316455962e-07,1.5744442031918658e-07,5.779156939837774e-07,9.454475040948858e-07,0.0257603830206894,3.1667547315683995e-06,-0.0057623282304207,-0.0062524270724274,7270.0,1.0,0.8769549097354983,0.6449731068224848,0.0053036025347792,0.6442923242156278,0.3049230873607423,0.24701432822798,0.6052588097979229,0.1761206429723647,0.7359420750755481,0.7763506180697476,100000,30,10,0.1,1.0,0.1,0,9,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.022029592529306,0 days 02:36:32.165057,0.0057623351312341,3.817079462518385,4.010268610313953,1.0
276,276,276,276,276,0.4047756965997318,0.4047756965997318,0.4047756965997318,0.4047756965997318,0.4047756965997318,0.4047756965997318,0.4047756965997318,0.4047756965997318,0.4047756965997318,0.4047756965997318,0.1532328965597932,0.1691233555828518,0.8031142072155572,0.1518088594020842,0.5002394444690125,0.2873831574927364,0.9726188705610196,0.1499083427829297,1.0020543886933029,0.2508685678654682,-0.0013241932823305,-0.0015438619367549,434.0,0.0,0.1378328494587537,0.151966353624163,0.925285077913802,0.0305454210323403,0.7981187024493254,0.7469151591312451,0.7032878921611835,0.0338023897631204,0.9418283836724008,0.20546840028302,100000,30,10,0.1,1.0,0.1,0,9,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.4042029672485022,0 days 02:36:32.165057,0.0013241938831481,3.647807703753621,3.3648411077632328,1.0
277,277,277,277,277,0.1076624177045492,0.1076624177045492,0.1076624177045492,0.1076624177045492,0.1076624177045492,0.1076624177045492,0.1076624177045492,0.1076624177045492,0.1076624177045492,0.1076624177045492,9.694322144188251e-07,9.475359274652084e-07,1.7605749780964637e-07,9.99580915594624e-08,1.0403679010963836e-06,1.50653559202294e-06,6.4082415956383445e-06,5.306982745164096e-05,0.2226659019574205,7.116955892388198e-06,-0.0028196686856173,-0.0052614551733266,8031.0,0.0,0.8728077965440963,0.5007396312109774,0.3256459273497325,0.1748341691579661,0.0114767132297118,0.2342906526973365,0.1162598230412464,0.0066563200512604,0.6648013979836157,0.9771697778493912,100000,30,10,0.1,1.0,0.1,0,9,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.1061803854773777,0 days 02:36:32.165057,0.0028197219174414,4.4322978340481445,4.31629623166886,1.0
278,278,278,278,278,0.3794532847236936,0.3794532847236936,0.3794532847236936,0.3794532847236936,0.3794532847236936,0.3794532847236936,0.3794532847236936,0.3794532847236936,0.3794532847236936,0.3794532847236936,0.1649540077309747,0.5154274822020534,1.0005993993786448,0.1869268100762358,0.1419906817531171,0.142258907009537,0.1655825002241673,0.6661957795786831,0.1481817791368316,0.7443147393057148,-0.0016182476123575,-0.001764439133275,428.0,0.0,0.5144152528968474,0.8204181545276492,0.9703876172775256,0.0807466354298075,0.4254319205126254,0.4217884105482588,0.2487687638254676,0.7175643490057031,0.5537527821643865,0.1679244739437104,100000,30,10,0.1,1.0,0.1,0,9,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.3809595610449007,0 days 02:36:32.165057,0.0016182537332692,3.4499634922661824,3.362266615219845,1.0
279,279,279,279,279,0.1805148879221106,0.1805148879221106,0.1805148879221106,0.1805148879221106,0.1805148879221106,0.1805148879221106,0.1805148879221106,0.1805148879221106,0.1805148879221106,0.1805148879221106,5.013308323381033e-05,0.0114875745403533,6.23969928939741e-05,0.3027913441441673,2.80886070069372e-05,0.940185915480451,8.172603759769805e-05,0.0937276716495138,0.1506720812200057,4.461424078984261e-05,-0.0025313265206438,-0.0031980819995225,6592.0,1.0,0.9457826986198424,0.1192835651627532,0.0496830502617905,0.7558344124568469,0.4273698252746744,0.6525989397308843,0.0293280277415377,0.0800179552122662,0.2844917022951683,0.3277155772772908,100000,30,10,0.1,1.0,0.1,0,9,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.1832941736699523,0 days 02:36:32.165057,0.0025314461083015,3.441848515948749,3.485071808304899,1.0
280,280,280,280,280,0.2054117348353061,0.2054117348353061,0.2054117348353061,0.2054117348353061,0.2054117348353061,0.2054117348353061,0.2054117348353061,0.2054117348353061,0.2054117348353061,0.2054117348353061,0.0429928024949688,0.0637222832773875,0.1938025131667593,0.998967097383634,0.0771934308965495,0.0419155611604667,0.0496026589659763,1.0016839261943238,0.0492361832919748,0.0568238125721951,-0.0024727711216678,-0.0032628029907224,693.0,0.0,0.5278125088659839,0.318136568470538,0.2315795162140604,0.9511782787436884,0.1326977726338979,0.5025277899584487,0.223667964909474,0.8118586684336861,0.6191173950887304,0.6204957812457725,100000,30,10,0.1,1.0,0.1,0,9,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.2040968718207206,0 days 02:36:32.165057,0.0024727934377685,3.6946823160226665,3.42154624394363,1.0
281,281,281,281,281,0.1925613572129195,0.1925613572129195,0.1925613572129195,0.1925613572129195,0.1925613572129195,0.1925613572129195,0.1925613572129195,0.1925613572129195,0.1925613572129195,0.1925613572129195,0.466623914440256,0.2550333136343758,0.999709236802022,0.0779634779547753,0.068100515088201,0.0478129313069164,0.0382895598312649,1.0006045099376566,0.0410142723614936,0.0361118858858258,-0.0027421569568683,-0.0034748241846869,727.0,0.0,0.435440675338833,0.4582904144594563,0.9921851717130896,0.4248277365856714,0.6574672079546182,0.0881713784179982,0.5245834158918792,0.755821557180018,0.4688493074920858,0.7273168622303527,100000,30,10,0.1,1.0,0.1,0,9,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.1929044714113482,0 days 02:36:32.165057,0.0027421584925011,3.383235975066611,3.258322265941493,1.0
282,282,282,282,282,0.0601948197382726,0.0601948197382726,0.0601948197382726,0.0601948197382726,0.0601948197382726,0.0601948197382726,0.0601948197382726,0.0601948197382726,0.0601948197382726,0.0601948197382726,0.0061218922025832,0.0036536988675134,0.0056004330867834,0.0061197015614674,0.0605381114872778,1.0017769577932412,0.0967210095653487,0.1923047988958149,0.003648899238457,0.0045317313018218,-0.004240528394079,-0.0061241989930151,1235.0,0.0,0.6642606717342343,0.1098898573146673,0.4771317496998679,0.0312014157005438,0.0909429114613579,0.6732269794882545,0.2198682291590735,0.0506398991912545,0.4683997258247909,0.6982124711913849,100000,30,10,0.1,1.0,0.1,0,9,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.0602404008951004,0 days 02:36:32.165057,0.0042405288509459,4.771954149162816,3.7137163359069074,1.0
283,283,283,283,283,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.509171784887452,0.3979827765549231,0.3584185266941074,0.440480040029449,0.4490012615095125,0.0004533980059771,0.1699815728124123,0.0015562733391049,0.933526617354434,0.0994662843472618,-0.0022145638600098,-0.0025037026555949,5692.0,1.0,0.2801904171648375,0.1906005552455659,0.230797647145204,0.0230889340700155,0.0417394724866417,0.4624317947354035,0.2153979852087361,0.4279799409301008,0.9132574465254402,0.8042383326726235,100000,30,10,0.1,1.0,0.1,0,9,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.2880922119174935,0 days 02:36:32.165057,0.0022147272133387,3.3193909833617545,3.2745392288615225,1.0
284,284,284,284,284,0.088694316560147,0.088694316560147,0.088694316560147,0.088694316560147,0.088694316560147,0.088694316560147,0.088694316560147,0.088694316560147,0.088694316560147,0.088694316560147,0.0405561662305782,0.488920102089002,2.113044672716088e-07,2.1926211659464306e-07,1.9283299287689058e-07,2.035421747116389e-07,0.0010482550804377,0.007451578234052,5.796376097392786e-06,7.428014651614943e-07,-0.0031364049683107,-0.0050490136553195,8843.0,1.0,0.8267273504991763,0.929023616452101,0.6669769559759705,0.4377045405814164,0.073335824822771,0.7217063751878922,0.111179044306536,0.3033866478777075,0.2806086191107868,0.937853584622824,100000,30,10,0.1,1.0,0.1,0,9,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.0878571938802889,0 days 02:36:32.165057,0.0031364425791874,3.595311291686979,3.827209062029844,1.0
285,285,285,285,285,0.0145319752423689,0.0145319752423689,0.0145319752423689,0.0145319752423689,0.0145319752423689,0.0145319752423689,0.0145319752423689,0.0145319752423689,0.0145319752423689,0.0145319752423689,1.1908387865431785e-07,1.2586894261459726e-07,0.0259173247135594,0.0249503651746603,7.307872010183965e-07,0.1585109613750788,0.0726017405866862,2.531939048938668e-06,2.3962453283090803e-07,9.99272004629928e-08,-0.0072412925416186,-0.0088832360441237,10134.0,0.0,0.8666195092203972,0.2545932023334656,0.3747550301281869,0.4773484970573644,0.0477178302504632,0.0192305137919545,0.5690988942672214,0.500237146077834,0.6294636587888246,0.8784156622342133,100000,30,10,0.1,1.0,0.1,0,9,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.0146927879765511,0 days 02:36:32.165057,0.0072413766733865,5.159698148707435,4.87251625413473,1.0
286,286,286,286,286,0.1925613572129195,0.1925613572129195,0.1925613572129195,0.1925613572129195,0.1925613572129195,0.1925613572129195,0.1925613572129195,0.1925613572129195,0.1925613572129195,0.1925613572129195,0.2851060419412635,0.9926880931449072,0.0369386106825032,0.9829054884976748,0.0365232395027004,0.8862459254584865,1.0007656284235331,0.038172284420484,0.0363601670108817,0.0364508300933669,-0.0020854795709988,-0.0030825700921508,720.0,0.0,0.1383305444213748,0.8959807609454241,0.2096072329667661,0.92267898419396,0.1586010092630354,0.3994831424772106,0.7364412446434414,0.2002039593139714,0.1171722651598887,0.2687335756630974,100000,30,10,0.1,1.0,0.1,0,9,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.1954072751037559,0 days 02:36:32.165057,0.0020855427723898,3.4631134928709977,3.315716387341836,1.0
287,287,287,287,287,0.3794532847236936,0.3794532847236936,0.3794532847236936,0.3794532847236936,0.3794532847236936,0.3794532847236936,0.3794532847236936,0.3794532847236936,0.3794532847236936,0.3794532847236936,1.0009682644699205,0.1372383684687711,0.1995132295090461,0.140734955327889,0.1352156919592731,0.1561406811208801,0.1618188423041312,0.1391202745015858,0.4240534022353273,0.6100967515098707,-0.0015099453062558,-0.0016248172004263,451.0,0.0,0.3364332254505885,0.8859235799567501,0.250740658592031,0.6818726384248391,0.8348612693863806,0.0133505957865881,0.273762834221375,0.902726656459502,0.5817087775335785,0.1693126927876244,100000,30,10,0.1,1.0,0.1,0,9,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.3757575638210004,0 days 02:36:32.165057,0.0015099786400003,3.2049131844489294,3.342775778291783,1.0
288,288,288,288,288,0.3334618015786361,0.3334618015786361,0.3334618015786361,0.3334618015786361,0.3334618015786361,0.3334618015786361,0.3334618015786361,0.3334618015786361,0.3334618015786361,0.3334618015786361,0.1129797780576192,0.1126507300179646,0.9971920668357016,0.986677460584674,0.1078561783514306,1.000042880273506,0.1234464577729695,0.996239481862394,0.1383109185229897,0.1523460112726248,-0.0017579354432815,-0.0020758463980005,488.0,0.0,0.4931705350093037,0.4002097735936605,0.8354219932517978,0.7926098323818732,0.3241779405369809,0.9830646964827148,0.0477884867818838,0.9096517536701376,0.097267032824367,0.5542749186044887,100000,30,10,0.1,1.0,0.1,0,9,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.3318977672394712,0 days 02:36:32.165057,0.001757943093595,3.904819428822525,3.371363620636111,1.0
289,289,289,289,289,0.2191196687578145,0.2191196687578145,0.2191196687578145,0.2191196687578145,0.2191196687578145,0.2191196687578145,0.2191196687578145,0.2191196687578145,0.2191196687578145,0.2191196687578145,0.5910832065272308,0.3728193239655019,0.05027648618619,0.0475021185942828,0.9562210335067504,0.0473242132447814,0.0474834778782087,1.0002604337516312,0.0470778201274629,0.0489020441125028,-0.0023725748735602,-0.0033568244199807,665.0,0.0,0.4189021314134399,0.8234209293184693,0.4805061611921127,0.281411924913489,0.7128149525361499,0.3820168994194098,0.4251771273663627,0.8162498580807743,0.3562051574027112,0.530048822740228,100000,30,10,0.1,1.0,0.1,0,9,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.2193705590568365,0 days 02:36:32.165057,0.0023725751279887,3.305373133890469,3.215148228912035,1.0
290,290,290,290,290,0.1747772774464678,0.1747772774464678,0.1747772774464678,0.1747772774464678,0.1747772774464678,0.1747772774464678,0.1747772774464678,0.1747772774464678,0.1747772774464678,0.1747772774464678,0.4721347333923966,1.3817746466510972e-07,9.9926787379146e-08,1.2484201000281478e-07,5.150540469891505e-07,3.281939153114635e-07,9.97412113921385e-05,0.0100555108406288,2.062224266636048e-05,0.4522378435639197,-0.0026653590372745,-0.0038489183050177,7626.0,0.0,0.8087430632572472,0.8267099729670038,0.6836381477745519,0.7098273205737634,0.0951861809945375,0.5452303824885759,0.5979696256481425,0.1411044150060496,0.8883386774979529,0.6756783223405803,100000,30,10,0.1,1.0,0.1,0,9,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.176308619026486,0 days 02:36:32.165057,0.0026653973995177,3.1407836265966163,3.401045197132789,1.0
291,291,291,291,291,0.1805148879221106,0.1805148879221106,0.1805148879221106,0.1805148879221106,0.1805148879221106,0.1805148879221106,0.1805148879221106,0.1805148879221106,0.1805148879221106,0.1805148879221106,0.8776779480202467,0.6451965296844293,0.6096643485336943,0.5584594772708702,1.5173132066239845e-05,0.1793635840243482,6.659243442766386e-05,0.2113007183458911,1.0597685130986306e-05,0.0001036784834549,-0.0028416275207725,-0.0036681300272997,7571.0,1.0,0.1031471938061922,0.1217301673848533,0.1035658471359807,0.1448197919192561,0.58974415378652,0.097546201456495,0.4087798228349987,0.2886613044402275,0.6535582981725113,0.7123341566952256,100000,30,10,0.1,1.0,0.1,0,9,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.1832200205112091,0 days 02:36:32.165057,0.002841786738214,3.245675275211435,3.0516079061274595,1.0
292,292,292,292,292,0.1349772330233939,0.1349772330233939,0.1349772330233939,0.1349772330233939,0.1349772330233939,0.1349772330233939,0.1349772330233939,0.1349772330233939,0.1349772330233939,0.1349772330233939,0.5216522903619483,0.2922858051398961,0.1819534888120863,2.26175327746462e-05,2.2425744380058552e-05,5.21428859160224e-06,3.589919222659825e-06,0.1235035867695353,2.940704795620516e-05,0.3018380900311971,-0.003159717568861,-0.003594521556822,6828.0,1.0,0.6383601099847973,0.5954088370670796,0.5562000611310318,0.7675962287549989,0.5012767621670378,0.2140956364946002,0.1094107571203395,0.6000482200302583,0.80501981911651,0.7176535781625706,100000,30,10,0.1,1.0,0.1,0,9,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.1371216728972769,0 days 02:36:32.165057,0.0031598835803072,3.3261176383303392,3.1556028453351312,1.0
293,293,293,293,293,0.3334618015786361,0.3334618015786361,0.3334618015786361,0.3334618015786361,0.3334618015786361,0.3334618015786361,0.3334618015786361,0.3334618015786361,0.3334618015786361,0.3334618015786361,0.1059629057206901,0.4533936065855162,0.0978355197526709,1.00097661757695,0.1345745182304312,0.1066287883435597,0.1096640541673481,0.1164978892335044,0.365806251459389,0.5450076927682636,-0.0016864490027954,-0.0018599369006939,553.0,0.0,0.7077978198928584,0.777185446924128,0.0806533994303507,0.8507454167128043,0.031269612594601,0.559562244754216,0.4154770741987346,0.1317667119318895,0.5731232422677263,0.1149883664856494,100000,30,10,0.1,1.0,0.1,0,9,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.3385772160947032,0 days 02:36:32.165057,0.0016865327135719,3.540209453964804,3.3338494902389955,1.0
294,294,294,294,294,0.5241298302206057,0.5241298302206057,0.5241298302206057,0.5241298302206057,0.5241298302206057,0.5241298302206057,0.5241298302206057,0.5241298302206057,0.5241298302206057,0.5241298302206057,1.001071249721796,0.380809557028288,0.2764496439496171,0.3030627599425498,0.2765800633362394,0.2913453163549634,0.2755382739992925,0.2924470543077346,0.5400781538471411,0.7962584330476868,-0.0012704052905596,-0.0013568238312075,283.0,0.0,0.0505762404166152,0.7108632822931158,0.8915345125263209,0.4405463740297752,0.8064621134539653,0.9539262940959512,0.7305731267543529,0.421680384049949,0.9434034429065684,0.2472636957095301,100000,30,10,0.1,1.0,0.1,0,9,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.5231233082323422,0 days 02:36:32.165057,0.0012704071762107,3.0655862132601728,3.2150732671343727,1.0
295,295,295,295,295,0.2493409369951876,0.2493409369951876,0.2493409369951876,0.2493409369951876,0.2493409369951876,0.2493409369951876,0.2493409369951876,0.2493409369951876,0.2493409369951876,0.2493409369951876,0.1704758164497962,0.8159744103603017,1.0012714600775452,0.1254373385377273,0.4079051336926284,0.0608556055112206,0.0529683662558051,0.928395915631101,0.067061899154503,0.2023443501009428,-0.0020697028652199,-0.0024395585000076,673.0,0.0,0.2385588070509432,0.6698863231474224,0.8252363919080409,0.2609545946839984,0.3136782132049029,0.0277853878946894,0.0948733749029787,0.3297294529593854,0.0947572752330966,0.0222784833335085,100000,30,10,0.1,1.0,0.1,0,9,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.2510497256492148,0 days 02:36:32.165057,0.0020697262464319,3.289983335039322,3.215361758831452,1.0
296,296,296,296,296,0.1148471547840289,0.1148471547840289,0.1148471547840289,0.1148471547840289,0.1148471547840289,0.1148471547840289,0.1148471547840289,0.1148471547840289,0.1148471547840289,0.1148471547840289,0.01262525264955,1.001022694798661,0.0359870248504739,0.071112440776616,0.0134768046214485,0.1395824331257493,0.2159375165681091,0.1222474269990979,0.0079693547467091,0.0515591558244944,-0.0036327795229327,-0.004294786480703,1212.0,0.0,0.7705703551273733,0.8833589428933932,0.1365328338943136,0.3429746635592937,0.0158781896217724,0.4205723412559977,0.1194476200617402,0.5680865217585311,0.6773855463639422,0.7161586602233061,100000,30,10,0.1,1.0,0.1,0,9,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.1137766433371447,0 days 02:36:32.165057,0.0036328458342245,4.325730724745535,3.8782043337038767,1.0
297,297,297,297,297,0.1988827856988806,0.1988827856988806,0.1988827856988806,0.1988827856988806,0.1988827856988806,0.1988827856988806,0.1988827856988806,0.1988827856988806,0.1988827856988806,0.1988827856988806,1.0017638707233292,0.3428976379769354,0.1197620612912956,0.3004394388295989,0.0404759135836703,0.041349336761493,0.149886236924584,0.6215236408679438,0.0464191634666517,0.0554171074012613,-0.00228863531807,-0.0032261944292856,702.0,0.0,0.1043067762860063,0.7991971980520339,0.838332325562638,0.2711926659637083,0.9735475529701468,0.3375149250565232,0.2575527416724514,0.1583268933402386,0.9622367725472548,0.9845068936899845,100000,30,10,0.1,1.0,0.1,0,9,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.2013109496509944,0 days 02:36:32.165057,0.0022887202381068,3.3521931743038924,3.3923780971138746,1.0
298,298,298,298,298,0.3919100249433401,0.3919100249433401,0.3919100249433401,0.3919100249433401,0.3919100249433401,0.3919100249433401,0.3919100249433401,0.3919100249433401,0.3919100249433401,0.3919100249433401,0.153655921765954,0.1597982138129944,0.153835044690594,1.001433285016034,1.0019322819901997,0.2299839270584057,0.204462275254307,0.1695966458916861,0.6314994804214765,0.3761612281273859,-0.0015034387258829,-0.0016395266177028,408.0,0.0,0.7833617607353065,0.3001591142917283,0.1863168957933664,0.8160956278075892,0.8195866498882468,0.6917068724736452,0.0141286385790188,0.0897702749266857,0.5713045891257171,0.0394953411916256,100000,30,10,0.1,1.0,0.1,0,9,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.3900920499993338,0 days 02:36:32.165057,0.0015034457983022,3.582427087359536,3.395944810872267,1.0
299,299,299,299,299,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.7392803305256941,0.0776983594394714,0.0721980051062764,1.0007054134922135,0.0714432087020264,0.0711158456549363,0.181396235083608,0.8715806694876599,0.0710092693576009,0.2223938917838981,-0.0016007112331865,-0.0019029502120655,604.0,0.0,0.8179250197915076,0.9777640393148442,0.9775786952206656,0.829646147129515,0.0386275721174035,0.1134416250312995,0.9788995294148176,0.542143749584765,0.1121834598919309,0.0047986962695082,100000,30,10,0.1,1.0,0.1,0,9,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.2855016021243837,0 days 02:36:32.165057,0.0016007234387359,3.003484059017726,3.081654522023688,1.0
300,300,300,300,300,0.4180637241455754,0.4180637241455754,0.4180637241455754,0.4180637241455754,0.4180637241455754,0.4180637241455754,0.4180637241455754,0.4180637241455754,0.4180637241455754,0.4180637241455754,0.1930748424601091,1.0020785291445125,0.2469960126557526,0.9733122345035046,0.2380800418900044,0.2435366641280918,0.999979455636522,0.9851237917266716,0.1745048350981748,0.1735801175037768,-0.0013628338031657,-0.0015521382074179,383.0,0.0,0.115267005663062,0.8785974091814128,0.2993388859024937,0.7459291170862314,0.937366336734396,0.35489974256256,0.9313564413874184,0.8822250626891953,0.1216177817136735,0.1278319281672717,100000,30,10,0.1,1.0,0.1,0,9,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.4216042999231086,0 days 02:36:32.165057,0.0013628539333995,3.5982741011786814,3.3020803918271,1.0
301,301,301,301,301,0.2747120789270809,0.2747120789270809,0.2747120789270809,0.2747120789270809,0.2747120789270809,0.2747120789270809,0.2747120789270809,0.2747120789270809,0.2747120789270809,0.2747120789270809,0.296188077765546,0.1049613386712245,0.0704810138223782,0.085800475179887,1.001116591848617,0.0701929016965644,0.4651776461932231,0.5150641112451991,0.0722284618739724,0.4312429750934118,-0.0018473252022492,-0.0019704822101615,592.0,0.0,0.9012288743775664,0.8379621667181256,0.8244225168815499,0.6668554539279069,0.9580380097249876,0.4217887832576917,0.8187208922359559,0.7743750860479226,0.4362492184849196,0.2919197500309933,100000,30,10,0.1,1.0,0.1,0,9,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.2748391124726615,0 days 02:36:32.165057,0.0018473252254164,3.041743609958532,2.9903007928828984,1.0
302,302,302,302,302,0.3026648059395688,0.3026648059395688,0.3026648059395688,0.3026648059395688,0.3026648059395688,0.3026648059395688,0.3026648059395688,0.3026648059395688,0.3026648059395688,0.3026648059395688,0.7822948000174899,0.6795506268196444,0.4975379781450699,0.3833770339212311,0.0756204219931272,1.0007224752011914,0.0749398110079445,0.6695792073304762,0.0801078312016865,0.1039507945139752,-0.0018833305986024,-0.0022019241460273,606.0,0.0,0.1148970826679349,0.9529001346514946,0.8191868690166361,0.7431019824611016,0.2514756636614588,0.820109396472933,0.1962333892589896,0.6352925218784667,0.162132723682877,0.4527068756174857,100000,30,10,0.1,1.0,0.1,0,9,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.304636566059998,0 days 02:36:32.165057,0.0018833465342433,3.339602629730804,3.3278188331575334,1.0
303,303,303,303,303,0.6571057546036269,0.6571057546036269,0.6571057546036269,0.6571057546036269,0.6571057546036269,0.6571057546036269,0.6571057546036269,0.6571057546036269,0.6571057546036269,0.6571057546036269,0.468377616240448,0.4260272744545352,0.4329570692832259,0.4461078559259709,0.4057215347473377,0.4331065592709185,0.4270099371854559,0.4078410353343463,0.6288811415531149,1.0015692718861282,-0.0011185651956666,-0.001189648296467,209.0,0.0,0.6110690318720912,0.7191537798294915,0.917432036335271,0.9578338934687016,0.7605457635265853,0.0449673550017765,0.3870494664839662,0.7263565217141167,0.8682551861790878,0.0223754131071074,100000,30,10,0.1,1.0,0.1,0,9,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.6471238443105083,0 days 02:36:32.165057,0.0011186531427395,3.2789743946962164,3.3578030501144585,1.0
304,304,304,304,304,0.293044697697214,0.293044697697214,0.293044697697214,0.293044697697214,0.293044697697214,0.293044697697214,0.293044697697214,0.293044697697214,0.293044697697214,0.293044697697214,1.0005817421455376,0.1723911782675012,0.0867025683328605,0.0894861678444804,0.133488719498293,0.2132888045039088,0.0844180634123746,0.0844122143507131,0.0854046517605828,0.6191943877832474,-0.0019398314087319,-0.0022859124918646,540.0,0.0,0.3994927855175592,0.9352865305331108,0.9276172420620962,0.8841450737133036,0.1531324043775236,0.3220172421923563,0.9279693195160548,0.9198577998286604,0.963700685907931,0.6999404812707226,100000,30,10,0.1,1.0,0.1,0,9,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.2888321051550737,0 days 02:36:32.165057,0.0019399311993441,3.1766738797322485,3.258513951711284,1.0
305,305,305,305,305,0.1864408533970483,0.1864408533970483,0.1864408533970483,0.1864408533970483,0.1864408533970483,0.1864408533970483,0.1864408533970483,0.1864408533970483,0.1864408533970483,0.1864408533970483,0.1030259199995063,0.0353455706771523,0.9948630425500836,0.0351258941625194,1.0003530587082583,0.4635236837469293,0.3517065310554909,0.0415576332404474,0.0373638498522132,0.059253855655281,-0.0023374816476038,-0.002944387302678,731.0,0.0,0.7101077891395438,0.252237697223585,0.7103146712793887,0.2631889416072038,0.8420325931618102,0.6049027256782059,0.2835056803091478,0.1485516451166109,0.1243693386886878,0.1530930556237263,100000,30,10,0.1,1.0,0.1,0,9,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.1855933854069372,0 days 02:36:32.165057,0.0023374915333925,3.347273144030033,3.07402776540935,1.0
306,306,306,306,306,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,1.0664853225047143e-06,1.205622710769375e-06,0.4206236171037997,0.6644031113113914,2.068142416269765e-07,0.3158516781593066,0.0569043816873931,9.999303286088414e-08,1.132697712452574e-07,0.731501979716967,-0.0019629901628842,-0.0022139433463777,20469.0,0.0,0.9161457305298456,0.3687576859935133,0.5669595468352621,0.1470186596387777,0.8967113091031558,0.992002109452133,0.5147490275156694,0.9499885600368956,0.9701136625145927,0.6756551687211889,100000,30,10,0.1,1.0,0.1,0,9,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.2838558792808004,0 days 02:36:32.165057,0.0019629900499915,3.395647106214789,3.437258820872409,1.0
