,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Gamma0_1,Gamma0_2,Gamma0_3,Gamma0_4,Gamma0_5,Gamma0_6,Gamma0_7,Gamma0_8,Gamma0_9,Gamma0_10,Gamma0_11,Gamma0_12,Gamma0_13,Gamma0_14,Gamma1,Gamma2,Gamma3,Gamma4,Gamma5,Gamma6,Gamma7,Gamma8,Gamma9,Gamma10,Gamma11,Gamma12,Gamma13,Gamma14,eta0,eta,count,success,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,max_iter,min_iter,N,Jmax,alpha,gleak,ex,lk,rate,minGg,maxGg,minGo,maxGo,tol,optim,exfix,exval,profile,seed,Gamma,runtime,ueta,cohlength,ucohlength
67,67,67,67,0.293044697697214,0.293044697697214,0.293044697697214,0.293044697697214,0.293044697697214,0.293044697697214,0.293044697697214,0.293044697697214,0.293044697697214,0.293044697697214,0.293044697697214,0.293044697697214,0.293044697697214,0.293044697697214,0.4832338076021784,0.5391085653756886,0.0948701594921938,0.5974744902111699,1.780598873084966e-06,0.2691470801541986,0.377746194928999,0.1626087379630907,0.8830730300238292,4.746120481744458e-07,0.2651975016664243,0.1955083504984086,0.0523193555416707,2.1281790478656442e-07,-0.0003536041517973,-0.0004109712913711,100000.0,0.0,0.810769530791913,0.1373004610757547,0.4625463334785304,0.8407760221468864,0.4545120864552048,0.6010178494198809,0.098282937984683,0.2851049834564449,0.954485228687717,0.6569395453324917,0.3649391687249511,0.5168811759658247,0.7748685781334842,0.7874703499468639,100000,30,14,0.1,3.0,0.1,0,13,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.2919176197749104,0 days 20:57:20.870996,0.0003536059677943,2.0194691921435006,1.83869255642907
68,68,68,68,0.4180637241455752,0.4180637241455752,0.4180637241455752,0.4180637241455752,0.4180637241455752,0.4180637241455752,0.4180637241455752,0.4180637241455752,0.4180637241455752,0.4180637241455752,0.4180637241455752,0.4180637241455752,0.4180637241455752,0.4180637241455752,0.7202085619572703,0.1479686760106256,0.3365191632097804,0.1969341221908373,0.137295104388248,0.1894320508165755,0.2334264258051501,0.3970963479979071,0.1403273054771658,0.2488682359747283,0.1289192601522915,1.0004087955364231,0.405853169217661,0.9044286946444136,-0.0002238614335833,-0.000263287182099,516.0,0.0,0.8279679389790622,0.2896426787975475,0.2383059387980907,0.6385084824992602,0.5272006473755549,0.5648867514980614,0.2146149182040537,0.3186241281654006,0.7520531805662839,0.3583232572055379,0.7574855506164321,0.0466446628262281,0.9508661797045698,0.208073038688888,100000,30,14,0.1,3.0,0.1,0,13,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.4166565592051097,0 days 20:57:20.870996,0.0002238622048418,1.8583207548883909,1.7335348957797863
69,69,69,69,0.3794532847236935,0.3794532847236935,0.3794532847236935,0.3794532847236935,0.3794532847236935,0.3794532847236935,0.3794532847236935,0.3794532847236935,0.3794532847236935,0.3794532847236935,0.3794532847236935,0.3794532847236935,0.3794532847236935,0.3794532847236935,0.106850360180151,0.9957220827497076,0.0565579458306596,1.0001212767134755,0.1312568356066373,0.5119182995839645,0.0475020278163308,0.5542728510748446,0.1748528625414715,0.2910934201996867,0.239882401185464,0.8543972513238642,0.0793988615140601,0.1977772458954614,-0.0002742937475944,-0.0003035664079214,1287.0,0.0,0.4782076330508558,0.9208852532322118,0.2534796826385556,0.22738427258263,0.9856407059323568,0.9044301672206756,0.5322461972191177,0.0610219450589694,0.6046687082088471,0.2515781875767063,0.2140104759049822,0.9321430366726656,0.6194232422172982,0.4440395249769181,100000,30,14,0.1,3.0,0.1,0,13,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.3801389139553727,0 days 20:57:20.870996,0.0002742941702647,1.849114003684233,1.7558557302213873
70,70,70,70,0.2191196687578146,0.2191196687578146,0.2191196687578146,0.2191196687578146,0.2191196687578146,0.2191196687578146,0.2191196687578146,0.2191196687578146,0.2191196687578146,0.2191196687578146,0.2191196687578146,0.2191196687578146,0.2191196687578146,0.2191196687578146,0.5698008895407078,0.1215453810716691,1.0000692938471354,0.0408807676120624,0.4073454745848161,0.0526486911477581,0.2474937962578177,0.0100490186168005,0.4814269932871203,0.3074073259015353,0.0070936271375234,0.0199104476950855,0.1960554363782074,0.0309385955839801,-0.0004296769780191,-0.0005059903025414,2234.0,0.0,0.0626588585856636,0.3716213986030104,0.863983149761172,0.302676282624697,0.3227942730688419,0.6068560668114126,0.2521406786205266,0.5569347628095851,0.7686825338221793,0.2866737766544271,0.4727508707947953,0.5762673366342947,0.363331391445274,0.2236183745546042,100000,30,14,0.1,3.0,0.1,0,13,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.2214965899103868,0 days 20:57:20.870996,0.0004296937391791,1.9475310644315231,1.7844647214003015
71,71,71,71,0.1988827856988807,0.1988827856988807,0.1988827856988807,0.1988827856988807,0.1988827856988807,0.1988827856988807,0.1988827856988807,0.1988827856988807,0.1988827856988807,0.1988827856988807,0.1988827856988807,0.1988827856988807,0.1988827856988807,0.1988827856988807,0.4471670917366691,0.5412665871329292,0.0586691364334629,1.0001764844166443,0.0479956272487682,0.0458156271327204,0.2461404878631173,0.0353655306588184,0.3606305161293441,0.0431781265569182,0.0446290194822644,0.0454756504417726,0.2566370038168928,0.5355722967954663,-0.0003731049913727,-0.0004764939745691,772.0,0.0,0.1144018670174983,0.5654837920917276,0.937429217870874,0.0187662025074489,0.8656634618701456,0.9624731102430444,0.5423265014841474,0.967883458447882,0.7047824365175038,0.5452252080293496,0.4636750178949943,0.4663990069336898,0.6819967270741285,0.2345053687759503,100000,30,14,0.1,3.0,0.1,0,13,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.1973497077758218,0 days 20:57:20.870996,0.0003731097864322,2.150465167357524,1.8393532741527496
72,72,72,72,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.0004049817091862,0.0002788997365169,0.053249996399898,1.0000184495197129,0.0805130128370208,0.000593263947663,0.0021323483478811,0.6609859037514602,0.1104897619062065,0.0004297793626998,0.7298603627419433,0.0125046553000056,0.3190131049915479,0.3856824851386414,-0.0003276099817883,-0.0003750363230964,4753.0,0.0,0.7154011245036019,0.490989737027474,0.6746622185381884,0.9408617504122404,0.2334536817920307,0.4032255184610195,0.2751601289752232,0.0526764147171315,0.6220897071828432,0.628520015007522,0.9994108501412068,0.6010269037381571,0.3961064626087849,0.9011587193387256,100000,30,14,0.1,3.0,0.1,0,13,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.3098414363640587,0 days 20:57:20.870996,0.0003276194989989,2.207655733785475,1.7644637553749187
73,73,73,73,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.5751373006330998,0.0654941689482305,0.8633406473626917,0.2597387324525886,0.0775141777835535,0.8850357800488353,0.0327375145222026,1.0001060715536798,0.023450926131804,0.3589913334402476,0.0263098829038936,0.6729868027201061,0.0702441123746108,0.2887686547502839,-0.000248342836721,-0.0003045358936245,1358.0,0.0,0.0153843211944366,0.3027069692435673,0.7519290472142671,0.1614870135216741,0.3612359751794584,0.8490636365580233,0.3446746493451292,0.242960708934384,0.8905882682808496,0.0774172052746193,0.856691807280719,0.3153846173974736,0.2077847171545707,0.4878787630597822,100000,30,14,0.1,3.0,0.1,0,13,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.3563998483471855,0 days 20:57:20.870996,0.0002483430951076,1.8810765253831137,1.8113773835598643
74,74,74,74,0.2747120789270809,0.2747120789270809,0.2747120789270809,0.2747120789270809,0.2747120789270809,0.2747120789270809,0.2747120789270809,0.2747120789270809,0.2747120789270809,0.2747120789270809,0.2747120789270809,0.2747120789270809,0.2747120789270809,0.2747120789270809,0.9443700894301394,0.0212769999955769,0.3161077407033253,0.0560804080743341,0.0451149182671509,1.000046975275704,0.0552732989416723,0.3678380644538161,0.0174833913979091,0.0219778714970101,0.0595103104946588,0.6771278908073096,0.0223551635527243,0.0249438104081952,-0.0003365423612083,-0.0004342511800984,1587.0,0.0,0.4834181147525649,0.9646969872568616,0.7525046995401022,0.4601224335495554,0.559448179377736,0.3183682671306512,0.9827215923343974,0.3859388031179065,0.8856894269797009,0.6560771856866561,0.9161440724365804,0.3545676606804618,0.4166964266045845,0.3693269630957549,100000,30,14,0.1,3.0,0.1,0,13,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.2730210768640017,0 days 20:57:20.870996,0.0003365458693863,2.2379353307314482,1.8176789338554724
75,75,75,75,0.2263129568399526,0.2263129568399526,0.2263129568399526,0.2263129568399526,0.2263129568399526,0.2263129568399526,0.2263129568399526,0.2263129568399526,0.2263129568399526,0.2263129568399526,0.2263129568399526,0.2263129568399526,0.2263129568399526,0.2263129568399526,0.1599561113089986,0.3808157096764179,2.7267056280116896e-07,0.1273050242094697,3.011890981887713e-07,0.242240639724612,0.4315877664093299,8.355229196695647e-06,0.1926468367066985,0.4745362662436937,0.4161285248218098,0.1039717825214771,0.1566624604263156,6.795594398295317e-07,-0.0003956611542945,-0.0004389059005793,100000.0,0.0,0.8270428182013859,0.9531227652913028,0.8245693322036489,0.4514212725251594,0.8290967274280593,0.7301863689728796,0.5191332376501886,0.1834950095969402,0.2378709334464719,0.7037642552418423,0.1987394069753326,0.5603459846190683,0.8041887075195945,0.6538980773741612,100000,30,14,0.1,3.0,0.1,0,13,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.2279181818491304,0 days 20:57:20.870996,0.0003956670971869,2.0838115389935514,1.8996173267071723
76,76,76,76,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.4734850712332852,0.1982801645220208,0.0503449726689625,0.0447947881359265,0.0490616247612255,0.294878156347139,0.2068370719612322,0.0673556127944083,0.0808631493996481,0.0441267743723942,0.3208285334823177,0.1768966379902593,0.1624655214722242,1.0001277557072463,-0.0003722727763856,-0.0004506824893986,1001.0,0.0,0.6097557171857994,0.2577333633717787,0.119935968613166,0.0339098497467681,0.0463400935683828,0.2317624605308721,0.5576826791052716,0.4236802611593196,0.2040989308365327,0.3026871386777993,0.4612512907545262,0.798942229904156,0.6559291488966292,0.0409055308440315,100000,30,14,0.1,3.0,0.1,0,13,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.2688660628513618,0 days 20:57:20.870996,0.0003722885579145,1.7668990471946253,1.6283309593859834
77,77,77,77,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.0427419080649325,0.5317109243394583,0.615070595963312,3.015670825203497e-07,2.1123264874117005e-06,0.018784708307788,2.3463489618567746e-07,2.46360373045392e-07,0.6445821051755573,0.6377199122428336,0.0850545046826901,0.5187635112352735,0.6118270548434038,3.4647076682012333e-06,-0.000293029906727,-0.0003326148223794,100000.0,0.0,0.4815189960665327,0.1859971408619078,0.8548328677142727,0.8849042337673497,0.5546647111131409,0.7364080424825971,0.686781002516244,0.8168348678564569,0.2788157443291197,0.2292883141352593,0.7463090556139563,0.9590819260938424,0.2298178228373562,0.5677739835398896,100000,30,14,0.1,3.0,0.1,0,13,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.355845011338683,0 days 20:57:20.870996,0.0002930299417119,2.257869374850541,1.7086600834272816
78,78,78,78,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.0012443789852868,0.0698820114489593,0.6216261528972434,0.4441975336464481,0.0003356190891343,0.2176714109063008,0.5853761767374008,0.0003429346561686,0.0002523043149365,0.7941935505454594,0.3439698554074592,0.7591229951292939,0.0001582853076333,0.0001371305992198,-0.0002905487708979,-0.0003380531472791,6817.0,1.0,0.5442195125318621,0.3735582233951082,0.7502377867354061,0.1317663476758382,0.3717770738280922,0.4310672285924066,0.9529997793113488,0.6843037903798886,0.7109588786233508,0.9997911436030892,0.2267787050296258,0.6035266324041912,0.1076616957623852,0.1624966741586189,100000,30,14,0.1,3.0,0.1,0,13,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.3656815638892106,0 days 20:57:20.870996,0.0002905513506565,1.7829942257769982,1.7016155193124634
79,79,79,79,0.088694316560147,0.088694316560147,0.088694316560147,0.088694316560147,0.088694316560147,0.088694316560147,0.088694316560147,0.088694316560147,0.088694316560147,0.088694316560147,0.088694316560147,0.088694316560147,0.088694316560147,0.088694316560147,0.1296659198365172,1.9330331950219336e-05,0.0342328060896171,0.1472393401465376,8.233997913890857e-06,3.3501107491696817e-06,1.5516016707013823e-05,7.05974960963808e-06,0.0242201951952893,0.0860211297527436,0.6681107920836811,3.204267210397593e-06,0.6345431244253238,0.0001456043695894,-0.0003358524925429,-0.000461672270554,7373.0,1.0,0.6961278409738247,0.8259834276770187,0.6357975895967353,0.5797828945619068,0.790630726295852,0.9562374211517236,0.9255221732521834,0.8087770068293173,0.4321179044971832,0.7663340080029579,0.2338323123187341,0.904048678156823,0.2797343041595618,0.9803847111856008,100000,30,14,0.1,3.0,0.1,0,13,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.0887725977695927,0 days 20:57:20.870996,0.00033585255744,3.761815564158417,2.4540111000909333
80,80,80,80,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.0003035627827998,0.0723435871532854,0.0001174768878372,0.3389337327083084,0.0007174011190084,0.6747791319777932,0.2238114108070902,0.4652958366049041,0.7110243279497558,8.27528850331374e-05,0.0261076396892798,0.5178974422451855,0.0001470220753573,0.4425469644631889,-0.0003267566301257,-0.0003728609162138,7152.0,1.0,0.3016832549624413,0.2640832767535498,0.3363274420383708,0.4851418951388808,0.2002006434705995,0.2637231920312685,0.8842365683840808,0.9313198157180764,0.1553798826124388,0.4413512264260195,0.4198464085418141,0.8282891159533825,0.6604139492479763,0.4080416756397663,100000,30,14,0.1,3.0,0.1,0,13,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.3204094390783854,0 days 20:57:20.870996,0.0003267644702139,1.9613810188908185,1.7624672278471882
81,81,81,81,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.0146338118628865,0.015240963687702,0.4134837048282527,0.01459095174208,0.2640041078718605,0.3160859847953212,0.0291591392269159,0.6883182138667127,0.1292329439766885,0.08565142339387,0.0299093109200618,0.0624099096783242,0.1249195905281189,1.000001132316654,-0.0003264915604143,-0.0004213839723103,1283.0,0.0,0.788695792970943,0.6051509888335281,0.2093610962463399,0.7926281560532956,0.4656375164822883,0.8869505002259676,0.6652286902850271,0.1511461071182099,0.7566756965413822,0.5812057528556136,0.5415794581404321,0.4197375547591516,0.66289024476234,0.063289788225274,100000,30,14,0.1,3.0,0.1,0,13,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.2701015460479898,0 days 20:57:20.870996,0.0003265122889407,2.394374407426096,1.8514600688878222
82,82,82,82,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.2409392747633979,1.0006082059381691,0.206586750164715,0.1879185650262651,0.1662206340822977,0.1115238802007408,0.1228675350425518,0.1448211861136142,0.1409298430547007,0.3639523978618804,0.6934289143869724,0.1397867732055983,0.2998884821274233,0.78528288525337,-0.0002949592060343,-0.0003419945144619,553.0,0.0,0.5038335624770842,0.935506718815235,0.2048671372175592,0.137013393890617,0.4105203445189851,0.5195104419443821,0.3765258345746637,0.4839410295657812,0.6746681273088498,0.7927785685533543,0.0515914868847581,0.3817122140834397,0.6192309160099487,0.0209156604668269,100000,30,14,0.1,3.0,0.1,0,13,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.3485036418827563,0 days 20:57:20.870996,0.0002949748687778,1.7664928092984642,1.6740785701216936
83,83,83,83,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3427374690955673,0.2357212189883414,0.0001274793552663,0.3806237056287713,0.0108034197528199,0.2699448865545005,0.652467716028202,5.907380303999386e-05,0.6685433409119506,0.3893648485419289,0.445707443954792,0.2163448622909376,5.789774234826304e-05,5.6291435688616566e-05,-0.0003234976590417,-0.0003917308748388,7584.0,1.0,0.949196085805464,0.6408209766622542,0.4850036743611498,0.4483143018991906,0.1472576819398338,0.0662550030853231,0.6809667073821352,0.923986139489024,0.79236850187799,0.021454334921551,0.0389684819440877,0.5126584980908546,0.5732641256148879,0.6063464038688403,100000,30,14,0.1,3.0,0.1,0,13,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.3266884901499217,0 days 20:57:20.870996,0.0003235161649284,1.8483830240092083,1.7853683988739302
84,84,84,84,0.293044697697214,0.293044697697214,0.293044697697214,0.293044697697214,0.293044697697214,0.293044697697214,0.293044697697214,0.293044697697214,0.293044697697214,0.293044697697214,0.293044697697214,0.293044697697214,0.293044697697214,0.293044697697214,0.0947529892339895,0.0853203359884786,0.4510252258280954,0.388846544817949,0.3715364429614535,0.4048088468924981,0.1063286811132353,1.0006570718204115,0.2780817466897081,0.3294592026253199,0.2290260669128323,0.1734030618795057,0.1215590668709377,0.0875082884829492,-0.0003101159235964,-0.0003531607759679,643.0,0.0,0.8760248254439775,0.897865788127695,0.9892944308928155,0.3336362814836187,0.4685438744054826,0.993629312938368,0.7003627951620519,0.0574349150226748,0.9095515927383748,0.6166727366896131,0.1937122517675252,0.3477290547245186,0.5776592921086124,0.6527664441151828,100000,30,14,0.1,3.0,0.1,0,13,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.2935001633237232,0 days 20:57:20.870996,0.0003101161885419,1.9332420258333565,1.913151664512858
85,85,85,85,0.4180637241455752,0.4180637241455752,0.4180637241455752,0.4180637241455752,0.4180637241455752,0.4180637241455752,0.4180637241455752,0.4180637241455752,0.4180637241455752,0.4180637241455752,0.4180637241455752,0.4180637241455752,0.4180637241455752,0.4180637241455752,0.5111717181187053,0.1748561080298332,0.3779629263999168,0.2033459747372517,0.3385257766305807,0.5653803801549904,0.7830987391639578,0.2532386834381152,0.1812521737693783,0.4614103460598939,0.4276275446559695,0.178379490381468,0.1825674229953781,1.000545782021708,-0.0002550527920414,-0.0002743102791627,517.0,0.0,0.410728475381375,0.7443590959461956,0.5328265257248977,0.9747578061892131,0.8534960630493873,0.1500965432951359,0.1030876914121305,0.8535295930326651,0.6077306724577283,0.9762235664604278,0.435834779462619,0.1792983733266665,0.0369883463752735,0.7685847217103081,100000,30,14,0.1,3.0,0.1,0,13,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.41246333169124,0 days 20:57:20.870996,0.0002550706882443,1.7605670771487525,1.743225738561683
86,86,86,86,0.4317879727332017,0.4317879727332017,0.4317879727332017,0.4317879727332017,0.4317879727332017,0.4317879727332017,0.4317879727332017,0.4317879727332017,0.4317879727332017,0.4317879727332017,0.4317879727332017,0.4317879727332017,0.4317879727332017,0.4317879727332017,1.0003408840279306,0.1395190300053052,0.1792972275544757,0.170270506384196,0.5661320352132306,0.459272381816942,0.1772887762842176,0.6299114338439914,0.2118201765162051,0.1627454101014029,0.5586818754514333,0.5762598282454197,0.1413036500296742,0.9546659110000504,-0.0002528980751658,-0.0002780886891088,493.0,0.0,0.0835179293669268,0.6439031526829808,0.5635435668373796,0.739568320401929,0.943891263002008,0.2365214903841666,0.4826040926959499,0.7515620687294599,0.2023581685917818,0.0920116234928242,0.1380229866068717,0.9316879857781158,0.7894252030152007,0.2004108507488413,100000,30,14,0.1,3.0,0.1,0,13,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.4268220723865039,0 days 20:57:20.870996,0.0002529125660802,1.6775382291921126,1.6791219439863259
87,87,87,87,0.2337423870891812,0.2337423870891812,0.2337423870891812,0.2337423870891812,0.2337423870891812,0.2337423870891812,0.2337423870891812,0.2337423870891812,0.2337423870891812,0.2337423870891812,0.2337423870891812,0.2337423870891812,0.2337423870891812,0.2337423870891812,0.6764185862383504,0.6166262094432329,0.0214856913041687,3.340079810346429e-05,4.194996654704985e-05,0.2864419937707233,0.8444920850977087,9.62043195687509e-05,0.1593420766073305,1.2739096773349713e-05,0.0500479250595662,0.4684992034810029,0.0403641065680674,3.2333681903659024e-05,-0.000411844112022,-0.0005223921313079,7745.0,1.0,0.0158897298359887,0.6378190116729733,0.3219068800907684,0.227954613732546,0.1995556372938079,0.4722253635804095,0.3422514539903797,0.9402172918894702,0.5658874773949365,0.9001261446978802,0.9246386652645656,0.9001324900548501,0.4983454905287332,0.5832895646919062,100000,30,14,0.1,3.0,0.1,0,13,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.235948969947062,0 days 20:57:20.870996,0.0004118568273179,1.9255646686530261,1.6792156808146144
88,88,88,88,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.136516305526984,0.8067833213241461,0.7338591901647886,0.6240815963665008,0.1235159748270978,0.1148746901072931,0.1069002591104481,0.126133721683468,0.1130108383028365,0.1135733016657884,0.1077683356895082,0.107792093167017,0.3670581677629214,1.0000053931581685,-0.000297316985381,-0.0003999117217038,547.0,0.0,0.5342589017236986,0.0202634807373287,0.9464100576900564,0.1510903531028005,0.5534559105858134,0.682647856788838,0.7863061131620858,0.5422231796108453,0.6391108790301397,0.8271093594992666,0.6435283568596154,0.6668418155384968,0.8540520560504438,0.0734116669155326,100000,30,14,0.1,3.0,0.1,0,13,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.3438083747070144,0 days 20:57:20.870996,0.000297317159381,2.006103046534657,1.6978249369983611
89,89,89,89,0.3794532847236935,0.3794532847236935,0.3794532847236935,0.3794532847236935,0.3794532847236935,0.3794532847236935,0.3794532847236935,0.3794532847236935,0.3794532847236935,0.3794532847236935,0.3794532847236935,0.3794532847236935,0.3794532847236935,0.3794532847236935,0.6744148407701833,0.1373366573241797,0.1248270156421885,0.5104487138972094,0.8708707713990136,0.1423506373112135,0.2247138153592496,0.1579172219003961,0.1471475490544808,0.2191651630592997,0.3074384068291201,0.143961624444202,0.3212462734271321,1.0007554472300757,-0.0002760819173615,-0.0003287054786937,522.0,0.0,0.518521050809158,0.0265520237612418,0.1513861713431294,0.0285064142169597,0.8662414965178878,0.329738218002739,0.5211312073463263,0.7872579379890905,0.688896824749785,0.9263145604956078,0.4898036887229915,0.7024378150343941,0.8677546688910042,0.1071970230385482,100000,30,14,0.1,3.0,0.1,0,13,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.3768931171531985,0 days 20:57:20.870996,0.0002760867127743,1.714663406111718,1.6838642952639145
90,90,90,90,0.293044697697214,0.293044697697214,0.293044697697214,0.293044697697214,0.293044697697214,0.293044697697214,0.293044697697214,0.293044697697214,0.293044697697214,0.293044697697214,0.293044697697214,0.293044697697214,0.293044697697214,0.293044697697214,0.0792600147073328,0.4999311259968281,0.0637221783677894,0.3109470743678479,0.6879727132419005,0.0186840661987825,0.434934321145656,1.0000044144939355,0.0353248329473974,0.3058109919449933,0.0314147965987911,0.0758336854339921,0.292746543760621,0.035701200939781,-0.0003334615918281,-0.0003967293661118,1235.0,0.0,0.4698551588747217,0.0879942584045,0.5569643621342539,0.3133533464336471,0.8404982731519823,0.4683808695028418,0.16289530068774,0.8733791351470347,0.4258654966885558,0.0197112421874458,0.2686888585870096,0.3830994218100014,0.0262443207348223,0.1401115351915322,100000,30,14,0.1,3.0,0.1,0,13,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.2913166925947965,0 days 20:57:20.870996,0.0003334655504426,2.1390789952713063,1.8001113541267468
91,91,91,91,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.5432996671361243,3.211733293594303e-05,4.972292068015116e-05,0.0292428237993508,6.931010260379468e-05,3.586522340083228e-05,4.831691631136376e-05,0.4884711494575345,0.7766443848746647,0.3125066590396668,4.401983454854211e-05,0.1575451744888059,0.053248067753957,2.31893734170703e-05,-0.0003958114130358,-0.0005421101261429,7550.0,1.0,0.2965088687873769,0.3375832951584115,0.4375794644216485,0.2976178144068799,0.3206682412694038,0.4620787748246554,0.3519327463102876,0.7497859477666411,0.781070814915798,0.0176659638470567,0.1620922119128206,0.1018191438928746,0.3528687006585745,0.3562605533678569,100000,30,14,0.1,3.0,0.1,0,13,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.2645006656625219,0 days 20:57:20.870996,0.0003958163955577,2.333970562042279,1.749129101574622
