,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Gamma0_1,Gamma0_2,Gamma0_3,Gamma0_4,Gamma0_5,Gamma0_6,Gamma0_7,Gamma0_8,Gamma0_9,Gamma0_10,Gamma0_11,Gamma0_12,Gamma0_13,Gamma0_14,Gamma1,Gamma2,Gamma3,Gamma4,Gamma5,Gamma6,Gamma7,Gamma8,Gamma9,Gamma10,Gamma11,Gamma12,Gamma13,Gamma14,eta0,eta,count,success,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,max_iter,min_iter,N,Jmax,alpha,gleak,ex,lk,rate,minGg,maxGg,minGo,maxGo,tol,optim,exfix,exval,profile,seed,Gamma,runtime,ueta,cohlength,ucohlength
95,95,95,95,0.1864408533970484,0.1864408533970484,0.1864408533970484,0.1864408533970484,0.1864408533970484,0.1864408533970484,0.1864408533970484,0.1864408533970484,0.1864408533970484,0.1864408533970484,0.1864408533970484,0.1864408533970484,0.1864408533970484,0.1864408533970484,0.9224433655015148,0.4992664615345118,0.2843020516590029,0.274256877833717,0.1243523620905469,0.0772511590246363,0.2233426653149109,0.412939762914018,0.0339518936186065,0.2891857062696427,1.000677230344488,0.0334135872953322,0.0404973402742537,0.0335236604473894,-0.0016010772653813,-0.002031666693742,748.0,0.0,0.212659523709593,0.2896953747711416,0.553104867010391,0.389451515347593,0.6576718802427545,0.2239429185820662,0.4680172846291024,0.0022461445398733,0.6863003978230826,0.865358765091174,0.8586576209689326,0.8746833990846345,0.1961319899414358,0.981421288630042,100000,30,14,0.1,1.0,0.1,0,13,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.1887631200132724,0 days 16:22:05.799689,0.0016011342815911,4.295082893350178,4.095686537394351
96,96,96,96,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.4316662127046858,0.5292528635599908,0.3292147229650343,0.5890217281068708,0.1460841584022197,0.1216839059827211,1.0003691412804163,0.118186044012249,0.1337216500377376,0.1333707878466199,0.1169322099248151,0.1420771452527457,0.3959967461519155,0.5277124904209959,-0.0010554539717686,-0.0011503558211615,470.0,0.0,0.551370055537916,0.1855797904828828,0.0910540624549163,0.0709756771489656,0.6369673359898222,0.6285879455462029,0.7867578153046024,0.6586148779360064,0.5194036064022658,0.1628216458053162,0.7344738470457473,0.0040607791752594,0.6603056326225697,0.1653106406351319,100000,30,14,0.1,1.0,0.1,0,13,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.3461618926720537,0 days 16:22:05.799689,0.0010554593052085,4.199129616335811,4.4116667337359265
97,97,97,97,0.2493409369951876,0.2493409369951876,0.2493409369951876,0.2493409369951876,0.2493409369951876,0.2493409369951876,0.2493409369951876,0.2493409369951876,0.2493409369951876,0.2493409369951876,0.2493409369951876,0.2493409369951876,0.2493409369951876,0.2493409369951876,0.8034580433266528,0.6090903312541609,0.2148037392811027,0.3830461188770244,0.0848008750863653,0.7346201319599682,0.0627033243485458,0.0645362852166094,0.0667169157678952,0.0868057627735343,1.001305802843525,0.0761675215538446,0.0737958739781416,0.3577865771710585,-0.001287991821112,-0.0015274260141423,604.0,0.0,0.158812500494112,0.9060919823220174,0.9272687987305654,0.7202854143764663,0.2286132749517861,0.4693763724185115,0.3461982610739972,0.1176045480895723,0.2368161436599996,0.05796887217318,0.9722989391173464,0.2362951831663555,0.3871303033300499,0.2466130384795043,100000,30,14,0.1,1.0,0.1,0,13,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.2485292409792357,0 days 16:22:05.799689,0.0012879946770299,4.3308117872487495,4.445828882397341
98,98,98,98,0.1439847952876006,0.1439847952876006,0.1439847952876006,0.1439847952876006,0.1439847952876006,0.1439847952876006,0.1439847952876006,0.1439847952876006,0.1439847952876006,0.1439847952876006,0.1439847952876006,0.1439847952876006,0.1439847952876006,0.1439847952876006,0.1197649344539661,0.0856525585279584,0.7504516281105942,0.0288580655977639,0.1917847227651793,0.0204515961016649,0.0207147087360871,1.0003305974641876,0.050851209529107,0.0388606317271052,0.0359073505659059,0.0254542613990467,0.0213079912997503,0.0203614392217218,-0.0021972047667557,-0.0032820504734948,849.0,0.0,0.6512560958980139,0.5625293241165457,0.7656657950986049,0.0114169824866066,0.204675351213916,0.5987377284896298,0.576566930148022,0.8244385564254193,0.080546864575358,0.3711524930990902,0.4037561394020001,0.5130269217785087,0.3514292192289528,0.734669791447239,100000,30,14,0.1,1.0,0.1,0,13,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.1457110316357682,0 days 16:22:05.799689,0.0021972749110267,4.763897510270347,4.4894391532285685
99,99,99,99,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.8717209558466334,0.5755279903673697,0.4481179804199985,0.4335077394759152,0.2539065615430215,0.1545697890994374,0.0993806192570219,0.0574478010995176,0.0311433472489106,0.0401109248604661,0.0572003394186132,1.0022751322487242,0.0323351151159141,0.8746538434160882,-0.0010891023046976,-0.0012460952857964,1167.0,0.0,0.1043126694432297,0.0606265487732715,0.3134969656943688,0.08936835835602,0.3924113107452132,0.5784304362761635,0.0841896335863821,0.4597958892749636,0.5553176384279525,0.5645392862095029,0.0302027113843083,0.7732342916221171,0.7219944120767331,0.2970111784747991,100000,30,14,0.1,1.0,0.1,0,13,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.3726476256950803,0 days 16:22:05.799689,0.0010891599528423,4.062127486503906,4.2325126175964645
100,100,100,100,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.5318093084675403,0.3301776313744575,0.1598802318041746,0.0888716840175714,0.4979146409664601,0.0711091360149653,0.9838760300176226,0.8989654893339665,0.070732266151331,0.071602083755808,0.0719630102382671,1.0017331745755813,0.1553960546002416,0.0727953230828976,-0.0012478317245196,-0.0015864167633726,576.0,0.0,0.4713454304536444,0.7391818794487419,0.8340747307980766,0.2477164179479444,0.7708320963728408,0.4241983695702475,0.9531604880370382,0.8783654950164146,0.3579915231080731,0.3598325142224708,0.4858358613989018,0.9606447966726998,0.1439805411979351,0.5489012665123931,100000,30,14,0.1,1.0,0.1,0,13,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.2644626477057705,0 days 16:22:05.799689,0.001247837627118,4.455707125899358,4.340961667377069
101,101,101,101,0.293044697697214,0.293044697697214,0.293044697697214,0.293044697697214,0.293044697697214,0.293044697697214,0.293044697697214,0.293044697697214,0.293044697697214,0.293044697697214,0.293044697697214,0.293044697697214,0.293044697697214,0.293044697697214,0.3678297958974191,0.0858983383460052,0.0893154330552997,0.0888435602922826,0.0847069191906169,0.0837746095804505,1.0009113997750778,0.1067978977944342,0.325979139322186,0.1228429766025351,0.9269331861005392,0.1039442138455087,0.0940481925714145,0.5235338123515605,-0.0012143130626254,-0.0013631995552911,541.0,0.0,0.6477107544433567,0.7200550744245918,0.0671148507380147,0.5993153176299014,0.4504410344368798,0.3394168925365474,0.970535745395725,0.1060291218306453,0.708691782471572,0.20436046231027,0.9481022894736189,0.5003145590931377,0.4533875913258531,0.2485016800118726,100000,30,14,0.1,1.0,0.1,0,13,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.2896970586276208,0 days 16:22:05.799689,0.0012143499579113,4.483626658582466,4.430797101179209
102,102,102,102,0.1111967731120697,0.1111967731120697,0.1111967731120697,0.1111967731120697,0.1111967731120697,0.1111967731120697,0.1111967731120697,0.1111967731120697,0.1111967731120697,0.1111967731120697,0.1111967731120697,0.1111967731120697,0.1111967731120697,0.1111967731120697,0.991375425277346,0.0754398671602873,0.2714488002362685,0.0052519997727584,0.0090929032403856,0.046636886166464,1.0001042981451242,0.020085885682836,0.0559366633343318,0.0655672655401695,0.0091467670186809,0.0112759356990894,0.0029775846972026,0.0040236535197877,-0.0021385034953446,-0.0029504411610273,1788.0,0.0,0.5337793923358432,0.8643289560409935,0.0720732812115272,0.6582265017536821,0.1465543869611854,0.2250704739888461,0.8538524976332683,0.0722715630299145,0.7316708832017987,0.0578531237565792,0.5095432760207479,0.6235079875011236,0.1469985366622423,0.8021095935456756,100000,30,14,0.1,1.0,0.1,0,13,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.1104946031975508,0 days 16:22:05.799689,0.0021385204086536,5.09010638063977,4.345128432581433
103,103,103,103,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.8178616458814023,0.156497850537916,0.2067892547544616,0.1918961257608406,0.0672183534577024,0.0667779117751426,0.075459026585732,1.0005412394386957,0.1085149937266768,0.0945352765615008,0.1287284455136876,0.0763102945753716,0.1606905467250471,0.4528667758297117,-0.0013720132359035,-0.0015110306855784,599.0,0.0,0.2210107799811463,0.475682485797211,0.2402812112931351,0.7635859224107355,0.2511413197970664,0.262182598526722,0.012176776794017,0.8998375981764654,0.0335969627568926,0.3145864476464628,0.6470071622065572,0.3320857338144194,0.5972060998913077,0.3645648731152949,100000,30,14,0.1,1.0,0.1,0,13,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.2654554087767,0 days 16:22:05.799689,0.0013720143826596,4.438895143171248,4.4075812147001185
104,104,104,104,0.1747772774464679,0.1747772774464679,0.1747772774464679,0.1747772774464679,0.1747772774464679,0.1747772774464679,0.1747772774464679,0.1747772774464679,0.1747772774464679,0.1747772774464679,0.1747772774464679,0.1747772774464679,0.1747772774464679,0.1747772774464679,0.0315092168264511,0.0305233968990134,0.0321904354797208,0.2559432130107275,0.0488153628475476,0.0311111880999245,0.9898773339053066,1.0007002866274823,0.0296807414814209,0.0305694576541194,0.0300895929108551,0.0336769055901378,0.1392603392960223,0.0307914491659539,-0.0016164106575368,-0.0026691404057413,765.0,0.0,0.8799511230920498,0.1589792162923121,0.0184104311826945,0.0997000036646228,0.5239920370250133,0.592268699619776,0.8339028183744194,0.9546479818986864,0.401304424874914,0.8236951744580298,0.4051697468493412,0.3706570239468989,0.1326942880592098,0.8686533835131917,100000,30,14,0.1,1.0,0.1,0,13,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.1725143579858292,0 days 16:22:05.799689,0.0016164516602263,5.936872399990799,4.831377259401462
105,105,105,105,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.6526783560645234,0.307357564858541,0.1523369115567743,0.5772296612223216,0.0805170850745752,0.0872202790658811,0.3838209618792716,0.076067358118855,0.9905167547115344,0.0917796884276642,0.0886604845073706,1.00155172295672,0.0802894605846362,0.0687003911254854,-0.0013052019533804,-0.0015567458680217,600.0,0.0,0.3361072638152569,0.6466911011130169,0.5171654789011755,0.9968375249315816,0.2556339822243743,0.5514986455993405,0.7896322571214801,0.1910809996479252,0.8231738011496573,0.5581697323222211,0.103519069386064,0.9680567674181526,0.4118515661605675,0.475406182769067,100000,30,14,0.1,1.0,0.1,0,13,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.266199359353906,0 days 16:22:05.799689,0.0013052021873531,4.439427626305697,4.308602410008579
106,106,106,106,0.1692220351641035,0.1692220351641035,0.1692220351641035,0.1692220351641035,0.1692220351641035,0.1692220351641035,0.1692220351641035,0.1692220351641035,0.1692220351641035,0.1692220351641035,0.1692220351641035,0.1692220351641035,0.1692220351641035,0.1692220351641035,0.3979267052891834,0.0272361447905485,0.0277115273386827,0.4667086567736186,0.0281316474113885,0.0272392269861801,0.038799410018052,0.0327486869668074,1.000142094138145,0.0270399506178498,0.0317614161477389,0.0272187665664835,0.0276056203253211,0.4204626198206681,-0.0017367579913946,-0.0020997463439862,797.0,0.0,0.7844622831603345,0.9646372922171242,0.2455385262562845,0.1361654883223276,0.7447308953008215,0.6770375078933076,0.4465205431987034,0.6476068992896135,0.9441499806395016,0.8419109783899698,0.5682197133325374,0.9086267688539756,0.9129114718218536,0.7711556229430179,100000,30,14,0.1,1.0,0.1,0,13,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.1695892930276184,0 days 16:22:05.799689,0.0017367595210832,5.09378140102832,4.348736442791847
107,107,107,107,0.2414157116103016,0.2414157116103016,0.2414157116103016,0.2414157116103016,0.2414157116103016,0.2414157116103016,0.2414157116103016,0.2414157116103016,0.2414157116103016,0.2414157116103016,0.2414157116103016,0.2414157116103016,0.2414157116103016,0.2414157116103016,0.6685111134231647,0.2366595452397496,0.7298164875966745,0.9927079303871952,0.0601019110501369,1.0009048804888667,0.9368690711984856,0.0588373866486531,0.0732833394185736,0.0916547819392864,0.0997557451920738,0.108405527272572,0.1536118350708107,0.0708548092019338,-0.0015305233966801,-0.0018764569612383,623.0,0.0,0.1185609555698687,0.5617089206843101,0.6072668886067614,0.87933478726849,0.5162298994322575,0.6125897757826202,0.7151638936978153,0.0838712936818407,0.056342943723363,0.0303978264254882,0.1068354634281478,0.2554841462687353,0.0483867910215433,0.5964463432981612,100000,30,14,0.1,1.0,0.1,0,13,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.2452397372182032,0 days 16:22:05.799689,0.0015306186354559,4.936732760203309,4.535928865822332
108,108,108,108,0.1747772774464679,0.1747772774464679,0.1747772774464679,0.1747772774464679,0.1747772774464679,0.1747772774464679,0.1747772774464679,0.1747772774464679,0.1747772774464679,0.1747772774464679,0.1747772774464679,0.1747772774464679,0.1747772774464679,0.1747772774464679,0.1268979311852081,0.1615374107202335,0.3083354627507745,0.1063967502630483,0.0518132959007259,0.1995387018381823,0.7654112751887443,1.0001741280099632,0.0808474986599236,0.0291390778084128,0.1113074743949159,0.0720341927594909,0.0365784812184744,0.2138133532187605,-0.0016876577965106,-0.0020326620521817,776.0,0.0,0.5722891842830293,0.4552914594104414,0.0089493536422102,0.519182761157155,0.1263686231862464,0.0051056795481539,0.7962273903844265,0.9106530114529016,0.0723200974103522,0.658998149581024,0.0532868940139118,0.5821887559626637,0.6239116307216966,0.5867520196653536,100000,30,14,0.1,1.0,0.1,0,13,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.1773073296250612,0 days 16:22:05.799689,0.0016877173718934,4.827967775726378,4.694341615585914
109,109,109,109,0.4317879727332017,0.4317879727332017,0.4317879727332017,0.4317879727332017,0.4317879727332017,0.4317879727332017,0.4317879727332017,0.4317879727332017,0.4317879727332017,0.4317879727332017,0.4317879727332017,0.4317879727332017,0.4317879727332017,0.4317879727332017,0.1113024987008944,0.1229298532924426,0.1401110020600791,0.106438581100474,0.126415043447484,0.1083799620931738,0.1180897281702751,0.1061215003321822,0.1418951026330685,0.1510716996835186,0.1427737880073801,0.1293122839046327,0.2611255089040896,1.000250384376549,-0.0010208963086068,-0.00119330920447,609.0,0.0,0.9903001071880349,0.6136513534513286,0.1661334633397303,0.9328109107570048,0.29901133171327,0.5394260265834436,0.4325121818691179,0.8067388614302226,0.0840030486225367,0.3676129766955708,0.4427155432827598,0.5974138281036413,0.9079079158391044,0.3014981368667159,100000,30,14,0.1,1.0,0.1,0,13,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.4311575166585442,0 days 16:22:05.799689,0.0010208972362463,4.755869472259896,4.68216879309232
110,110,110,110,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.7847599762840911,0.1003861086497489,0.1323311351648637,0.0988734582739535,0.0969614522494384,0.7228234488254736,0.0984017659441582,1.001035048340676,0.2203969556333045,0.0961518467988317,0.1246117180616672,0.6097906922563955,0.0979960209463791,0.5433164302214815,-0.0011465986847819,-0.001251221832368,513.0,0.0,0.3455366874625925,0.6720061274811792,0.2089574176435983,0.5098825266275231,0.3197210689074721,0.6237500993301396,0.5805693899218535,0.6859106949974794,0.4296962777480695,0.2336463865548357,0.0146175265289446,0.6015984339091843,0.2248147000656325,0.0048262758819638,100000,30,14,0.1,1.0,0.1,0,13,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.3102142854479173,0 days 16:22:05.799689,0.0011466151751209,4.13014683208992,4.121286303992145
111,111,111,111,0.2054117348353062,0.2054117348353062,0.2054117348353062,0.2054117348353062,0.2054117348353062,0.2054117348353062,0.2054117348353062,0.2054117348353062,0.2054117348353062,0.2054117348353062,0.2054117348353062,0.2054117348353062,0.2054117348353062,0.2054117348353062,0.8281669945110348,0.6070844400568977,0.183575200703128,0.1241740761246265,0.2449184041099788,0.0766595198836507,0.0579759285353766,0.0515925697378112,0.0434355198167934,1.0019402449800168,0.9787927797506528,0.0418820669895786,0.0431120664415478,0.0417149574600838,-0.0015971960927818,-0.0022236928355914,692.0,0.0,0.3750287433963313,0.2741317771676971,0.6827360577876453,0.2977948399612876,0.3676598657762004,0.7239127119229027,0.6741544028160474,0.1607312564006348,0.5868115455253371,0.9328341831477888,0.9093519296579587,0.8493826043383815,0.2820135684768482,0.9595891417266345,100000,30,14,0.1,1.0,0.1,0,13,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.2082276358443116,0 days 16:22:05.799689,0.0015972721296127,4.506211748120895,4.178204908303663
112,112,112,112,0.2493409369951876,0.2493409369951876,0.2493409369951876,0.2493409369951876,0.2493409369951876,0.2493409369951876,0.2493409369951876,0.2493409369951876,0.2493409369951876,0.2493409369951876,0.2493409369951876,0.2493409369951876,0.2493409369951876,0.2493409369951876,0.7787999986645235,0.2823676688179283,0.4554809794968016,0.1925027474976567,0.2366107556278652,0.1442030897021797,0.0775436178552641,0.9938104292514848,0.0881727103416533,0.1412628652206277,1.000125218300502,0.3541497964336361,0.0993423958389626,0.1006542076233102,-0.0013378401282518,-0.0014616488483646,607.0,0.0,0.1996494980015776,0.4018801330862289,0.1141341583754927,0.5656113337886529,0.7226522394674271,0.6876340767555652,0.007187578936125,0.98246869559216,0.310009802920434,0.7413852582866136,0.9266026353270806,0.7801669171634159,0.5232404430410416,0.5386586716387549,100000,30,14,0.1,1.0,0.1,0,13,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.2497505075676339,0 days 16:22:05.799689,0.0013378411689445,4.2463982376610785,4.103742281219046
113,113,113,113,0.3026648059395688,0.3026648059395688,0.3026648059395688,0.3026648059395688,0.3026648059395688,0.3026648059395688,0.3026648059395688,0.3026648059395688,0.3026648059395688,0.3026648059395688,0.3026648059395688,0.3026648059395688,0.3026648059395688,0.3026648059395688,1.0014994028298432,0.635155861166933,0.150040392815466,0.0933933351213187,0.0910716798412,0.089040777735791,0.095082582586729,0.5196129152885712,0.1109025152927446,0.10425483301712,0.1566476036703572,0.1043757952825027,0.2866468759266285,0.4689926989680282,-0.0012272811032635,-0.001344371246237,532.0,0.0,0.1437732186149335,0.3820729563996142,0.8225019757503876,0.6811834984210781,0.6635233381008597,0.6814304294317084,0.34954178502582,0.9802030403849948,0.3362982768544122,0.1871303691083415,0.668718141104379,0.1691920119746617,0.9752731285769424,0.575521730097716,100000,30,14,0.1,1.0,0.1,0,13,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.3068324229364473,0 days 16:22:05.799689,0.0012273374808302,4.374039155172494,4.347945532800954
114,114,114,114,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.1370133080059319,0.136946578553705,1.0017763750195643,0.1351048199426457,0.135605341831672,0.9941509135481584,0.9797459402976056,0.9654690774546926,0.1349159476560174,0.9897625349452164,0.6391376330686586,1.0021013920434476,0.1359836727849609,0.1698255628260271,-0.0009772682375996,-0.0011545569205987,440.0,0.0,0.1201417383412377,0.0236185122231495,0.6012062097735446,0.0421495147407849,0.0524429278030924,0.4124428301893003,0.4482890215201537,0.8289626115560034,0.1293951612755517,0.8683324006829127,0.4050021225416482,0.852980275804317,0.1513459287390148,0.0480696667768623,100000,30,14,0.1,1.0,0.1,0,13,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.3660982551193276,0 days 16:22:05.799689,0.0009772705483254,4.917548758705831,4.407314372886248
115,115,115,115,0.1487115462808952,0.1487115462808952,0.1487115462808952,0.1487115462808952,0.1487115462808952,0.1487115462808952,0.1487115462808952,0.1487115462808952,0.1487115462808952,0.1487115462808952,0.1487115462808952,0.1487115462808952,0.1487115462808952,0.1487115462808952,0.0309067724067361,0.0521894236430971,0.2755219008622863,1.0017805917690552,0.9949876123527146,0.0415065321400947,0.0228698828538863,0.0226831740132443,0.0222434392607263,0.9781493031574344,0.0273181051151189,0.0265344137589518,0.0244902399907065,0.0224682211868129,-0.0018812129663301,-0.0028584143187067,828.0,0.0,0.4358259875344775,0.2156529926634499,0.4782527400504889,0.8201964792407497,0.8854287803570929,0.0868148262342157,0.2570898639873892,0.3048608686626178,0.1743675687195556,0.4670284280399481,0.0535861127015699,0.197278859615948,0.065128392987102,0.4569324761981242,100000,30,14,0.1,1.0,0.1,0,13,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.1477548633738695,0 days 16:22:05.799689,0.0018812266341288,4.949032580160041,4.73277707692731
116,116,116,116,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.1581115309815462,0.2537326033968108,0.0345444095011476,0.0129943016686929,0.2332100699022158,0.0192326223408968,0.0160699832133178,0.0257095552999584,0.0626269668837438,1.000139444555005,0.402887874849979,0.322929020746202,0.0353568174043523,0.4922114309976185,-0.0011704452628762,-0.0012505083467387,1385.0,0.0,0.9399879068391092,0.1531331495662983,0.8871418143478639,0.3157644446371223,0.7471306209072098,0.8426267670549912,0.6050421877711433,0.7192556857432617,0.6321210957287544,0.930584437182522,0.77873739577466,0.4202621431901127,0.2909495185500346,0.1568346606596754,100000,30,14,0.1,1.0,0.1,0,13,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.268851318655657,0 days 16:22:05.799689,0.0011704774486769,3.848759798989408,4.094331863283368
117,117,117,117,0.2263129568399526,0.2263129568399526,0.2263129568399526,0.2263129568399526,0.2263129568399526,0.2263129568399526,0.2263129568399526,0.2263129568399526,0.2263129568399526,0.2263129568399526,0.2263129568399526,0.2263129568399526,0.2263129568399526,0.2263129568399526,0.1609839079646314,0.2473028858744636,0.3655129489902188,0.8395965742148,0.7464460763041239,0.0513427670976687,0.9912934560122412,0.0522533317499801,0.0505214915876419,1.0006565086349717,0.4159948272689647,0.0723951438112607,0.0697990998043481,0.053382594487723,-0.0015735120821082,-0.0019153244905315,653.0,0.0,0.5121337977031166,0.2291368689240009,0.2348572092197005,0.8820484141316075,0.6997460033703966,0.5394646261123279,0.8431326722381455,0.5253805104147993,0.3944293509038648,0.6855071109125144,0.6087880351081263,0.2085078479663953,0.3185811314592214,0.5609879301131608,100000,30,14,0.1,1.0,0.1,0,13,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.2240537626833039,0 days 16:22:05.799689,0.0015735465030758,4.630640141442863,4.35577568809149
118,118,118,118,0.4913407286296357,0.4913407286296357,0.4913407286296357,0.4913407286296357,0.4913407286296357,0.4913407286296357,0.4913407286296357,0.4913407286296357,0.4913407286296357,0.4913407286296357,0.4913407286296357,0.4913407286296357,0.4913407286296357,0.4913407286296357,1.0005470887661856,0.2413927400048539,0.3864070395742074,0.2424640908334192,0.3837107878565954,0.2403999090486574,0.2602527887467247,0.2358927244136235,0.2393480078380392,0.2535589396301674,0.2704134823478301,0.2604670770092815,0.7150195946059854,0.7574342521258672,-0.00081094714229,-0.0008839315490443,317.0,0.0,0.2186413794508285,0.9168829225602444,0.0443029206182613,0.8763618463029645,0.9799138945563578,0.6152402498943469,0.2118946172780164,0.8097544677218037,0.4413341943052026,0.7124486303836971,0.3226652389525126,0.2214514698981701,0.9542381762038586,0.0757471606529122,100000,30,14,0.1,1.0,0.1,0,13,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.4890397924904402,0 days 16:22:05.799689,0.0008109502442969,4.257097215510201,4.449008072659524
119,119,119,119,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,1.0020822568149852,0.4053296918720136,0.1077318340454939,0.105068962760713,0.1074414121336223,0.1135147440812215,0.1239756927220723,0.201933674217361,0.1108310325349457,1.0003315235072483,0.1032129366206006,0.7178115922233326,0.1035024351067535,0.1041530565571659,-0.0012013779009261,-0.0014687690534611,493.0,0.0,0.0580890142398927,0.7827809055843171,0.7755035132004612,0.311476070621168,0.3740591998252107,0.6879268482728742,0.5997951354240146,0.6484783877139965,0.4353325034398152,0.9802432834230916,0.1479879525046613,0.6317385122222028,0.2061123790086017,0.3348588103989253,100000,30,14,0.1,1.0,0.1,0,13,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.3220411648384461,0 days 16:22:05.799689,0.0012013808999184,4.2178559750050395,4.263209781947673
120,120,120,120,0.2747120789270809,0.2747120789270809,0.2747120789270809,0.2747120789270809,0.2747120789270809,0.2747120789270809,0.2747120789270809,0.2747120789270809,0.2747120789270809,0.2747120789270809,0.2747120789270809,0.2747120789270809,0.2747120789270809,0.2747120789270809,1.0001452979260437,0.312543391144268,0.0546285262380524,0.0940946744231613,0.064685693200462,0.0646068849847956,0.0530179934263083,0.0572561045962787,0.0638036230494659,0.073890795687487,0.0983085847335947,0.0722077850518089,0.3113135630591241,0.4342379445704781,-0.001286873829771,-0.0014780885342391,713.0,0.0,0.2975240377828509,0.8251332946474925,0.5799405734400951,0.3307931135673814,0.5355832957790975,0.4612390833904831,0.5441377875523028,0.2375414068801772,0.3740625086331685,0.4584177799823629,0.0831945352188586,0.0143439525158265,0.5936357353255101,0.2070699824562814,100000,30,14,0.1,1.0,0.1,0,13,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.2708605737754653,0 days 16:22:05.799689,0.0012869220667845,4.0101049940257925,4.2136645918925995
