,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Gamma0_1,Gamma0_2,Gamma0_3,Gamma0_4,Gamma0_5,Gamma0_6,Gamma0_7,Gamma0_8,Gamma0_9,Gamma0_10,Gamma0_11,Gamma0_12,Gamma1,Gamma2,Gamma3,Gamma4,Gamma5,Gamma6,Gamma7,Gamma8,Gamma9,Gamma10,Gamma11,Gamma12,eta0,eta,count,success,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,max_iter,min_iter,N,Jmax,alpha,gleak,ex,lk,rate,minGg,maxGg,minGo,maxGo,tol,optim,exfix,exval,profile,seed,Gamma,runtime,cohlength,ucohlength,ueta,keep
125,125,125,125,125,125,0.2575263326771198,0.2575263326771198,0.2575263326771198,0.2575263326771198,0.2575263326771198,0.2575263326771198,0.2575263326771198,0.2575263326771198,0.2575263326771198,0.2575263326771198,0.2575263326771198,0.2575263326771198,0.1833960466395983,0.3897221820583028,0.1248957353889132,0.0005949867585376,0.9116065980108656,0.0279422207009209,0.0006820034865783,0.008381287652429,0.0004432223767698,0.1325815942579122,0.0001926835410005,0.9086087716975898,-0.0005000024057854,-0.0006762463056624,5508.0,1.0,0.6072668886067614,0.87933478726849,0.5162298994322575,0.6125897757826202,0.7151638936978153,0.0838712936818407,0.056342943723363,0.0303978264254882,0.1068354634281478,0.2554841462687353,0.0483867910215433,0.5964463432981612,100000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.2551342941505595,0 days 11:37:49.297523,1.97018644862924,1.327491552177969,0.0005000024057854,1.0
126,126,126,126,126,126,0.4913407286296357,0.4913407286296357,0.4913407286296357,0.4913407286296357,0.4913407286296357,0.4913407286296357,0.4913407286296357,0.4913407286296357,0.4913407286296357,0.4913407286296357,0.4913407286296357,0.4913407286296357,0.2391458827551609,0.2350247693515951,0.446405028483326,0.3633604053504493,0.2553038074723376,0.7771853597301877,0.3552862534176748,0.2671650555228991,1.0004065301795262,0.2064629402941763,0.6825920859327257,0.1961505851042797,-0.0002721258320274,-0.0002894932825632,408.0,0.0,0.5722891842830293,0.4552914594104414,0.0089493536422102,0.519182761157155,0.1263686231862464,0.0051056795481539,0.7962273903844265,0.9106530114529016,0.0723200974103522,0.658998149581024,0.0532868940139118,0.5821887559626637,100000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.4897042974333211,0 days 11:37:49.297523,1.3586948426138217,1.252204608883338,0.0002721258320274,1.0
127,127,127,127,127,127,0.4180637241455752,0.4180637241455752,0.4180637241455752,0.4180637241455752,0.4180637241455752,0.4180637241455752,0.4180637241455752,0.4180637241455752,0.4180637241455752,0.4180637241455752,0.4180637241455752,0.4180637241455752,0.3745832296037605,0.0008616931927989,0.4194144247620348,0.0024465033851796,0.7484996076765187,0.7868312792370445,0.2851379467145102,0.0111458431573621,0.0055874813813669,0.7052806839251852,0.480358156485158,0.0113786860323696,-0.0003231877442632,-0.000372505122519,4290.0,1.0,0.6239116307216966,0.5867520196653536,0.9903001071880349,0.6136513534513286,0.1661334633397303,0.9328109107570048,0.29901133171327,0.5394260265834436,0.4325121818691179,0.8067388614302226,0.0840030486225367,0.3676129766955708,100000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.4164698585572483,0 days 11:37:49.297523,1.7041646607532714,1.3056512786273942,0.0003231877442632,1.0
128,128,128,128,128,128,0.1925613572129196,0.1925613572129196,0.1925613572129196,0.1925613572129196,0.1925613572129196,0.1925613572129196,0.1925613572129196,0.1925613572129196,0.1925613572129196,0.1925613572129196,0.1925613572129196,0.1925613572129196,0.3097134999393346,1.7754654176420355e-06,0.9109537042106924,0.0265122464540344,0.054665718167021,0.451044191168558,0.3025378355075592,0.0906726165824776,0.3145280163499127,2.950766215492905e-07,8.436533830033326e-07,0.0408753349160827,-0.0005825060718699,-0.0007059799904098,100000.0,0.0,0.4427155432827598,0.5974138281036413,0.9079079158391044,0.3014981368667159,0.3455366874625925,0.6720061274811792,0.2089574176435983,0.5098825266275231,0.3197210689074721,0.6237500993301396,0.5805693899218535,0.6859106949974794,100000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.1935144276075756,0 days 11:37:49.297523,1.8308112908033376,1.6934442913375682,0.0005825060718699,1.0
129,129,129,129,129,129,0.2493409369951876,0.2493409369951876,0.2493409369951876,0.2493409369951876,0.2493409369951876,0.2493409369951876,0.2493409369951876,0.2493409369951876,0.2493409369951876,0.2493409369951876,0.2493409369951876,0.2493409369951876,0.2951897685789232,0.000600028204961,0.3816075011674254,0.4927615636567465,0.0440484293116253,0.215466636402042,0.0119251826851805,0.000143301457655,0.3870443876527608,0.0007316366793282,0.0407378259874454,0.5984612870338964,-0.000481213011286,-0.0005695110337832,5006.0,1.0,0.4296962777480695,0.2336463865548357,0.0146175265289446,0.6015984339091843,0.2248147000656325,0.0048262758819638,0.3750287433963313,0.2741317771676971,0.6827360577876453,0.2977948399612876,0.3676598657762004,0.7239127119229027,100000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.2519315246392776,0 days 11:37:49.297523,2.358303227328613,1.5429527022402267,0.000481213011286,1.0
130,130,130,130,130,130,0.3794532847236935,0.3794532847236935,0.3794532847236935,0.3794532847236935,0.3794532847236935,0.3794532847236935,0.3794532847236935,0.3794532847236935,0.3794532847236935,0.3794532847236935,0.3794532847236935,0.3794532847236935,0.5474112932024339,0.274273890899673,0.5742141381570157,0.00838452635339,0.0037996700201163,0.1110946691454581,0.7247812407809723,0.8544972638005861,0.3109938949629399,0.0023158738608217,0.3525378970524374,0.1993332858023946,-0.0003364935145531,-0.0003866150859565,4969.0,1.0,0.6741544028160474,0.1607312564006348,0.5868115455253371,0.9328341831477888,0.9093519296579587,0.8493826043383815,0.2820135684768482,0.9595891417266345,0.1996494980015776,0.4018801330862289,0.1141341583754927,0.5656113337886529,100000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.3741885621669002,0 days 11:37:49.297523,1.321151421466741,1.3115246735359531,0.0003364935145531,1.0
131,131,131,131,131,131,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.0924653869702578,0.1951143323294702,1.0003417653878424,0.613629394440911,0.6584226510975391,0.0822817772051818,0.1073221823291166,0.1594804748576722,0.1412465242488832,0.1216296503265593,0.3287041183886417,0.077307634358204,-0.0004095667032675,-0.0004987080807633,640.0,0.0,0.7226522394674271,0.6876340767555652,0.007187578936125,0.98246869559216,0.310009802920434,0.7413852582866136,0.9266026353270806,0.7801669171634159,0.5232404430410416,0.5386586716387549,0.1437732186149335,0.3820729563996142,100000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.3089339008580171,0 days 11:37:49.297523,1.5018329808655897,1.3797788343229829,0.0004095667032675,1.0
132,132,132,132,132,132,0.4459627626819087,0.4459627626819087,0.4459627626819087,0.4459627626819087,0.4459627626819087,0.4459627626819087,0.4459627626819087,0.4459627626819087,0.4459627626819087,0.4459627626819087,0.4459627626819087,0.4459627626819087,0.2829557477139657,0.0090466117781315,0.0072312733119549,0.0533387409519902,0.370208943836864,1.000000254256444,0.0163880597316073,0.2768467050199602,0.4484595489068692,0.5892434846401707,0.7444458902891804,0.0155348462593945,-0.0002975711540764,-0.0003273339002415,3232.0,0.0,0.8225019757503876,0.6811834984210781,0.6635233381008597,0.6814304294317084,0.34954178502582,0.9802030403849948,0.3362982768544122,0.1871303691083415,0.668718141104379,0.1691920119746617,0.9752731285769424,0.575521730097716,100000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.4498670539595688,0 days 11:37:49.297523,1.3666232600576935,1.2749079415736,0.0002975711540764,1.0
133,133,133,133,133,133,0.3794532847236935,0.3794532847236935,0.3794532847236935,0.3794532847236935,0.3794532847236935,0.3794532847236935,0.3794532847236935,0.3794532847236935,0.3794532847236935,0.3794532847236935,0.3794532847236935,0.3794532847236935,0.553655890504578,4.027766392323134e-05,0.7478622610611569,5.667562417922479e-05,0.5223061620194858,0.0018027052041542,0.3993031893548064,0.0196663968875795,0.6556433693972569,0.000112409423797,0.2865068693209168,3.5868540320815924e-05,-0.0003158716044492,-0.000438911028815,6344.0,1.0,0.1201417383412377,0.0236185122231495,0.6012062097735446,0.0421495147407849,0.0524429278030924,0.4124428301893003,0.4482890215201537,0.8289626115560034,0.1293951612755517,0.8683324006829127,0.4050021225416482,0.852980275804317,100000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.3843403673595034,0 days 11:37:49.297523,1.905463949888593,1.3449052719750294,0.0003158716044492,1.0
134,134,134,134,134,134,0.3026648059395688,0.3026648059395688,0.3026648059395688,0.3026648059395688,0.3026648059395688,0.3026648059395688,0.3026648059395688,0.3026648059395688,0.3026648059395688,0.3026648059395688,0.3026648059395688,0.3026648059395688,0.0328805627758584,1.3541490242319793e-06,0.2975914937888732,8.076904346955635e-07,0.6201671500604512,5.063287862597839e-07,0.6340729997502105,0.5343448850826422,5.371887349688336e-07,2.2197067477816854e-07,0.0796091290082347,0.2755332889493671,-0.000453434170784,-0.0005887526033698,100000.0,0.0,0.1513459287390148,0.0480696667768623,0.4358259875344775,0.2156529926634499,0.4782527400504889,0.8201964792407497,0.8854287803570929,0.0868148262342157,0.2570898639873892,0.3048608686626178,0.1743675687195556,0.4670284280399481,100000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.2982434757391797,0 days 11:37:49.297523,1.6833270130378617,1.302198759528898,0.000453434170784,1.0
135,135,135,135,135,135,0.3026648059395688,0.3026648059395688,0.3026648059395688,0.3026648059395688,0.3026648059395688,0.3026648059395688,0.3026648059395688,0.3026648059395688,0.3026648059395688,0.3026648059395688,0.3026648059395688,0.3026648059395688,0.0627515192681742,0.0769275801440334,0.0636233358316323,0.6265512647644259,0.2800318604062931,1.0005201832788058,0.1969252417693742,0.6657846341952754,0.0704121338203902,0.1019132460963548,0.1044175871708518,0.0748691625798896,-0.0003700237509128,-0.0004535755285921,689.0,0.0,0.0535861127015699,0.197278859615948,0.065128392987102,0.4569324761981242,0.9399879068391092,0.1531331495662983,0.8871418143478639,0.3157644446371223,0.7471306209072098,0.8426267670549912,0.6050421877711433,0.7192556857432617,100000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.3026608361001672,0 days 11:37:49.297523,1.5512785291460174,1.4151334369095994,0.0003700237509128,1.0
136,136,136,136,136,136,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.5358303556547338,0.0005194790498079,0.4301530397375047,0.1601254199045984,0.1848711218474555,0.0004869487689324,0.3644572219621488,0.0005324977289366,0.0618205408255026,0.8469105772708444,0.0007485114813396,0.2176090130298633,-0.0004764607368451,-0.0005607716417612,5485.0,1.0,0.6321210957287544,0.930584437182522,0.77873739577466,0.4202621431901127,0.2909495185500346,0.1568346606596754,0.5121337977031166,0.2291368689240009,0.2348572092197005,0.8820484141316075,0.6997460033703966,0.5394646261123279,100000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.2805904830211884,0 days 11:37:49.297523,1.7029516439137682,1.3528085382534552,0.0004764607368451,1.0
137,137,137,137,137,137,0.4757236139187883,0.4757236139187883,0.4757236139187883,0.4757236139187883,0.4757236139187883,0.4757236139187883,0.4757236139187883,0.4757236139187883,0.4757236139187883,0.4757236139187883,0.4757236139187883,0.4757236139187883,0.5622987509949612,0.0658936319891479,0.1810512913994366,0.1037003985864868,0.2545315370106537,0.2455567787995744,0.1083477380994508,0.1898474879325484,0.4037619169079664,0.6883283799853873,1.000125801168967,0.3478197385044625,-0.0002706947988946,-0.0003070590465691,1119.0,0.0,0.8431326722381455,0.5253805104147993,0.3944293509038648,0.6855071109125144,0.6087880351081263,0.2085078479663953,0.3185811314592214,0.5609879301131608,0.2186413794508285,0.9168829225602444,0.0443029206182613,0.8763618463029645,100000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.4711443248653275,0 days 11:37:49.297523,1.5275249913555673,1.2330699644203549,0.0002706947988946,1.0
138,138,138,138,138,138,0.5074705239490462,0.5074705239490462,0.5074705239490462,0.5074705239490462,0.5074705239490462,0.5074705239490462,0.5074705239490462,0.5074705239490462,0.5074705239490462,0.5074705239490462,0.5074705239490462,0.5074705239490462,0.4076302609051237,0.2965304075393828,0.5879450390006442,0.327614142306439,0.2881659930861494,0.3146710666794923,0.2950087890726311,0.2632160775968951,1.0002945682780595,0.373842655115479,0.2579509710387853,0.9607181856866028,-0.0002723306535801,-0.0003036992250415,299.0,0.0,0.9799138945563578,0.6152402498943469,0.2118946172780164,0.8097544677218037,0.4413341943052026,0.7124486303836971,0.3226652389525126,0.2214514698981701,0.9542381762038586,0.0757471606529122,0.0580890142398927,0.7827809055843171,100000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.5095244862791519,0 days 11:37:49.297523,1.3415279595510174,1.241128041098651,0.0002723306535801,1.0
139,139,139,139,139,139,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.8313146672570834,0.0309261700793459,0.3166597892402854,0.072953152970624,0.031950137472009,0.0631375267457961,0.1810827346944786,1.0000010954320313,0.3197342587697306,0.5519205383370126,0.0646745162780113,0.0542785862554228,-0.0003535201748679,-0.0004268514952808,1439.0,0.0,0.7755035132004612,0.311476070621168,0.3740591998252107,0.6879268482728742,0.5997951354240146,0.6484783877139965,0.4353325034398152,0.9802432834230916,0.1479879525046613,0.6317385122222028,0.2061123790086017,0.3348588103989253,100000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.3717129011473258,0 days 11:37:49.297523,1.4569089749756037,1.3268377440822652,0.0003535201748679,1.0
140,140,140,140,140,140,0.1638433645577982,0.1638433645577982,0.1638433645577982,0.1638433645577982,0.1638433645577982,0.1638433645577982,0.1638433645577982,0.1638433645577982,0.1638433645577982,0.1638433645577982,0.1638433645577982,0.1638433645577982,0.6908423855510198,0.3128654312290542,1.9553539369180803e-05,0.2705146700331883,1.7305261464642205e-05,0.0001771268283744,0.0502948128692222,8.055393153430125e-05,3.21033480918343e-05,5.9167389107870434e-05,0.4101538082896838,5.880187048474549e-05,-0.0007015865918553,-0.0009144368311249,6477.0,1.0,0.2975240377828509,0.8251332946474925,0.5799405734400951,0.3307931135673814,0.5355832957790975,0.4612390833904831,0.5441377875523028,0.2375414068801772,0.3740625086331685,0.4584177799823629,0.0831945352188586,0.0143439525158265,100000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.165081032403622,0 days 11:37:49.297523,2.793364503396989,1.6609928987905092,0.0007015865918553,1.0
141,141,141,141,141,141,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.1906825277295476,0.3560126668377815,0.8371753683031989,0.3948646247550023,0.125405462027979,0.5517195901500874,0.2442602757324192,0.1541653801484272,0.1169252505292479,0.1127208786120015,0.2508176831379495,1.0005321913581973,-0.0003644097869735,-0.0004430863985912,542.0,0.0,0.5936357353255101,0.2070699824562814,0.8021815598294975,0.0250590579178283,0.2232035242133819,0.629867870135683,0.1319975124791029,0.4207087845975831,0.2982748638429793,0.2685307756252719,0.2349098781636482,0.9759423060107242,100000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.3611480075673732,0 days 11:37:49.297523,1.4440999366180691,1.338880831635383,0.0003644097869735,1.0
142,142,142,142,142,142,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.0004685164196202,0.918927224752004,0.381492680621909,0.996825011675212,0.0004385490968703,0.0005140095966671,0.0005735028984144,0.6099193838871826,0.2328508851904505,0.4943177891922047,0.0124538803205865,0.0005743272964315,-0.0004128487022123,-0.0005163633516089,5133.0,1.0,0.3196653215726728,0.1178753135315892,0.9152367962235946,0.1583504969113206,0.7366984727215286,0.6588236811461464,0.7176553027169862,0.7733546933724372,0.1803030141992587,0.0373033824959746,0.430733016562524,0.4448800669236115,100000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.3151485581849538,0 days 11:37:49.297523,1.531849683845489,1.3616488590391724,0.0004128487022123,1.0
143,143,143,143,143,143,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.5216233213445434,0.5925417204950508,0.6912719192237105,0.0167931137109654,0.0023373454231894,0.8794375220178645,0.6740038338375073,0.1118867105089367,8.683072207608035e-05,0.1138623956431974,0.0001914325535664,9.240367912923886e-05,-0.0004006144385709,-0.0005499662109131,5483.0,1.0,0.2366174382110738,0.8100134516481061,0.1090222125241248,0.4975099164328231,0.5284651505940233,0.0093609338845411,0.8109055433193368,0.3581794790344946,0.4580439539978584,0.1608263990130709,0.3991063375864195,0.4525286946393249,100000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.3210571212629233,0 days 11:37:49.297523,1.862762348001452,1.4008738013316562,0.0004006144385709,1.0
144,144,144,144,144,144,0.3026648059395688,0.3026648059395688,0.3026648059395688,0.3026648059395688,0.3026648059395688,0.3026648059395688,0.3026648059395688,0.3026648059395688,0.3026648059395688,0.3026648059395688,0.3026648059395688,0.3026648059395688,0.2039802625260323,0.5761224587774385,0.0301119676988124,0.0001562448860655,0.2572168110819033,7.427648939994856e-05,0.0532410996459393,0.0003127376660179,0.0001597158097154,0.7001437096866711,0.3156978466507078,0.6014840902457447,-0.0003814239389429,-0.000458783020589,5197.0,1.0,0.6023069119094718,0.035474026553562,0.4274371712514283,0.4890100407897844,0.952522855058305,0.5957157030603453,0.6857109384559829,0.4401872814632463,0.4937840073436988,0.9825465245862512,0.4150828601514071,0.9937436869423648,100000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.2983849386779578,0 days 11:37:49.297523,2.518164760950061,1.3976934049189762,0.0003814239389428,1.0
145,145,145,145,145,145,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.7851862673357887,0.0026854556253845,0.2994140487613194,0.0101459248779471,0.0076294941154782,1.0000252682412551,0.0004548073663025,0.2035367291690332,0.0006933855632465,0.8697889746319705,0.2041507891319162,0.2690210455828631,-0.0003421423151248,-0.0003953540499843,3177.0,0.0,0.6094596160979363,0.9163674550166016,0.5768442817305188,0.8217032618458111,0.8222158042742835,0.3857264901761283,0.3292363001418678,0.9395865128303924,0.3293178926786093,0.783446533920661,0.1774196680395805,0.4891163999656509,100000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.3699710344454912,0 days 11:37:49.297523,1.8364486863433789,1.3501135539066906,0.0003421423151248,1.0
146,146,146,146,146,146,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.1343619193292488,0.1218060041766185,0.5181423087737701,0.5878471065439782,0.141306396698609,0.1439341678358972,0.1748124134256131,0.1736129598998828,0.6288206475749931,0.1340677182656057,0.1860913024452,1.0007416851362425,-0.0003736781210243,-0.0004239652730023,562.0,0.0,0.3778665678222679,0.2759589605081787,0.2380782979215288,0.96516904812237,0.6688371881424954,0.4650183949765281,0.5728452462119683,0.8455036735849303,0.6768301855369802,0.128394532188094,0.2108679393843456,0.8913321666978421,100000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.3647251643155516,0 days 11:37:49.297523,1.346060039323454,1.2442971432491816,0.0003736781210243,1.0
147,147,147,147,147,147,0.1864408533970484,0.1864408533970484,0.1864408533970484,0.1864408533970484,0.1864408533970484,0.1864408533970484,0.1864408533970484,0.1864408533970484,0.1864408533970484,0.1864408533970484,0.1864408533970484,0.1864408533970484,0.0003015158314249,0.65570151048868,0.0045171357167097,0.0820964932926627,0.2048741956167067,9.032760872986224e-05,0.0891866438787885,8.864288146547813e-05,0.2555854776285165,0.0004411558143018,0.0815985496303538,0.6831828711663669,-0.0006154291719955,-0.00076491151118,5295.0,1.0,0.5576828798014435,0.5904742904835077,0.1629920281794145,0.1370148768163365,0.2166959455232863,0.3254470036324582,0.5589067116449552,0.3724356813618187,0.6775240946536062,0.4312975026180609,0.5143280187607449,0.9518875125215324,100000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.1848841994871916,0 days 11:37:49.297523,2.3380108330280027,1.57301534924413,0.0006154291719955,1.0
148,148,148,148,148,148,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,1.0004561735196489,0.1413157257679599,0.0789860233104376,0.784979631085815,0.3099956658101852,0.7587932704074981,0.6062559135799851,0.3555809002344958,0.0779688656130702,0.102846171737837,0.0981954290199765,0.0805806381982035,-0.0003749586669127,-0.0004565973568371,627.0,0.0,0.0422314303022974,0.6368393993461833,0.73620322449266,0.1801180898408009,0.8605060156171978,0.1228417003009307,0.8087761926475169,0.1927105408106034,0.4263224339622773,0.3955381334147549,0.5723300230934486,0.6346187417687575,100000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.280249899833081,0 days 11:37:49.297523,1.381034973346819,1.435576583480838,0.0003749586669127,1.0
149,149,149,149,149,149,0.4606028844202396,0.4606028844202396,0.4606028844202396,0.4606028844202396,0.4606028844202396,0.4606028844202396,0.4606028844202396,0.4606028844202396,0.4606028844202396,0.4606028844202396,0.4606028844202396,0.4606028844202396,1.0005155176435416,0.2396429987424218,0.238322165029545,0.7084967637002139,0.405515728621813,0.3453197084411082,0.436259687999927,0.2341189013951732,0.2200633032043861,0.2146494225453843,0.708565580383366,0.8020868956542452,-0.0002961125644493,-0.0003367671676965,347.0,0.0,0.0404595103490741,0.814818387646713,0.5264111815609723,0.91849143804291,0.1689751393360372,0.4443163223170702,0.9554762399933886,0.6346789436606832,0.5071377741957223,0.470279083869187,0.9150857305175504,0.0077227771562485,100000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.4631218509875558,0 days 11:37:49.297523,1.266998386880147,1.222690391198852,0.0002961125644493,1.0
150,150,150,150,150,150,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,1.0004013246760346,0.0217725346939103,0.0795643187605944,0.0243023565904552,0.6125264549935946,0.464291115645539,0.3770291291497031,0.1828820138285719,0.3065938604260632,0.4800636695813211,0.3875660414175195,0.7195413201706689,-0.0003252907974157,-0.0003443042847991,1421.0,0.0,0.9905345325286374,0.4708746949087971,0.8217513147384797,0.4833469202236423,0.8269340621207426,0.0984383469262281,0.4256807315757339,0.770104221625241,0.996373483546578,0.5131814983831814,0.0743252973503707,0.7475382834694912,100000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.4077247569214289,0 days 11:37:49.297523,1.4857447905955392,1.2878010682322132,0.0003252907974157,1.0
151,151,151,151,151,151,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.8686409643710099,0.0621926039969445,0.215876808768129,0.175897201536319,0.9319660306456484,0.1776339355191896,0.1052583048686026,0.1034620131148281,0.067946231479036,0.6662604585834608,0.0745329856537674,1.0000016464774164,-0.0003683212174406,-0.0004147821355294,927.0,0.0,0.6482748545633997,0.1496609131895748,0.2096219217272472,0.5019083405080652,0.1662058939666842,0.9165163716026364,0.9907703113194848,0.7523977700633425,0.8439922733623291,0.3312196221219013,0.1066804343937446,0.7290186157281227,100000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.3657140066995851,0 days 11:37:49.297523,1.3947048354839,1.2632935295610688,0.0003683212174406,1.0
152,152,152,152,152,152,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.0629975264010908,0.6496966549263375,0.1906450783443671,0.1343765838944074,0.6165086030603507,0.1417651707221331,0.0875363290653647,0.1191193618762156,0.1088874966475617,1.0000323144677647,0.0913148287725848,0.197902082793151,-0.0003614982678813,-0.0004195299836923,965.0,0.0,0.7939751161719123,0.6947801346813404,0.177051440159458,0.0266906115312945,0.5545568602357631,0.1499206963694241,0.294693182079087,0.4764056245886261,0.2509043791169674,0.932818986572725,0.3214092379050743,0.5609602809118995,100000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.3623554170691537,0 days 11:37:49.297523,1.620994043233993,1.3378918175390708,0.0003614982678813,1.0
